Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
4.738915500E1,-3.214699936E1,-3.212260056E1,-1.919059944E1,4.933122886E1
4.739915500E1,-3.251300049E1,-3.195179939E1,-1.889780045E1,4.934713312E1
4.740915500E1,-3.290340042E1,-3.187859917E1,-1.849519920E1,4.940598382E1
4.741915500E1,-3.322060013E1,-3.181760025E1,-1.816580009E1,4.945669067E1
4.742915500E1,-3.353779984E1,-3.179319954E1,-1.775099945E1,4.950443956E1
4.743915500E1,-3.384280014E1,-3.175659943E1,-1.736059952E1,4.955004686E1
4.744915500E1,-3.406240082E1,-3.179319954E1,-1.692140007E1,4.957205328E1
4.745915500E1,-3.422100067E1,-3.181760025E1,-1.657979965E1,4.958151197E1
4.746915500E1,-3.436740112E1,-3.184199905E1,-1.626259995E1,4.959337981E1
4.747915500E1,-3.450159836E1,-3.190299988E1,-1.599419975E1,4.963845401E1
4.748915500E1,-3.455039978E1,-3.196399879E1,-1.573799992E1,4.962974899E1
4.749915500E1,-3.453820038E1,-3.208599854E1,-1.546959972E1,4.961559335E1
4.750915500E1,-3.439179993E1,-3.214699936E1,-1.525000000E1,4.948522982E1
4.751915500E1,-3.423320007E1,-3.226900101E1,-1.498159981E1,4.937255053E1
4.752915500E1,-3.412339783E1,-3.234220123E1,-1.472539997E1,4.926724738E1
4.753915500E1,-3.402579880E1,-3.237879944E1,-1.450579929E1,4.915851757E1
4.754915500E1,-3.397700119E1,-3.234220123E1,-1.426179981E1,4.902910895E1
4.755915500E1,-3.400139999E1,-3.229339981E1,-1.384700012E1,4.889476746E1
4.756915500E1,-3.408679962E1,-3.218359756E1,-1.335900021E1,4.874583825E1
4.757915500E1,-3.430640030E1,-3.192739868E1,-1.274899960E1,4.856773496E1
4.758915500E1,-3.479439926E1,-3.170779991E1,-1.200479984E1,4.858137518E1
4.759915500E1,-3.529459763E1,-3.134179878E1,-1.117519951E1,4.850672177E1
4.760915500E1,-3.586800003E1,-3.085379982E1,-1.027239990E1,4.841479721E1
4.761915500E1,-3.646579742E1,-3.031699944E1,-9.333000183E0,4.833197419E1
4.762915500E1,-3.718560028E1,-2.969479942E1,-8.466799736E0,4.833463229E1
4.763915500E1,-3.791759872E1,-2.892619896E1,-7.600599766E0,4.829325415E1
4.764915500E1,-3.866180038E1,-2.816979980E1,-6.917399883E0,4.833345478E1
4.765915500E1,-3.936940002E1,-2.742560005E1,-6.319600105E0,4.839473672E1
4.766915500E1,-4.000379944E1,-2.649839973E1,-5.892600060E0,4.834451255E1
4.767915500E1,-4.067480087E1,-2.558339882E1,-5.489999771E0,4.836413773E1
4.768915500E1,-4.130920029E1,-2.464399910E1,-5.270400047E0,4.838960463E1
4.769915500E1,-4.194359970E1,-2.370459938E1,-5.075200081E0,4.844513643E1
4.770915500E1,-4.257799911E1,-2.255780029E1,-4.831200123E0,4.842603491E1
4.771915500E1,-4.312699890E1,-2.150860023E1,-4.721399784E0,4.842364644E1
4.772915500E1,-4.362719727E1,-2.041059875E1,-4.660399914E0,4.839053844E1
4.773915500E1,-4.412739944E1,-1.927599907E1,-4.587199688E0,4.837182985E1
4.774915500E1,-4.451779938E1,-1.822679901E1,-4.599400043E0,4.832396035E1
4.775915500E1,-4.495700073E1,-1.690919876E1,-4.757999897E0,4.826687768E1
4.776915500E1,-4.542060089E1,-1.561599922E1,-4.843400002E0,4.827368787E1
4.777915500E1,-4.579879761E1,-1.432279968E1,-4.940999985E0,4.823987908E1
4.778915500E1,-4.616479874E1,-1.293200016E1,-4.855599880E0,4.818715722E1
4.779915500E1,-4.644540024E1,-1.156559944E1,-4.745800018E0,4.809845020E1
4.780915500E1,-4.672599792E1,-1.007719994E1,-4.574999809E0,4.801874076E1
4.781915500E1,-4.698220062E1,-8.539999962E0,-4.416399956E0,4.795584806E1
4.782915500E1,-4.723839951E1,-6.978399754E0,-4.074800014E0,4.792461211E1
4.783915500E1,-4.737260056E1,-5.306999683E0,-3.623399973E0,4.780644890E1
4.784915500E1,-4.743359756E1,-3.611199856E0,-3.098799944E0,4.767168450E1
4.785915500E1,-4.747019958E1,-1.781199932E0,-2.525399923E0,4.757068600E1
4.786915500E1,-4.742139816E1,-1.097999960E-1,-2.195999861E0,4.747234432E1
4.787915500E1,-4.736039734E1,1.793399930E0,-1.829999924E0,4.742965759E1
4.788915500E1,-4.722620010E1,3.696599960E0,-1.439599991E0,4.739252341E1
4.789915500E1,-4.683580017E1,6.148799896E0,-1.097999930E0,4.725045525E1
4.790915500E1,-4.655519867E1,8.125200272E0,-8.295999765E-1,4.726619975E1
4.791915500E1,-4.615259933E1,1.000399971E1,-6.953999996E-1,4.722950367E1
4.792915500E1,-4.567679977E1,1.189499950E1,-7.319999933E-1,4.720589873E1
4.793915500E1,-4.515219879E1,1.373719978E1,-7.929999828E-1,4.720233641E1
4.794915500E1,-4.455439758E1,1.559159946E1,-8.173999786E-1,4.721080873E1
4.795915500E1,-4.387120056E1,1.720199966E1,-9.393999577E-1,4.713251005E1
4.796915500E1,-4.305379868E1,1.899539948E1,-1.293200016E0,4.707575966E1
4.797915500E1,-4.216320038E1,2.064239883E1,-1.561599970E0,4.697108355E1
4.798915500E1,-4.119939804E1,2.230159950E1,-1.878799915E0,4.688583612E1
4.799915500E1,-4.030879974E1,2.376560020E1,-2.208199978E0,4.684526910E1
4.800915500E1,-3.921080017E1,2.524180031E1,-2.525399923E0,4.670131666E1
4.801915500E1,-3.812500000E1,2.670579910E1,-2.940199852E0,4.664075585E1
4.802915500E1,-3.700259781E1,2.804780006E1,-3.464799881E0,4.656045716E1
4.803915500E1,-3.586800003E1,2.934099960E1,-4.013800144E0,4.651363537E1
4.804915500E1,-3.474559784E1,3.037800026E1,-4.489599705E0,4.637063699E1
4.805915500E1,-3.363539886E1,3.142720032E1,-5.160599709E0,4.632106180E1
4.806915500E1,-3.254959869E1,3.235440063E1,-5.795000076E0,4.625868180E1
4.807915500E1,-3.145159912E1,3.422100067E1,-3.940599918E0,4.664556037E1
4.808915500E1,-3.042679977E1,3.496519852E1,-4.672599792E0,4.658528137E1
4.809915500E1,-2.940199852E1,3.556299973E1,-5.331399918E0,4.645027763E1
4.810915500E1,-2.840159988E1,3.616080093E1,-5.855999947E0,4.635242319E1
4.811915500E1,-2.743779945E1,3.674639893E1,-6.295199871E0,4.628995803E1
4.812915500E1,-2.655939865E1,3.718560028E1,-6.758800030E0,4.619363487E1
4.813915500E1,-2.561999893E1,3.756380081E1,-7.258999825E0,4.604472342E1
4.814915500E1,-2.470499992E1,3.792979813E1,-7.698199749E0,4.591588926E1
4.815915500E1,-2.381439972E1,3.825920105E1,-8.271599770E0,4.581824376E1
4.816915500E1,-2.303359985E1,3.857640076E1,-8.625399590E0,4.575022334E1
4.817915500E1,-2.217959976E1,3.882040024E1,-9.015799522E0,4.560967837E1
4.818915500E1,-2.136219978E1,3.904000092E1,-9.430600166E0,4.549067455E1
4.819915500E1,-2.054479980E1,3.918639755E1,-9.991799355E0,4.535965836E1
4.820915500E1,-1.977619934E1,3.935720062E1,-1.038220024E1,4.525347924E1
4.821915500E1,-1.905640030E1,3.946699905E1,-1.073600006E1,4.512263405E1
4.822915500E1,-1.829999924E1,3.954019928E1,-1.118739986E1,4.498305511E1
4.823915500E1,-1.759239960E1,3.960120010E1,-1.167539978E1,4.487830805E1
4.824915500E1,-1.684819984E1,3.961339951E1,-1.209019947E1,4.471304263E1
4.825915500E1,-1.617720032E1,3.958900070E1,-1.254160023E1,4.456772961E1
4.826915500E1,-1.553059959E1,3.951580048E1,-1.296859932E1,4.439462332E1
4.827915500E1,-1.487179947E1,3.944260025E1,-1.332240009E1,4.420831911E1
4.828915500E1,-1.416419983E1,3.941819763E1,-1.367619991E1,4.406197119E1
4.829915500E1,-1.356639957E1,3.935720062E1,-1.407880020E1,4.394597881E1
4.830915500E1,-1.294419956E1,3.929619980E1,-1.440819931E1,4.381027081E1
4.831915500E1,-1.238299942E1,3.922299957E1,-1.466440010E1,4.366723028E1
4.832915500E1,-1.185839939E1,3.911320114E1,-1.494499969E1,4.351800955E1
4.833915500E1,-1.138259983E1,3.914979935E1,-1.512799931E1,4.348708694E1
4.834915500E1,-1.094339943E1,3.910099792E1,-1.539639950E1,4.342459150E1
4.835915500E1,-1.056519985E1,3.900339890E1,-1.572579956E1,4.336115018E1
4.836915500E1,-1.026019955E1,3.885699844E1,-1.604299927E1,4.327257617E1
4.837915500E1,-9.979599953E0,3.875939941E1,-1.628699875E1,4.321052865E1
4.838915500E1,-9.711199760E0,3.867399979E1,-1.648220062E1,4.314682604E1
4.839915500E1,-9.491600037E0,3.858860016E1,-1.677499962E1,4.313433836E1
4.840915500E1,-9.320799828E0,3.846659851E1,-1.697019958E1,4.306441901E1
4.841915500E1,-9.027999878E0,3.828359985E1,-1.720199966E1,4.293073016E1
4.842915500E1,-8.722999573E0,3.818600082E1,-1.728739929E1,4.281489875E1
4.843915500E1,-8.418000221E0,3.816159821E1,-1.737279892E1,4.276662773E1
4.844915500E1,-8.112999916E0,3.816159821E1,-1.747039986E1,4.274743520E1
4.845915500E1,-7.746999741E0,3.814939880E1,-1.755579948E1,4.270361495E1
4.846915500E1,-7.441999912E0,3.808839798E1,-1.769000053E1,4.265027013E1
4.847915500E1,-7.039400101E0,3.805179977E1,-1.769000053E1,4.254913323E1
4.848915500E1,-6.600199699E0,3.805179977E1,-1.773880005E1,4.249902504E1
4.849915500E1,-6.270800114E0,3.800299835E1,-1.786079979E1,4.245655411E1
4.850915500E1,-5.965799809E0,3.791759872E1,-1.810479927E1,4.243959021E1
4.851915500E1,-5.660799980E0,3.778339767E1,-1.834879875E1,4.238287640E1
4.852915500E1,-5.368000031E0,3.757600021E1,-1.870260048E1,4.231499121E1
4.853915500E1,-5.124000072E0,3.735639954E1,-1.897099876E1,4.220965242E1
4.854915500E1,-4.904399872E0,3.718560028E1,-1.927599907E1,4.217091588E1
4.855915500E1,-4.684800148E0,3.701480103E1,-1.956879997E1,4.213052076E1
4.856915500E1,-4.440799713E0,3.678300095E1,-1.987380028E1,4.204376051E1
4.857915500E1,-4.306600094E0,3.662440109E1,-2.009339905E1,4.199569317E1
4.858915500E1,-4.111400127E0,3.651459885E1,-2.027639961E1,4.196846341E1
4.859915500E1,-3.940599918E0,3.646579742E1,-2.033740044E1,4.193915314E1
4.860915500E1,-3.794199944E0,3.641699982E1,-2.017879868E1,4.180643186E1
4.861915500E1,-3.623399973E0,3.644139862E1,-2.017879868E1,4.181253971E1
4.862915500E1,-3.525799990E0,3.636819839E1,-2.010560036E1,4.170506307E1
4.863915500E1,-3.440399885E0,3.638039780E1,-1.999580002E1,4.165575247E1
4.864915500E1,-3.355000019E0,3.645359802E1,-1.997139931E1,4.170105064E1
4.865915500E1,-2.366800070E0,3.636819839E1,-2.076440048E1,4.194529681E1
4.866915500E1,-2.293599844E0,3.644139862E1,-2.067899895E1,4.196256821E1
4.867915500E1,-2.183799982E0,3.639260101E1,-2.066679955E1,4.190831653E1
4.868915500E1,-2.061800003E0,3.638039780E1,-2.075219917E1,4.193373503E1
4.869915500E1,-1.976400018E0,3.633160019E1,-2.072780037E1,4.187520791E1
4.870915500E1,-1.829999924E0,3.631940079E1,-2.075219917E1,4.187005545E1
4.871915500E1,-1.659199953E0,3.613639832E1,-2.089859962E1,4.177731076E1
4.872915500E1,-1.634799957E0,3.606319809E1,-2.093519974E1,4.173139604E1
4.873915500E1,-1.598199964E0,3.597779846E1,-2.111820030E1,4.174846835E1
4.874915500E1,-1.610399961E0,3.585580063E1,-2.110599899E1,4.163766348E1
4.875915500E1,-1.671399951E0,3.583139801E1,-2.114259911E1,4.163762911E1
4.876915500E1,-1.732399940E0,3.578260040E1,-2.117919922E1,4.161675361E1
4.877915500E1,-1.793399930E0,3.570940018E1,-2.120359993E1,4.156886087E1
4.878915500E1,-1.927599907E0,3.573379898E1,-2.109379959E1,4.153996163E1
4.879915500E1,-2.073999882E0,3.581919861E1,-2.097179985E1,4.155878792E1
4.880915500E1,-2.208199978E0,3.579479980E1,-2.088640022E1,4.150163315E1
4.881915500E1,-2.317999840E0,3.579479980E1,-2.069120026E1,4.140974021E1
4.882915500E1,-2.440000057E0,3.575819778E1,-2.066679955E1,4.137292487E1
4.883915500E1,-2.562000036E0,3.572159958E1,-2.059359932E1,4.131213930E1
4.884915500E1,-2.732800007E0,3.569720078E1,-2.053260040E1,4.127161274E1
4.885915500E1,-2.940199852E0,3.568499756E1,-2.049600029E1,4.125711883E1
4.886915500E1,-3.086599827E0,3.566059875E1,-2.053260040E1,4.126491344E1
4.887915500E1,-3.269599915E0,3.564839935E1,-2.052039909E1,4.126239740E1
4.888915500E1,-3.476999998E0,3.564839935E1,-2.049600029E1,4.126722590E1
4.889915500E1,-3.794199944E0,3.570940018E1,-2.049600029E1,4.134783237E1
4.890915500E1,-4.074800014E0,3.579479980E1,-2.042280006E1,4.141210512E1
4.891915500E1,-4.379799843E0,3.583139801E1,-2.036179924E1,4.144483802E1
4.892915500E1,-4.672599792E0,3.598999786E1,-2.027639961E1,4.157217238E1
4.893915500E1,-4.940999985E0,3.611199951E1,-2.014220047E1,4.164370576E1
4.894915500E1,-5.306999683E0,3.616080093E1,-2.002019882E1,4.167224653E1
4.895915500E1,-5.636399746E0,3.625839996E1,-1.993479919E1,4.175927189E1
4.896915500E1,-5.904799938E0,3.633160019E1,-1.981279945E1,4.180190016E1
4.897915500E1,-6.148799896E0,3.639260101E1,-1.973959923E1,4.185547666E1
4.898915500E1,-6.417200089E0,3.638039780E1,-1.973959923E1,4.188514747E1
4.899915500E1,-6.612400055E0,3.642919922E1,-1.964200020E1,4.191203362E1
4.900915500E1,-6.819799900E0,3.633160019E1,-1.966639900E1,4.187197264E1
4.901915500E1,-7.014999866E0,3.635599899E1,-1.961759949E1,4.190249510E1
4.902915500E1,-7.185800076E0,3.633160019E1,-1.959319878E1,4.189885838E1
4.903915500E1,-7.332200050E0,3.633160019E1,-1.950779915E1,4.188437128E1
4.904915500E1,-7.478600025E0,3.636819839E1,-1.949559975E1,4.193630554E1
4.905915500E1,-7.612799644E0,3.630719757E1,-1.937360001E1,4.185097001E1
4.906915500E1,-7.746999741E0,3.638039780E1,-1.915399933E1,4.183808121E1
4.907915500E1,-7.832399845E0,3.641699982E1,-1.904419899E1,4.183570100E1
4.908915500E1,-7.942199707E0,3.649020004E1,-1.882460022E1,4.182079398E1
4.909915500E1,-8.064199448E0,3.647800064E1,-1.877579880E1,4.181155898E1
4.910915500E1,-8.088600159E0,3.652679825E1,-1.866600037E1,4.180971194E1
4.911915500E1,-8.125200272E0,3.651459885E1,-1.859280014E1,4.177352063E1
4.912915500E1,-8.112999916E0,3.653899765E1,-1.851959991E1,4.175996525E1
4.913915500E1,-8.100799561E0,3.661219788E1,-1.850740051E1,4.181626311E1
4.914915500E1,-8.015399933E0,3.655120087E1,-1.859280014E1,4.178431689E1
4.915915500E1,-7.966599941E0,3.647800064E1,-1.869039917E1,4.175454785E1
4.916915500E1,-7.832399845E0,3.644139862E1,-1.881239891E1,4.175198646E1
4.917915500E1,-7.710399628E0,3.644139862E1,-1.887339973E1,4.175680799E1
4.918915500E1,-7.551799774E0,3.642919922E1,-1.898320007E1,4.176695010E1
4.919915500E1,-7.381000042E0,3.636819839E1,-1.903199959E1,4.170541960E1
4.920915500E1,-7.295599937E0,3.634379959E1,-1.908079910E1,4.169141928E1
4.921915500E1,-7.173599720E0,3.629499817E1,-1.923939896E1,4.170062226E1
4.922915500E1,-7.051599979E0,3.627059937E1,-1.932480049E1,4.169807375E1
4.923915500E1,-6.905200005E0,3.630719757E1,-1.948340034E1,4.177914877E1
4.924915500E1,-6.831999779E0,3.627059937E1,-1.958099937E1,4.178095422E1
4.925915500E1,-6.758800030E0,3.618519974E1,-1.967860031E1,4.174083574E1
4.926915500E1,-6.661200047E0,3.614859772E1,-1.975180054E1,4.172800412E1
4.927915500E1,-6.551399708E0,3.618519974E1,-1.988599968E1,4.180601035E1
4.928915500E1,-6.392799854E0,3.614859772E1,-2.009339905E1,4.184893896E1
4.929915500E1,-6.295199871E0,3.606319809E1,-2.023979950E1,4.183100861E1
4.930915500E1,-6.160999775E0,3.602659988E1,-2.041059875E1,4.186246958E1
4.931915500E1,-6.124399662E0,3.590459824E1,-2.036179924E1,4.172830351E1
4.932915500E1,-6.051199913E0,3.581919861E1,-2.049600029E1,4.170992732E1
4.933915500E1,-5.868199825E0,3.581919861E1,-2.058139992E1,4.172582870E1
4.934915500E1,-5.795000076E0,3.577040100E1,-2.073999977E1,4.175225987E1
4.935915500E1,-5.697400093E0,3.569720078E1,-2.089859962E1,4.175526287E1
4.936915500E1,-5.660799980E0,3.562400055E1,-2.097179985E1,4.172445878E1
4.937915500E1,-5.587599754E0,3.566059875E1,-2.098399925E1,4.175197958E1
4.938915500E1,-5.538799763E0,3.563619995E1,-2.105719948E1,4.176149781E1
4.939915500E1,-5.465600014E0,3.566059875E1,-2.121579933E1,4.185285209E1
4.940915500E1,-5.404599667E0,3.566059875E1,-2.124020004E1,4.185730640E1
4.941915500E1,-5.416800022E0,3.564839935E1,-2.142319870E1,4.194166832E1
4.942915500E1,-5.392399788E0,3.555080032E1,-2.148419952E1,4.188685006E1
4.943915500E1,-5.428999901E0,3.552639771E1,-2.161839867E1,4.193988716E1
4.944915500E1,-5.368000031E0,3.551419830E1,-2.169159889E1,4.195949437E1
4.945915500E1,-5.380199909E0,3.536779785E1,-2.175259972E1,4.186888189E1
4.946915500E1,-5.368000031E0,3.529459763E1,-2.177700043E1,4.181819931E1
4.947915500E1,-5.306999683E0,3.529459763E1,-2.180139923E1,4.182312609E1
4.948915500E1,-5.294799805E0,3.529459763E1,-2.187459946E1,4.185978533E1
4.949915500E1,-5.258199692E0,3.527019882E1,-2.188679886E1,4.184097935E1
4.950915500E1,-5.221600056E0,3.524580002E1,-2.193560028E1,4.184139201E1
4.951915500E1,-5.172800064E0,3.528239822E1,-2.187459946E1,4.183423940E1
4.952915500E1,-5.136199951E0,3.535559845E1,-2.188679886E1,4.189786219E1
4.953915500E1,-5.038599968E0,3.542879868E1,-2.195999908E1,4.198605513E1
4.954915500E1,-4.940999985E0,3.551419830E1,-2.202099991E1,4.207845291E1
4.955915500E1,-4.831200123E0,3.556299973E1,-2.208199883E1,4.213884332E1
4.956915500E1,-4.648200035E0,3.555080032E1,-2.215519905E1,4.214638789E1
4.957915500E1,-4.428599834E0,3.555080032E1,-2.228940010E1,4.219347410E1
4.958915500E1,-4.184599876E0,3.563619995E1,-2.228940010E1,4.224058451E1
4.959915500E1,-3.842999935E0,3.561180115E1,-2.232600021E1,4.220686336E1
4.960915500E1,-3.476999998E0,3.558739853E1,-2.239920044E1,4.219332463E1
4.961915500E1,-3.147599936E0,3.556299973E1,-2.244799995E1,4.217282344E1
4.962915500E1,-2.769399881E0,3.553860092E1,-2.247239876E1,4.213870474E1
4.963915500E1,-2.342400074E0,3.551419830E1,-2.255780029E1,4.213786270E1
4.964915500E1,-1.951999903E0,3.550199890E1,-2.254559898E1,4.210114325E1
4.965915500E1,-1.585999966E0,3.541659927E1,-2.255780029E1,4.202029574E1
4.966915500E1,-1.207800031E0,3.528239822E1,-2.269199944E1,4.196704950E1
4.967915500E1,-9.027999640E-1,3.518479919E1,-2.282620049E1,4.195021538E1
4.968915500E1,-6.344000101E-1,3.500180054E1,-2.297259903E1,4.187205286E1
4.969915500E1,-2.683999836E-1,3.489199829E1,-2.311899948E1,4.185703908E1
4.970915500E1,6.099999696E-2,3.474559784E1,-2.327759933E1,4.182232563E1
4.971915500E1,3.537999988E-1,3.462360001E1,-2.336299896E1,4.177018760E1
4.972915500E1,6.466000080E-1,3.450159836E1,-2.355819893E1,4.178237808E1
4.973915500E1,9.759999514E-1,3.440399933E1,-2.364360046E1,4.175652750E1
4.974915500E1,1.244400024E0,3.426979828E1,-2.372900009E1,4.170171520E1
4.975915500E1,1.500599980E0,3.417219925E1,-2.380220032E1,4.167176192E1
4.976915500E1,1.768999934E0,3.409899902E1,-2.386319923E1,4.165721274E1
4.977915500E1,2.013000011E0,3.391600037E1,-2.391199875E1,4.154673193E1
4.978915500E1,2.134999990E0,3.378179932E1,-2.392420006E1,4.145039853E1
4.979915500E1,2.244799852E0,3.362319946E1,-2.397299957E1,4.135533070E1
4.980915500E1,2.403399944E0,3.351340103E1,-2.386319923E1,4.121136564E1
4.981915500E1,2.476599932E0,3.339139938E1,-2.383880043E1,4.110240268E1
4.982915500E1,2.549799919E0,3.335480118E1,-2.378999901E1,4.104885253E1
4.983915500E1,2.610800028E0,3.325719833E1,-2.375339890E1,4.095218525E1
4.984915500E1,2.659600019E0,3.317179871E1,-2.374119949E1,4.087892189E1
4.985915500E1,2.647399902E0,3.319619751E1,-2.374119949E1,4.089793159E1
4.986915500E1,2.659600019E0,3.314739990E1,-2.391199875E1,4.095860443E1
4.987915500E1,2.684000015E0,3.307419968E1,-2.410719872E1,4.101540650E1
4.988915500E1,2.684000015E0,3.304980087E1,-2.435120010E1,4.113969057E1
4.989915500E1,2.671799898E0,3.303759766E1,-2.452199936E1,4.123044780E1
4.990915500E1,2.622999907E0,3.302539825E1,-2.464399910E1,4.129023795E1
4.991915500E1,2.586400032E0,3.304980087E1,-2.479039955E1,4.139495999E1
4.992915500E1,2.537600040E0,3.308639908E1,-2.490019989E1,4.148697594E1
4.993915500E1,2.525399923E0,3.312300110E1,-2.501000023E1,4.158137754E1
4.994915500E1,2.488800049E0,3.323279953E1,-2.486359978E1,4.157898128E1
4.995915500E1,2.378999949E0,3.333039856E1,-2.472939873E1,4.157064193E1
4.996915500E1,2.281399965E0,3.342799759E1,-2.460739899E1,4.157114256E1
4.997915500E1,2.195999861E0,3.350119781E1,-2.438780022E1,4.149599342E1
4.998915500E1,2.159399986E0,3.359880066E1,-2.420479965E1,4.146582617E1
4.999915500E1,2.098399878E0,3.375740051E1,-2.392420006E1,4.142864613E1
5.000915500E1,2.049599886E0,3.385499954E1,-2.361919975E1,4.133072042E1
5.001915500E1,2.000799894E0,3.400139999E1,-2.327759933E1,4.125463650E1
5.002915500E1,1.988600016E0,3.413560104E1,-2.294820023E1,4.118025840E1
5.003915500E1,2.073999882E0,3.430640030E1,-2.253339958E1,4.109725871E1
5.004915500E1,2.159399986E0,3.445280075E1,-2.219179916E1,4.103820705E1
5.005915500E1,2.269199848E0,3.463579941E1,-2.189900017E1,4.104088299E1
5.006915500E1,2.378999949E0,3.478219986E1,-2.160619926E1,4.101571546E1
5.007915500E1,2.562000036E0,3.489199829E1,-2.137439919E1,4.099854058E1
5.008915500E1,2.781599998E0,3.501399994E1,-2.116699982E1,4.100925958E1
5.009915500E1,3.001199961E0,3.513599777E1,-2.098399925E1,4.103503095E1
5.010915500E1,3.245199919E0,3.518479919E1,-2.098399925E1,4.109537251E1
5.011915500E1,3.415999889E0,3.509939957E1,-2.100839996E1,4.104862695E1
5.012915500E1,3.635599852E0,3.505059814E1,-2.108160019E1,4.106331554E1
5.013915500E1,3.818599939E0,3.492860031E1,-2.111820030E1,4.099472172E1
5.014915500E1,4.099199772E0,3.483099747E1,-2.117919922E1,4.097023679E1
5.015915500E1,4.343199730E0,3.468460083E1,-2.125239944E1,4.090903813E1
5.016915500E1,4.513999939E0,3.452600098E1,-2.131340027E1,4.082501647E1
5.017915500E1,4.721399784E0,3.429420090E1,-2.145979881E1,4.072967955E1
5.018915500E1,4.940999985E0,3.419659805E1,-2.149639893E1,4.069294737E1
5.019915500E1,5.221600056E0,3.412339783E1,-2.154520035E1,4.069234626E1
5.020915500E1,5.514400005E0,3.401359940E1,-2.156959915E1,4.065195148E1
5.021915500E1,5.795000076E0,3.398920059E1,-2.170380020E1,4.074190381E1
5.022915500E1,5.990200043E0,3.390380096E1,-2.188679886E1,4.079684033E1
5.023915500E1,6.197599888E0,3.383060074E1,-2.203319931E1,4.084582797E1
5.024915500E1,6.453799725E0,3.376959991E1,-2.215519905E1,4.090098109E1
