Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
5.567060977E1,-1.349851131E0,5.504090309E0,7.995915890E0,9.800600957E0
5.567301186E1,-1.323530078E0,5.518447399E0,8.036594391E0,9.838284554E0
5.567541488E1,-1.337886930E0,5.492125988E0,7.998308659E0,9.794198829E0
5.567781779E1,-1.340279818E0,5.480162144E0,8.038987160E0,9.821091674E0
5.568022071E1,-1.325922847E0,5.472983360E0,8.082057953E0,9.850445625E0
5.568262441E1,-1.340279818E0,5.472983360E0,8.077271461E0,9.848462373E0
5.568502649E1,-1.330708504E0,5.463412285E0,8.055736542E0,9.824181907E0
5.568742951E1,-1.342672586E0,5.439484119E0,8.072485924E0,9.826280382E0
5.568983321E1,-1.335494161E0,5.472983360E0,8.077271461E0,9.847812233E0
5.569223529E1,-1.335494161E0,5.472983360E0,8.086843491E0,9.855664826E0
5.569463826E1,-1.342672586E0,5.453841209E0,8.086843491E0,9.846024134E0
5.569704118E1,-1.340279818E0,5.465805054E0,8.127521515E0,9.885746348E0
5.569944410E1,-1.335494161E0,5.463412285E0,8.132307053E0,9.887711386E0
5.570184784E1,-1.333101273E0,5.470590591E0,8.134699821E0,9.893324093E0
5.570424993E1,-1.345065475E0,5.470590591E0,8.113163948E0,9.877246165E0
5.570665290E1,-1.301994562E0,5.470590591E0,8.141878128E0,9.895086190E0
5.570905660E1,-1.301994562E0,5.463412285E0,8.134699821E0,9.885211420E0
5.571145868E1,-1.304387450E0,5.482554913E0,8.141878128E0,9.902020725E0
5.571386170E1,-1.318744421E0,5.484947681E0,8.084450722E0,9.858097250E0
5.571626462E1,-1.285244823E0,5.506483078E0,8.074878693E0,9.857833233E0
5.571866753E1,-1.285244823E0,5.508875847E0,8.027022362E0,9.820013001E0
5.572107123E1,-1.285244823E0,5.528018475E0,7.986344814E0,9.797578579E0
5.572347331E1,-1.266102314E0,5.523232937E0,7.962416649E0,9.772880642E0
5.572587628E1,-1.297209024E0,5.523232937E0,7.924131393E0,9.745804824E0
5.572828003E1,-1.285244823E0,5.513661385E0,7.875975609E0,9.699655041E0
5.573068212E1,-1.311565876E0,5.525625706E0,7.825726509E0,9.669267805E0
5.573308509E1,-1.313958764E0,5.523232937E0,7.830512047E0,9.672099494E0
5.573548800E1,-1.316351533E0,5.530411243E0,7.808976650E0,9.659106905E0
5.573789092E1,-1.330708504E0,5.520840168E0,7.782655716E0,9.634323602E0
5.574029462E1,-1.321137190E0,5.535196781E0,7.792226791E0,9.648969129E0
5.574269675E1,-1.323530078E0,5.525625706E0,7.777870178E0,9.632213443E0
5.574509972E1,-1.328315616E0,5.566303730E0,7.811369419E0,9.683266587E0
5.574750342E1,-1.328315616E0,5.561518192E0,7.785048485E0,9.659290186E0
5.574990550E1,-1.328315616E0,5.561518192E0,7.797012806E0,9.668935602E0
5.575230847E1,-1.335494161E0,5.554339409E0,7.806583881E0,9.673519671E0
5.575471144E1,-1.333101273E0,5.559125423E0,7.820940971E0,9.687525595E0
5.575711436E1,-1.328315616E0,5.563910961E0,7.873582840E0,9.732154658E0
5.575951805E1,-1.304387450E0,5.544768333E0,7.861618996E0,9.708292112E0
5.576192014E1,-1.316351533E0,5.551946640E0,7.875975609E0,9.725630295E0
5.576432310E1,-1.297209024E0,5.528018475E0,7.897511005E0,9.726891569E0
5.576672680E1,-1.306780219E0,5.530411243E0,7.924131393E0,9.751152824E0
5.576912894E1,-1.285244823E0,5.520840168E0,7.962416649E0,9.774027282E0
5.577153191E1,-1.297209024E0,5.525625706E0,8.010272980E0,9.817319588E0
5.577393482E1,-1.275673628E0,5.520840168E0,8.022236824E0,9.821573348E0
5.577633774E1,-1.268495083E0,5.511268616E0,8.070093155E0,9.854418555E0
5.577874144E1,-1.263709426E0,5.518447399E0,8.098807335E0,9.881341177E0
5.578114357E1,-1.275673628E0,5.511268616E0,8.151449203E0,9.922073829E0
5.578354654E1,-1.280459166E0,5.504090309E0,8.122735977E0,9.895121301E0
5.578595024E1,-1.282852054E0,5.494519234E0,8.149056435E0,9.911739089E0
5.578835232E1,-1.287637711E0,5.496912003E0,8.146663666E0,9.911719393E0
5.579075529E1,-1.270887971E0,5.506483078E0,8.149056435E0,9.916835831E0
5.579315826E1,-1.282852054E0,5.472983360E0,8.134699821E0,9.888002702E0
5.579556118E1,-1.270887971E0,5.477769375E0,8.110771179E0,9.869433757E0
5.579796488E1,-1.285244823E0,5.487340450E0,8.110771179E0,9.876607140E0
5.580036696E1,-1.299601793E0,5.496912003E0,8.108378410E0,9.881842279E0
5.580276993E1,-1.301994562E0,5.482554913E0,8.082057953E0,9.852576260E0
5.580517363E1,-1.316351533E0,5.468197823E0,8.062914848E0,9.830796745E0
5.580757576E1,-1.313958764E0,5.470590591E0,8.050951004E0,9.821998835E0
5.580997873E1,-1.318744421E0,5.456233978E0,8.019844055E0,9.789150869E0
5.581238165E1,-1.318744421E0,5.468197823E0,8.029415131E0,9.803661643E0
5.581478456E1,-1.309173107E0,5.472983360E0,8.027022362E0,9.803089772E0
5.581718826E1,-1.306780219E0,5.482554913E0,7.991130352E0,9.778765117E0
5.581959034E1,-1.299601793E0,5.494519234E0,7.988737583E0,9.782567894E0
5.582199337E1,-1.306780219E0,5.494519234E0,7.943274021E0,9.746436186E0
5.582439706E1,-1.337886930E0,5.542375565E0,7.921738625E0,9.760215734E0
5.582679915E1,-1.328315616E0,5.559125423E0,7.892725468E0,9.744917299E0
5.582920212E1,-1.321137190E0,5.542375565E0,7.878368378E0,9.722757771E0
5.583160503E1,-1.311565876E0,5.549553871E0,7.828119278E0,9.684895696E0
5.583400800E1,-1.299601793E0,5.528018475E0,7.813762188E0,9.659339139E0
5.583641170E1,-1.292423368E0,5.559125423E0,7.797012806E0,9.662693327E0
5.583881378E1,-1.278066397E0,5.554339409E0,7.753942013E0,9.623292405E0
5.584121675E1,-1.285244823E0,5.563910961E0,7.741977692E0,9.620144386E0
5.584362045E1,-1.290030479E0,5.585446358E0,7.718049526E0,9.614035476E0
5.584602253E1,-1.275673628E0,5.611767292E0,7.684549809E0,9.600603164E0
5.584842555E1,-1.285244823E0,5.573482037E0,7.679764271E0,9.575715927E0
5.585082847E1,-1.278066397E0,5.587839127E0,7.660621643E0,9.567785730E0
5.585323139E1,-1.261316657E0,5.595017433E0,7.631907940E0,9.546787868E0
5.585563508E1,-1.266102314E0,5.590231895E0,7.629515171E0,9.542704515E0
5.585803717E1,-1.292423368E0,5.585446358E0,7.612765312E0,9.530045376E0
5.586044014E1,-1.268495083E0,5.580660820E0,7.617550850E0,9.527850540E0
5.586284389E1,-1.306780219E0,5.580660820E0,7.629515171E0,9.542586205E0
5.586524597E1,-1.301994562E0,5.587839127E0,7.622336388E0,9.540395587E0
5.586764894E1,-1.321137190E0,5.573482037E0,7.627122402E0,9.538453838E0
5.587005186E1,-1.287637711E0,5.595017433E0,7.617550850E0,9.538831789E0
5.587245477E1,-1.287637711E0,5.587839127E0,7.631907940E0,9.546097411E0
5.587485852E1,-1.285244823E0,5.614160061E0,7.624729156E0,9.555477076E0
5.587726061E1,-1.270887971E0,5.614160061E0,7.627122402E0,9.555466789E0
5.587966357E1,-1.273280740E0,5.592624664E0,7.643871784E0,9.556540709E0
5.588206727E1,-1.232602715E0,5.580660820E0,7.643871784E0,9.544205598E0
5.588446936E1,-1.234995604E0,5.590231895E0,7.643871784E0,9.550114274E0
5.588687232E1,-1.230209947E0,5.590231895E0,7.651050568E0,9.555243793E0
5.588927529E1,-1.223031521E0,5.559125423E0,7.651050568E0,9.536155219E0
5.589167821E1,-1.223031521E0,5.568696499E0,7.672585964E0,9.559014707E0
5.589408191E1,-1.227817178E0,5.544768333E0,7.701299667E0,9.568803868E0
5.589648399E1,-1.172782183E0,5.518447399E0,7.727620602E0,9.567904677E0
5.589888696E1,-1.160818100E0,5.528018475E0,7.768298626E0,9.604839950E0
5.590129071E1,-1.172782183E0,5.583053589E0,7.818548203E0,9.678615677E0
5.590369279E1,-1.191924810E0,5.606981754E0,7.823333740E0,9.698632891E0
5.590609576E1,-1.230209947E0,5.583053589E0,7.883154392E0,9.737968323E0
5.590849868E1,-1.230209947E0,5.563910961E0,7.909774303E0,9.748592269E0
5.591090160E1,-1.249352574E0,5.544768333E0,7.967202187E0,9.786809920E0
5.591330529E1,-1.244566917E0,5.506483078E0,8.012665749E0,9.801689400E0
5.591570743E1,-1.256531000E0,5.504090309E0,8.046165466E0,9.829275609E0
5.591811040E1,-1.254138112E0,5.475376606E0,8.031807899E0,9.801150418E0
5.592051410E1,-1.270887971E0,5.449055195E0,8.053343773E0,9.806309432E0
5.592291618E1,-1.306780219E0,5.468197823E0,8.079665184E0,9.843264268E0
5.592531915E1,-1.333101273E0,5.465805054E0,8.060522079E0,9.829760937E0
5.592772206E1,-1.345065475E0,5.468197823E0,8.055736542E0,9.828798492E0
5.593012503E1,-1.342672586E0,5.465805054E0,8.048558235E0,9.821256754E0
5.593252873E1,-1.361815214E0,5.461019516E0,8.024629593E0,9.801630218E0
5.593493081E1,-1.402493119E0,5.446662426E0,8.010272980E0,9.787624418E0
5.593733378E1,-1.368993640E0,5.461019516E0,7.995915890E0,9.779138441E0
5.593973748E1,-1.404886007E0,5.463412285E0,7.969594955E0,9.764067915E0
5.594213956E1,-1.400100350E0,5.453841209E0,7.938488007E0,9.732638736E0
5.594454258E1,-1.400100350E0,5.453841209E0,7.887939930E0,9.691453001E0
5.594694550E1,-1.400100350E0,5.449055195E0,7.868797302E0,9.673182232E0
5.594934842E1,-1.412064433E0,5.470590591E0,7.823333740E0,9.650172962E0
5.595175212E1,-1.378564954E0,5.484947681E0,7.787441254E0,9.624413420E0
5.595415420E1,-1.390529037E0,5.492125988E0,7.741977692E0,9.593499750E0
5.595655722E1,-1.383350611E0,5.501697540E0,7.679764271E0,9.547832947E0
5.595896092E1,-1.349851131E0,5.499304771E0,7.653443336E0,9.520485594E0
5.596136300E1,-1.342672586E0,5.511268616E0,7.631907940E0,9.509094081E0
5.596376597E1,-1.352243900E0,5.504090309E0,7.579265594E0,9.464081606E0
5.596616889E1,-1.318744421E0,5.523232937E0,7.505088329E0,9.411245388E0
5.596857180E1,-1.306780219E0,5.528018475E0,7.483552933E0,9.395223643E0
5.597097555E1,-1.297209024E0,5.535196781E0,7.435696602E0,9.360060823E0
5.597337764E1,-1.294816136E0,5.549553871E0,7.406982422E0,9.345452669E0
5.597578061E1,-1.273280740E0,5.551946640E0,7.368697166E0,9.313595077E0
5.597818430E1,-1.297209024E0,5.542375565E0,7.334898949E0,9.284472023E0
5.598058639E1,-1.282852054E0,5.539982796E0,7.282256603E0,9.239501069E0
5.598298936E1,-1.290030479E0,5.539982796E0,7.270292282E0,9.231074579E0
5.598539232E1,-1.287637711E0,5.575874805E0,7.258328438E0,9.242928239E0
5.598779524E1,-1.292423368E0,5.544768333E0,7.258328438E0,9.224865622E0
5.599019894E1,-1.309173107E0,5.571089268E0,7.224828720E0,9.216784683E0
5.599260102E1,-1.280459166E0,5.573482037E0,7.220043182E0,9.210445225E0
5.599500399E1,-1.273280740E0,5.554339409E0,7.217650414E0,9.195999543E0
5.599740769E1,-1.268495083E0,5.566303730E0,7.196115017E0,9.185689322E0
5.599980982E1,-1.249352574E0,5.590231895E0,7.200900555E0,9.201333778E0
5.600221279E1,-1.225424290E0,5.606981754E0,7.188936710E0,9.198952120E0
5.600461571E1,-1.199103236E0,5.606981754E0,7.150651455E0,9.165582862E0
5.600701863E1,-1.196710467E0,5.635994434E0,7.148258686E0,9.181184643E0
5.600942232E1,-1.158425212E0,5.669494152E0,7.153044224E0,9.200606207E0
5.601182446E1,-1.120140076E0,5.669494152E0,7.100401878E0,9.154975946E0
5.601422743E1,-1.115354419E0,5.681458473E0,7.045367241E0,9.119220659E0
5.601663113E1,-1.132104158E0,5.676672459E0,6.992724895E0,9.077690868E0
5.601903321E1,-1.103390336E0,5.667101383E0,6.916154861E0,9.009256706E0
5.602143618E1,-1.084247708E0,5.659923077E0,6.849155903E0,8.951047922E0
5.602383910E1,-1.100997567E0,5.679065228E0,6.789335251E0,8.919588031E0
5.602624206E1,-1.091426253E0,5.664708614E0,6.734001160E0,8.867181433E0
5.602864576E1,-1.117747307E0,5.693422318E0,6.695715904E0,8.859854863E0
5.603104784E1,-1.151246786E0,5.741278648E0,6.664609432E0,8.871565170E0
5.603345081E1,-1.148854017E0,5.758028507E0,6.604788780E0,8.837306868E0
5.603585451E1,-1.191924810E0,5.774778366E0,6.537789822E0,8.804058478E0
5.603825660E1,-1.182353497E0,5.789135456E0,6.454041004E0,8.750239677E0
5.604065956E1,-1.215852976E0,5.805884838E0,6.310471535E0,8.660753328E0
5.604306253E1,-1.211067319E0,5.789135456E0,6.178566933E0,8.553096674E0
5.604546545E1,-1.242174029E0,5.765207291E0,6.034997940E0,8.438116588E0
5.604786915E1,-1.213460207E0,5.714957714E0,5.860321522E0,8.275058652E0
5.605027123E1,-1.184746265E0,5.717350483E0,5.750251770E0,8.194944519E0
5.605267420E1,-1.144068360E0,5.695815086E0,5.647061348E0,8.101882731E0
5.605507795E1,-1.103390336E0,5.679065228E0,5.580062389E0,8.037807435E0
5.605748003E1,-1.081854939E0,5.710172176E0,5.520241737E0,8.015581403E0
5.605988300E1,-1.048355460E0,5.736493111E0,5.479563713E0,8.002001054E0
5.606228592E1,-1.031605721E0,5.765207291E0,5.453242779E0,8.002479758E0
5.606468884E1,-9.762716293E-1,5.781956673E0,5.467599869E0,8.017404666E0
5.606709253E1,-9.810572863E-1,5.755635738E0,5.474778175E0,8.003937295E0
5.606949467E1,-1.010070205E0,5.743671417E0,5.414957523E0,7.958125919E0
5.607189764E1,-1.031605721E0,5.781956673E0,5.312066078E0,7.919171633E0
5.607430134E1,-1.053141117E0,5.801099300E0,5.197210789E0,7.859571190E0
5.607670342E1,-1.089033365E0,5.803492069E0,5.098805904E0,7.801559813E0
5.607910639E1,-1.110568762E0,5.810670853E0,4.995914459E0,7.743153106E0
5.608150930E1,-1.127318621E0,5.772385597E0,4.893023014E0,7.650683432E0
5.608391227E1,-1.120140076E0,5.731707573E0,4.770989418E0,7.541188601E0
5.608631597E1,-1.132104158E0,5.657529831E0,4.680061817E0,7.429150842E0
5.608871805E1,-1.141675472E0,5.657529831E0,4.560420990E0,7.355848440E0
5.609112102E1,-1.105783105E0,5.609374523E0,4.428516388E0,7.231845976E0
5.609352472E1,-1.115354419E0,5.580660820E0,4.280161381E0,7.120924948E0
5.609592680E1,-1.139282703E0,5.559125423E0,4.124628067E0,7.015297374E0
5.609832982E1,-1.175175071E0,5.563910961E0,3.966402531E0,6.933288590E0
5.610073274E1,-1.167996526E0,5.585446358E0,3.806083441E0,6.859132457E0
5.610313566E1,-1.136889815E0,5.532804012E0,3.636193037E0,6.717614048E0
5.610553936E1,-1.153639674E0,5.518447399E0,3.463909864E0,6.616858601E0
5.610794144E1,-1.141675472E0,5.496912003E0,3.317648649E0,6.521215915E0
5.611034441E1,-1.127318621E0,5.487340450E0,3.133401155E0,6.418719132E0
5.611274816E1,-1.122532964E0,5.484947681E0,2.977867842E0,6.341327007E0
5.611515024E1,-1.091426253E0,5.472983360E0,2.783750057E0,6.236507236E0
5.611755321E1,-1.072283626E0,5.434698582E0,2.611466885E0,6.124173425E0
5.611995613E1,-1.069890857E0,5.355735302E0,2.448754787E0,5.985396151E0
5.612235904E1,-1.069890857E0,5.317450047E0,2.295614243E0,5.889803579E0
5.612476274E1,-1.060319543E0,5.236093998E0,2.137388945E0,5.754075894E0
5.612716488E1,-1.067497969E0,5.197809219E0,2.017747641E0,5.676977905E0
5.612956785E1,-1.041176915E0,5.173880577E0,1.893320918E0,5.606937996E0
5.613197154E1,-1.077069283E0,5.128417015E0,1.800000787E0,5.540825043E0
5.613437363E1,-1.091426253E0,5.128417015E0,1.687239051E0,5.508053010E0
5.613677660E1,-1.093819022E0,5.097310543E0,1.622632861E0,5.460032255E0
5.613917951E1,-1.074676514E0,5.053940296E0,1.567597985E0,5.399500493E0
5.614158248E1,-1.014855862E0,5.006083965E0,1.500598907E0,5.323777434E0
5.614398618E1,-9.092726111E-1,4.919942379E0,1.340279818E0,5.179667912E0
5.614638826E1,-8.757730722E-1,4.879264355E0,1.179960608E0,5.095734113E0
5.614879123E1,-8.662018180E-1,4.912764072E0,1.124626637E0,5.113740460E0
5.615119493E1,-8.997012973E-1,4.903192520E0,1.064806104E0,5.097506386E0
5.615359701E1,-9.188438654E-1,4.886443138E0,1.004985452E0,5.072632093E0
5.615600003E1,-8.901300430E-1,4.860121727E0,9.475577474E-1,5.031001926E0
5.615840295E1,-9.092726111E-1,4.843372345E0,8.733802438E-1,5.004780255E0
5.616080587E1,-9.212366939E-1,4.821836948E0,7.489534616E-1,4.965855404E0
5.616320956E1,-8.973084688E-1,4.797908306E0,6.388836503E-1,4.922728808E0
5.616561165E1,-8.949156404E-1,4.797908306E0,5.428716540E-1,4.910754295E0
5.616801467E1,-8.925228715E-1,4.812265396E0,4.256233275E-1,4.912804752E0
5.617041837E1,-9.379864931E-1,4.771587372E0,2.341975123E-1,4.868543230E0
5.617282045E1,-9.738788009E-1,4.773980141E0,8.823533356E-2,4.873100838E0
5.617522342E1,-1.033998489E0,4.745266438E0,-8.195417374E-2,4.857306139E0
5.617762634E1,-1.062712312E0,4.680660248E0,-2.470589429E-1,4.806139400E0
5.618002925E1,-1.093819022E0,4.608875751E0,-3.810569942E-1,4.752197405E0
5.618243295E1,-1.110568762E0,4.549055099E0,-4.743770957E-1,4.706622877E0
5.618483508E1,-1.134497046E0,4.484149456E0,-5.321039557E-1,4.655943998E0
5.618723805E1,-1.191924810E0,4.412364960E0,-5.392823815E-1,4.602224981E0
5.618964175E1,-1.196710467E0,4.316651821E0,-5.751747489E-1,4.516240126E0
5.619204384E1,-1.199103236E0,4.237689018E0,-5.751747489E-1,4.441473041E0
5.619444680E1,-1.215852976E0,4.208974838E0,-5.464608669E-1,4.415018361E0
5.619684972E1,-1.179960608E0,4.208974838E0,-5.344967842E-1,4.403800976E0
5.619925269E1,-1.115354419E0,4.240081787E0,-4.887340367E-1,4.411481610E0
5.620165639E1,-1.100997567E0,4.173082829E0,-3.092723191E-1,4.326946418E0
5.620405847E1,-1.129711390E0,4.089334011E0,-6.281159073E-2,4.242976052E0
5.620646144E1,-1.096211910E0,3.952943087E0,2.796611488E-1,4.111648083E0
5.620886514E1,-1.055533886E0,3.775574923E0,7.800601721E-1,3.997200477E0
5.621126722E1,-9.786644578E-1,3.550649643E0,1.414457321E0,3.945324641E0
5.621367024E1,-8.709874153E-1,3.351746321E0,2.194816589E0,4.100005163E0
5.621607316E1,-7.393822074E-1,3.133999348E0,3.047259569E0,4.433331574E0
5.621847607E1,-5.718846321E-1,2.918645382E0,3.940081596E0,4.936576332E0
5.622087977E1,-3.658027649E-1,2.662314177E0,4.916951656E0,5.603404503E0
5.622328186E1,-1.671984792E-1,2.427817583E0,5.979962826E0,6.456176031E0
5.622568482E1,5.294119939E-2,2.142772675E0,7.119544506E0,7.435199492E0
5.622808857E1,3.116651475E-1,1.841277003E0,8.323732376E0,8.530648090E0
5.623049066E1,6.346961856E-1,1.520339727E0,9.604789734E0,9.745063261E0
5.623289363E1,8.670991063E-1,1.211665511E0,1.103151035E1,1.113167619E1
5.623529654E1,1.139880896E0,8.620143533E-1,1.244178009E1,1.252358930E1
5.623769946E1,1.429711580E0,5.051847100E-1,1.397857094E1,1.406057368E1
5.624010316E1,1.793420553E0,1.869392693E-1,1.558026600E1,1.568425938E1
5.624250529E1,2.090429783E0,-1.220339537E-1,1.723938942E1,1.736609733E1
5.624490826E1,2.312962294E0,-4.187439680E-1,1.892004776E1,1.906550152E1
5.624731196E1,2.550150633E0,-6.942176819E-1,2.056002998E1,2.072920740E1
5.624971404E1,2.760719061E0,-9.358927608E-1,2.219522476E1,2.238583184E1
5.625211701E1,2.947658300E0,-1.098604679E0,2.374667168E1,2.395412360E1
5.625451993E1,2.985943556E0,-1.038784146E0,2.504178619E1,2.524056234E1
5.625692290E1,3.201297522E0,-1.275972724E0,2.643530655E1,2.665899181E1
5.625932660E1,3.553341627E0,-1.570289850E0,2.791945457E1,2.818843718E1
5.626172868E1,3.979264021E0,-1.805085540E0,2.934647369E1,2.966999148E1
5.626413165E1,4.424628258E0,-2.020439625E0,3.068226814E1,3.106543239E1
5.626653534E1,4.838885784E0,-2.240878344E0,3.199173927E1,3.243312709E1
5.626893743E1,5.217250824E0,-2.417947292E0,3.324647522E1,3.374009914E1
5.627134045E1,5.540281773E0,-2.496910334E0,3.438845062E1,3.492126601E1
5.627374337E1,5.765506268E0,-2.506481647E0,3.542274857E1,3.597630649E1
5.627614628E1,5.940182209E0,-2.516052961E0,3.637778473E1,3.694535842E1
5.627854998E1,6.016752720E0,-2.484946251E0,3.718476486E1,3.775027164E1
5.628095206E1,6.000002861E0,-2.427518606E0,3.788137436E1,3.843034484E1
5.628335503E1,5.947360516E0,-2.327019930E0,3.843680573E1,3.896375435E1
5.628575873E1,5.820540905E0,-2.173580170E0,3.886542130E1,3.935891411E1
5.628816087E1,5.674279690E0,-2.056331873E0,3.914059830E1,3.960318656E1
5.629056384E1,5.475675583E0,-1.974975944E0,3.931766510E1,3.974622425E1
5.629296675E1,5.212464809E0,-1.929512382E0,3.930809402E1,3.969910658E1
5.629536967E1,4.941776752E0,-1.886441588E0,3.916452408E1,3.952011849E1
5.629777337E1,4.558626175E0,-1.838585138E0,3.885824203E1,3.916790066E1
5.630017545E1,4.180560112E0,-1.733300924E0,3.835305786E1,3.861914632E1
5.630257847E1,3.754338741E0,-1.608574986E0,3.765884018E1,3.787968871E1
5.630498217E1,3.275475025E0,-1.457827210E0,3.679204178E1,3.696631352E1
5.630738425E1,2.813361168E0,-1.299900889E0,3.582952881E1,3.596331295E1
5.630978722E1,2.408974171E0,-1.132403374E0,3.476412201E1,3.486588122E1
5.631219014E1,2.092822552E0,-9.693922997E-1,3.366521835E1,3.374413363E1
5.631459305E1,1.867897153E0,-8.330013752E-1,3.246103287E1,3.252539909E1
5.631699680E1,1.697707653E0,-7.205387354E-1,3.122573662E1,3.128015369E1
5.631939889E1,1.530210137E0,-6.128616929E-1,2.991626549E1,2.996164353E1
5.632180186E1,1.405783296E0,-4.905286431E-1,2.857777977E1,2.861653965E1
5.632420555E1,1.319641709E0,-3.565305769E-1,2.719412994E1,2.722846437E1
5.632660764E1,1.221236825E0,-2.057827413E-1,2.575993156E1,2.578968476E1
5.632901060E1,1.187737346E0,-5.503492057E-2,2.431646156E1,2.434551400E1
5.633141352E1,1.130309582E0,1.271187067E-1,2.288944244E1,2.291768606E1
5.633381649E1,1.149452209E0,3.496512175E-1,2.145793533E1,2.149154450E1
5.633622019E1,1.192523003E0,5.530411601E-1,2.012184334E1,2.016473518E1
5.633862227E1,1.290927768E0,7.974081635E-1,1.879322815E1,1.885438354E1
5.634102524E1,1.460818172E0,1.070189953E0,1.757468414E1,1.766773384E1
5.634342894E1,1.728814363E0,1.309771299E0,1.635853195E1,1.650169287E1
5.634583102E1,2.052144527E0,1.561017632E0,1.524287891E1,1.545941237E1
5.634823404E1,2.360818624E0,1.776670814E0,1.420379543E1,1.450785403E1
5.635063696E1,2.653042078E0,1.999203324E0,1.322692490E1,1.363770466E1
5.635303988E1,2.866003275E0,2.207378864E0,1.228834057E1,1.280975449E1
5.635544357E1,3.048156977E0,2.394318104E0,1.141226864E1,1.205254727E1
5.635784566E1,3.139084101E0,2.592922449E0,1.059093189E1,1.134658249E1
5.636024863E1,3.239582777E0,2.722134829E0,9.803394318E0,1.067761466E1
5.636265238E1,3.340081215E0,2.863610506E0,8.996415138E0,1.001458401E1
5.636505446E1,3.426223040E0,3.004786968E0,8.259126663E0,9.432969961E0
5.636745743E1,3.503092289E0,3.117249727E0,7.588837147E0,8.920725906E0
5.636986035E1,3.565305710E0,3.160320520E0,6.897012234E0,8.382589597E0
5.637226326E1,3.574877024E0,3.244069338E0,6.166603088E0,7.831393570E0
5.637466696E1,3.589233875E0,3.370888948E0,5.467599869E0,7.357998399E0
