Time (s),Magnetic field x,Magnetic field y,Magnetic field z
1.62E+18,-4.123600006,-40.06480026,-31.53699875
1.62E+18,-4.123600006,-40.10139847,-31.50039864
1.62E+18,-4.111400127,-40.17459869,-31.57359886
1.62E+18,-4.147999763,-40.22340012,-31.51259995
1.62E+18,-4.099199772,-40.23559952,-31.46379852
1.62E+18,-4.074800014,-40.22340012,-31.43939972
1.62E+18,-4.074800014,-40.25999832,-31.42720032
1.62E+18,-4.062600136,-40.27219772,-31.36619949
1.62E+18,-4.062600136,-40.39419937,-31.32959938
1.62E+18,-4.074800014,-40.4552002,-31.34179878
1.62E+18,-4.05039978,-40.4917984,-31.28079987
1.62E+18,-4.038199902,-40.52840042,-31.43939972
1.62E+18,-4.026000023,-40.56499863,-31.42720032
1.62E+18,-4.05039978,-40.63819885,-31.46379852
1.62E+18,-4.001599789,-40.7480011,-31.41499901
1.62E+18,-3.977200031,-40.85779953,-31.48819923
1.62E+18,-3.92840004,-40.83340073,-31.46379852
1.62E+18,-3.940599918,-40.85779953,-31.42720032
1.62E+18,-3.92840004,-40.89439774,-31.43939972
1.62E+18,-3.903999805,-40.96759796,-31.26859856
1.62E+18,-3.903999805,-40.99200058,-31.31739998
1.62E+18,-3.916199923,-40.99200058,-31.25639915
1.62E+18,-3.940599918,-40.99200058,-31.32959938
1.62E+18,-3.940599918,-41.01639938,-31.25639915
1.62E+18,-3.92840004,-41.05299759,-31.21979904
1.62E+18,-3.903999805,-41.11399841,-31.24419975
1.62E+18,-3.92840004,-41.15060043,-31.25639915
1.62E+18,-3.92840004,-41.17499924,-31.28079987
1.62E+18,-3.964999914,-41.27259827,-31.29299927
1.62E+18,-3.952800035,-41.32139969,-31.28079987
1.62E+18,-3.952800035,-41.32139969,-31.20759964
1.62E+18,-3.977200031,-41.34579849,-31.24419975
1.62E+18,-3.98939991,-41.35799789,-31.31739998
1.62E+18,-3.98939991,-41.34579849,-31.36619949
1.62E+18,-3.977200031,-41.41899872,-31.29299927
1.62E+18,-3.98939991,-41.43119812,-31.29299927
1.62E+18,-3.98939991,-41.38240051,-31.25639915
1.62E+18,-3.952800035,-41.43119812,-31.35400009
1.62E+18,-3.964999914,-41.41899872,-31.3906002
1.62E+18,-3.92840004,-41.50439835,-31.36619949
1.62E+18,-3.903999805,-41.56539917,-31.34179878
1.62E+18,-3.891799927,-41.61420059,-31.24419975
1.62E+18,-3.830799818,-41.61420059,-31.31739998
1.62E+18,-3.842999935,-41.6385994,-31.31739998
1.62E+18,-3.830799818,-41.6507988,-31.32959938
1.62E+18,-3.842999935,-41.6629982,-31.28079987
1.62E+18,-3.818599939,-41.74839783,-31.30519867
1.62E+18,-3.806399822,-41.71179962,-31.3906002
1.62E+18,-3.830799818,-41.72399902,-31.51259995
1.62E+18,-3.830799818,-41.74839783,-31.61019897
1.62E+18,-3.842999935,-41.73619843,-31.61019897
1.62E+18,-3.842999935,-41.71179962,-31.6711998
1.62E+18,-3.794199944,-41.74839783,-31.76879883
1.62E+18,-3.769799948,-41.78499985,-31.80539894
1.62E+18,-3.781999826,-41.78499985,-31.81760025
1.62E+18,-3.794199944,-41.85820007,-31.79319954
1.62E+18,-3.806399822,-41.90699768,-31.70779991
1.62E+18,-3.842999935,-41.9192009,-31.6711998
1.62E+18,-3.87959981,-41.9557991,-31.6833992
1.62E+18,-3.855199814,-42.02899933,-31.58580017
1.62E+18,-3.842999935,-42.09000015,-31.53699875
1.62E+18,-3.87959981,-42.13879776,-31.51259995
1.62E+18,-3.87959981,-42.18759918,-31.45159912
1.62E+18,-3.867399931,-42.21199799,-31.48819923
1.62E+18,-3.830799818,-42.24860001,-31.53699875
1.62E+18,-3.769799948,-42.32180023,-31.56139946
1.62E+18,-3.769799948,-42.39500046,-31.58580017
1.62E+18,-3.781999826,-42.43159866,-31.64679909
1.62E+18,-3.830799818,-42.41939926,-31.63459969
1.62E+18,-3.794199944,-42.43159866,-31.59799957
1.62E+18,-3.769799948,-42.43159866,-31.6955986
1.62E+18,-3.781999826,-42.41939926,-31.75659943
1.62E+18,-3.769799948,-42.48040009,-31.75659943
1.62E+18,-3.794199944,-42.46820068,-31.75659943
1.62E+18,-3.757599831,-42.50479889,-31.78100014
1.62E+18,-3.708799839,-42.55360031,-31.76879883
1.62E+18,-3.69659996,-42.63899994,-31.74440002
1.62E+18,-3.672199965,-42.68779755,-31.80539894
1.62E+18,-3.623399973,-42.76099777,-31.80539894
1.62E+18,-3.562399864,-42.79759979,-31.73219872
1.62E+18,-3.513599873,-42.77320099,-31.71999931
1.62E+18,-3.452600002,-42.8219986,-31.75659943
1.62E+18,-3.403800011,-42.834198,-31.75659943
1.62E+18,-3.379400015,-42.87080002,-31.79319954
1.62E+18,-3.318399906,-42.8463974,-31.87859917
1.62E+18,-3.306200027,-42.8463974,-31.90299988
1.62E+18,-3.29399991,-42.89519882,-31.91519928
1.62E+18,-3.23300004,-42.94400024,-31.91519928
1.62E+18,-3.184200048,-42.98059845,-31.95179939
1.62E+18,-3.062199831,-43.00500107,-32.03720093
1.62E+18,-3.001199961,-43.00500107,-32.09819794
1.62E+18,-2.927999973,-43.01720047,-32.14699936
1.62E+18,-2.818199873,-43.01720047,-32.24459839
1.62E+18,-2.744999886,-43.05379868,-32.31779861
1.62E+18,-2.647399902,-42.99279785,-32.41539764
1.62E+18,-2.562000036,-42.90739822,-32.61059952
1.62E+18,-2.42779994,-42.91959763,-32.72039795
1.62E+18,-2.36680007,-42.94400024,-32.81800079
1.62E+18,-2.232599974,-42.91959763,-32.8423996
1.62E+18,-2.147199869,-42.96839905,-32.91559982
1.62E+18,-2.073999882,-43.00500107,-33.04980087
1.62E+18,-1.939799905,-43.01720047,-33.1473999
1.62E+18,-1.829999924,-43.04159927,-33.25719833
1.62E+18,-1.73239994,-43.1391983,-33.36700058
1.62E+18,-1.671399951,-43.1391983,-33.50119781
1.62E+18,-1.549399972,-43.1147995,-33.62319946
1.62E+18,-1.476199985,-43.17580032,-33.79399872
1.62E+18,-1.305400014,-43.16360092,-33.91600037
1.62E+18,-1.171200037,-43.15139771,-34.0135994
1.62E+18,-1.000399947,-43.16360092,-34.22100067
1.62E+18,-0.86619997,-43.20019913,-34.44059753
1.62E+18,-0.719799995,-43.23679733,-34.58699799
1.62E+18,-0.536799967,-43.23679733,-34.80659866
1.62E+18,-0.439199984,-43.23679733,-35.02619934
1.62E+18,-0.280599982,-43.22459793,-35.30680084
1.62E+18,-0.182999998,-43.18799973,-35.68499756
1.62E+18,-0.048799999,-43.21239853,-36.00220108
1.62E+18,0.060999997,-43.16360092,-36.23400116
1.62E+18,0.207399994,-43.1391983,-36.47800064
1.62E+18,0.341600001,-43.05379868,-36.79520035
1.62E+18,0.512399972,-43.02939987,-36.9416008
1.62E+18,0.658800006,-43.05379868,-37.19779968
1.62E+18,0.792999983,-43.00500107,-37.45399857
1.62E+18,0.988200009,-42.99279785,-37.63700104
1.62E+18,1.15899992,-42.99279785,-37.78339767
1.62E+18,1.281000018,-43.01720047,-38.03960037
1.62E+18,1.415199995,-42.94400024,-38.25920105
1.62E+18,1.524999976,-42.91959763,-38.27140045
1.62E+18,1.634799957,-42.95619965,-38.51539993
1.62E+18,1.73239994,-42.93180084,-38.58860016
1.62E+18,1.817799926,-42.91959763,-38.60079956
1.62E+18,1.890999913,-42.87080002,-38.64960098
1.62E+18,1.915399909,-42.85860062,-38.73500061
1.62E+18,2.013000011,-42.85860062,-38.73500061
1.62E+18,2.073999882,-42.834198,-38.77159882
1.62E+18,2.171599865,-42.76099777,-39.0033989
1.62E+18,2.183799982,-42.63899994,-39.07659912
1.62E+18,2.305799961,-42.59019852,-39.25959778
1.62E+18,2.378999949,-42.57799911,-39.38159943
1.62E+18,2.440000057,-42.54140091,-39.46699905
1.62E+18,2.53760004,-42.43159866,-39.56459808
1.62E+18,2.610800028,-42.28519821,-39.71099854
1.62E+18,2.671799898,-42.18759918,-39.80859756
1.62E+18,2.696199894,-42.17539978,-39.83300018
1.62E+18,2.842599869,-42.13879776,-39.84519958
1.62E+18,2.89139986,-42.04119873,-39.88179779
1.62E+18,2.927999973,-41.9314003,-40.01599884
1.62E+18,3.013399839,-41.82159805,-40.17459869
1.62E+18,3.135400057,-41.71179962,-40.33319855
1.62E+18,3.257400036,-41.6385994,-40.39419937
1.62E+18,3.342799902,-41.54100037,-40.51620102
1.62E+18,3.476999998,-41.47999954,-40.56499863
1.62E+18,3.489199877,-41.38240051,-40.7602005
1.62E+18,3.58679986,-41.28479767,-40.85779953
1.62E+18,3.720999956,-41.26039886,-40.96759796
1.62E+18,3.794199944,-41.24819946,-41.06520081
1.62E+18,3.855199814,-41.26039886,-41.10179901
1.62E+18,3.940599918,-41.24819946,-41.22380066
1.62E+18,4.074800014,-41.24819946,-41.24819946
1.62E+18,4.160200119,-41.28479767,-41.41899872
1.62E+18,4.245599747,-41.30920029,-41.46780014
1.62E+18,4.294399738,-41.34579849,-41.56539917
1.62E+18,4.355400085,-41.30920029,-41.51659775
1.62E+18,4.416399956,-41.30920029,-41.47999954
1.62E+18,4.453000069,-41.33359909,-41.50439835
1.62E+18,4.416399956,-41.40679932,-41.47999954
1.62E+18,4.379799843,-41.46780014,-41.43119812
1.62E+18,4.34319973,-41.43119812,-41.3701973
1.62E+18,4.318799973,-41.47999954,-41.35799789
1.62E+18,4.28219986,-41.41899872,-41.22380066
1.62E+18,4.233399868,-41.34579849,-41.17499924
1.62E+18,4.147999763,-41.22380066,-41.06520081
1.62E+18,4.123600006,-41.07740021,-40.7723999
1.62E+18,4.196799755,-40.91880035,-40.35759735
1.62E+18,4.306600094,-40.7845993,-40.01599884
1.62E+18,4.489599705,-40.60160065,-39.44260025
1.62E+18,7.868999958,-37.36859894,-38.74720001
1.62E+18,8.210599899,-37.25880051,-38.08839798
1.62E+18,8.637599945,-37.10020065,-37.38079834
1.62E+18,9.162199974,-37.05139923,-36.61219788
1.62E+18,9.760000229,-37.53939819,-35.92900085
1.62E+18,10.38220024,-37.42959976,-35.13599777
1.62E+18,11.05319977,-37.30759811,-34.2942009
1.62E+18,11.74860001,-37.25880051,-33.54999924
1.62E+18,12.65139961,-37.44179916,-32.74480057
1.62E+18,13.49319935,-37.36859894,-31.91519928
1.62E+18,14.34719944,-37.33200073,-31.1099987
1.62E+18,15.21339989,-37.22219849,-30.36579895
1.62E+18,16.07959938,-37.14899826,-29.54839897
1.62E+18,16.89699936,-37.10020065,-29.0481987
1.62E+18,17.79979897,-36.97819901,-28.35280037
1.62E+18,18.71479988,-36.89279938,-27.75499916
1.62E+18,19.55660057,-36.79520035,-27.05959892
1.62E+18,20.31299973,-36.73419952,-26.54719925
1.62E+18,21.16699982,-36.70980072,-25.83959961
1.62E+18,22.00880051,-36.61219788,-25.11979866
1.62E+18,22.85059929,-36.44139862,-24.53419876
1.62E+18,23.65579987,-36.27059937,-23.83880043
1.62E+18,24.43659973,-36.17300034,-23.25319862
1.62E+18,25.14419937,-36.02659988,-22.5821991
1.62E+18,25.88839912,-35.84359741,-21.9843998
1.62E+18,26.60820007,-35.64839935,-21.31340027
1.62E+18,27.20599937,-35.42879868,-20.80099869
1.62E+18,27.74279976,-35.25799942,-20.32519913
1.62E+18,28.23079872,-35.08720016,-19.82499886
1.62E+18,28.70660019,-34.91640091,-19.31259918
1.62E+18,29.08479881,-34.66019821,-18.88559914
1.62E+18,29.46299934,-34.39179993,-18.4708004
1.62E+18,29.74359894,-34.14780045,-18.12919998
1.62E+18,30.06079865,-33.87939835,-17.84860039
1.62E+18,30.28039932,-33.56219864,-17.70219994
1.62E+18,30.54879951,-33.18399811,-17.44599915
1.62E+18,30.78059959,-32.80579758,-17.3239994
1.62E+18,30.96360016,-32.41539764,-17.16539955
1.62E+18,31.1099987,-32.01279831,-17.10439873
1.62E+18,31.32959938,-31.62240028,-17.09219933
1.62E+18,31.52479935,-31.19540024,-17.0067997
1.62E+18,31.63459969,-30.74399948,-16.92140007
1.62E+18,31.81760025,-30.32919884,-16.73839951
1.62E+18,31.98839951,-29.88999939,-16.67740059
1.62E+18,32.17139816,-29.48740005,-16.66519928
1.62E+18,32.34220123,-29.10919952,-16.61639977
1.62E+18,32.5617981,-28.7432003,-16.45779991
1.62E+18,32.69599915,-28.35280037,-16.36019897
1.62E+18,32.8423996,-27.97459984,-16.26259995
1.62E+18,32.97660065,-27.64519882,-16.25040054
1.62E+18,33.08639908,-27.291399,-16.32359886
1.62E+18,33.18399811,-27.01079941,-16.37240028
1.62E+18,33.28160095,-26.65699959,-16.28699875
1.62E+18,33.35480118,-26.29100037,-16.31139946
1.62E+18,33.45240021,-25.97379875,-16.4333992
1.62E+18,33.51340103,-25.65659904,-16.46999931
1.62E+18,33.57439804,-25.26619911,-16.61639977
1.62E+18,33.68420029,-24.87579918,-16.70179939
1.62E+18,33.74520111,-24.49759865,-16.81159973
1.62E+18,33.80619812,-24.02179909,-17.06780052
1.62E+18,33.85499954,-23.55819893,-17.33619881
1.62E+18,33.90380096,-23.167799,-17.604599
1.62E+18,33.94039917,-22.74079895,-17.8973999
1.62E+18,34.06240082,-22.3137989,-18.20240021
1.62E+18,34.17219925,-21.95999908,-18.50740051
1.62E+18,34.24539948,-21.52079964,-18.88559914
1.62E+18,34.2942009,-21.1182003,-19.25160027
1.62E+18,34.2942009,-20.75219917,-19.54439926
1.62E+18,34.3064003,-20.42280006,-19.88599968
1.62E+18,34.26979828,-20.10560036,-20.28859901
1.62E+18,34.23320007,-19.83720016,-20.65460014
1.62E+18,34.08679962,-19.50779915,-21.08160019
1.62E+18,33.97700119,-19.11739922,-21.48419952
1.62E+18,33.89159775,-18.81239891,-21.89900017
1.62E+18,33.83060074,-18.40979958,-22.32600021
1.62E+18,33.83060074,-18.08040047,-22.70419884
1.62E+18,33.84280014,-17.78759956,-23.07019997
1.62E+18,33.84280014,-17.37279892,-23.43619919
1.62E+18,33.83060074,-16.95800018,-23.7656002
1.62E+18,33.89159775,-16.56760025,-24.0705986
1.62E+18,33.95259857,-16.20159912,-24.3512001
1.62E+18,33.97700119,-15.78679943,-24.66839981
1.62E+18,34.0135994,-15.46959972,-24.97340012
1.62E+18,34.0135994,-15.03039932,-25.30279922
1.62E+18,34.0135994,-14.59119987,-25.64439964
1.62E+18,34.0379982,-14.12759972,-25.94939995
1.62E+18,34.07460022,-13.62739944,-26.31539917
1.62E+18,34.0501976,-13.17599964,-26.73019981
1.62E+18,34.0135994,-12.70020008,-27.18159866
1.62E+18,33.94039917,-12.21220016,-27.62080002
1.62E+18,33.87939835,-11.68760014,-28.10879898
1.62E+18,33.76959991,-11.19960022,-28.59679985
1.62E+18,33.62319946,-10.63840008,-29.12139893
1.62E+18,33.44020081,-10.10159969,-29.59719849
1.62E+18,33.22060013,-9.515999794,-30.14620018
1.62E+18,33.01319885,-8.869400024,-30.68299866
1.62E+18,32.73260117,-8.27159977,-31.20759964
1.62E+18,32.53739929,-7.722599983,-31.6955986
1.62E+18,32.29339981,-7.100399971,-32.20800018
1.62E+18,32.06159973,-6.502599716,-32.68379974
1.62E+18,31.85419846,-5.929199696,-33.1230011
1.62E+18,31.64679909,-5.380199909,-33.58660126
1.62E+18,31.47599983,-4.818999767,-33.95259857
1.62E+18,31.26859856,-4.330999851,-34.35519791
1.62E+18,31.13439941,-3.842999935,-34.64799881
1.62E+18,30.93919945,-3.306200027,-34.97739792
1.62E+18,30.68299866,-2.744999886,-35.29459763
1.62E+18,30.47559929,-2.256999969,-35.61180115
1.62E+18,30.28039932,-1.720199943,-35.88019943
1.62E+18,30.13399887,-1.183400035,-36.20959854
1.62E+18,29.9387989,-0.658800006,-36.55120087
1.62E+18,29.71920013,-0.0854,-36.81959915
1.62E+18,29.46299934,0.46359998,-37.12459946
1.62E+18,29.24339867,1.012599945,-37.31979752
1.62E+18,29.13360023,1.488399982,-37.49060059
1.62E+18,28.97500038,2.049599886,-37.63700104
1.62E+18,28.79199982,2.586400032,-37.8321991
1.62E+18,28.63339996,3.12319994,-37.95420074
1.62E+18,28.42599869,3.574599981,-38.02740097
1.62E+18,28.31620026,4.001599789,-38.17379761
1.62E+18,28.14539909,4.453000069,-38.36899948
1.62E+18,28.04780006,4.85559988,-38.49100113
1.62E+18,27.93799973,5.124000072,-38.60079956
1.62E+18,27.8647995,5.294799805,-38.67399979
1.62E+18,27.8526001,5.428999901,-38.72279739
1.62E+18,27.8647995,5.489999771,-38.71059799
1.62E+18,27.88920021,5.526599884,-38.69839859
1.62E+18,28.02339935,5.489999771,-38.60079956
1.62E+18,28.21859932,5.392399788,-38.36899948
1.62E+18,28.41379929,5.282599926,-38.19820023
1.62E+18,28.62119865,5.184999943,-37.94199753
1.62E+18,28.87739944,5.111799717,-37.73460007
1.62E+18,29.17020035,5.001999855,-37.44179916
1.62E+18,29.42639923,4.867799759,-37.19779968
1.62E+18,29.80459976,4.745800018,-36.88059998
1.62E+18,30.09739876,4.63599968,-36.6609993
1.62E+18,30.43899918,4.574999809,-36.44139862
1.62E+18,30.69519997,4.513999939,-36.17300034
1.62E+18,30.96360016,4.489599705,-35.98999786
1.62E+18,31.17099953,4.538399696,-35.7826004
1.62E+18,31.25639915,4.697000027,-35.74599838
1.62E+18,31.34179878,4.904399872,-35.70940018
1.62E+18,31.28079987,5.197199821,-35.7826004
1.62E+18,31.20759964,5.514400005,-35.770401
1.62E+18,31.03679848,6.002399921,-35.90459824
1.62E+18,30.82939911,6.46600008,-36.11199951
1.62E+18,30.60980034,7.039400101,-36.31940079
1.62E+18,30.29259872,7.563999653,-36.51459885
1.62E+18,30.02419853,8.015399933,-36.58779907
1.62E+18,29.75580025,8.600999832,-36.75859833
1.62E+18,29.56060028,9.162199974,-36.91719818
1.62E+18,29.3288002,9.784399986,-37.06359863
1.62E+18,29.20679855,10.19919968,-37.13679886
1.62E+18,29.12139893,10.71159935,-37.19779968
1.62E+18,28.99939919,11.16300011,-37.14899826
1.62E+18,28.96279907,11.60219955,-37.11240005
1.62E+18,28.97500038,12.04139996,-37.14899826
1.62E+18,29.0481987,12.39519978,-37.03919983
1.62E+18,29.12139893,12.71239948,-36.86840057
1.62E+18,29.25559998,12.96859932,-36.62440109
1.62E+18,29.37759972,13.24919987,-36.47800064
1.62E+18,29.49959946,13.52979946,-36.28279877
1.62E+18,29.69479942,13.79819965,-36.09980011
1.62E+18,29.87779999,14.02999973,-35.96559906
1.62E+18,30.03639984,14.31059933,-35.74599838
1.62E+18,30.18280029,14.60339928,-35.52639771
1.62E+18,30.32919884,14.88399982,-35.24580002
1.62E+18,30.43899918,15.18900013,-35.09939957
1.62E+18,30.48779869,15.50619984,-34.84320068
1.62E+18,30.57320023,15.76239967,-34.63579941
1.62E+18,30.60980034,16.06739998,-34.45280075
1.62E+18,30.59759903,16.36019897,-34.26979828
1.62E+18,30.56099892,16.65299988,-34.0257988
1.62E+18,30.48779869,16.87260056,-33.80619812
1.62E+18,29.96319962,15.27439976,-34.00139999
1.62E+18,29.86559868,15.53059959,-33.90380096
1.62E+18,29.76799965,15.78679943,-33.79399872
1.62E+18,29.59719849,16.00639915,-33.83060074
1.62E+18,29.42639923,16.20159912,-33.84280014
1.62E+18,29.24339867,16.39679909,-33.86719894
1.62E+18,29.0237999,16.64080048,-33.97700119
1.62E+18,28.77979851,16.79940033,-34.09899902
1.62E+18,28.54800034,16.84819984,-34.19659805
1.62E+18,28.27960014,16.83600044,-34.3185997
1.62E+18,28.03559875,16.82379913,-34.42839813
1.62E+18,27.80379868,16.78719902,-34.48939896
1.62E+18,27.5719986,16.67740059,-34.56259918
1.62E+18,27.36459923,16.46999931,-34.63579941
1.62E+18,27.16939926,16.22599983,-34.77000046
1.62E+18,26.94979858,16.09179878,-34.87979889
1.62E+18,26.77899933,16.04299927,-34.95299911
1.62E+18,26.60820007,16.03079987,-35.11159897
1.62E+18,26.33979988,16.10400009,-35.29459763
1.62E+18,26.1201992,16.22599983,-35.33119965
1.62E+18,25.88839912,16.36019897,-35.44099808
1.62E+18,25.69319916,16.57979965,-35.52639771
1.62E+18,25.55900002,16.81159973,-35.4654007
1.62E+18,25.48579979,16.98239899,-35.45319748
1.62E+18,25.37599945,17.10439873,-35.40439987
1.62E+18,25.38819885,17.18980026,-35.30680084
1.62E+18,25.46139908,17.22640038,-35.18479919
1.62E+18,25.59560013,17.22640038,-35.11159897
1.62E+18,25.74199867,17.25079918,-34.94079971
1.62E+18,25.94939995,17.36059952,-34.81879807
1.62E+18,26.1201992,17.42160034,-34.80659866
1.62E+18,26.27879906,17.50699997,-34.72119904
1.62E+18,26.44960022,17.56799889,-34.48939896
1.62E+18,26.53499985,17.69000053,-34.35519791
1.62E+18,26.63259888,17.83639908,-34.19659805
1.62E+18,26.66919899,18.03159904,-34.09899902
1.62E+18,26.71800041,18.1779995,-33.94039917
1.62E+18,26.71800041,18.27560043,-33.70859909
1.62E+18,26.6935997,18.37319946,-33.52560043
1.62E+18,26.6935997,18.45859909,-33.42799759
1.62E+18,26.64480019,18.62940025,-33.46459961
1.62E+18,26.60820007,18.70260048,-33.37919998
1.62E+18,26.54719925,18.75139999,-33.34259796
1.62E+18,26.47399902,18.75139999,-33.29380035
1.62E+18,26.33979988,18.71479988,-33.31819916
1.62E+18,26.19339943,18.65379906,-33.37919998
1.62E+18,26.13239861,18.51959991,-33.46459961
1.62E+18,26.03479958,18.37319946,-33.47679901
1.62E+18,25.98600006,18.1901989,-33.50119781
1.62E+18,25.91279984,17.93400002,-33.56219864
1.62E+18,25.83959961,17.604599,-33.70859909
1.62E+18,25.8151989,17.20199966,-33.87939835
1.62E+18,25.79080009,16.78719902,-34.0379982
1.62E+18,25.82740021,16.34799957,-34.08679962
1.62E+18,25.8029995,15.89659977,-34.11119843
1.62E+18,25.79080009,15.40859985,-34.2942009
1.62E+18,25.75419998,14.85960007,-34.37960052
1.62E+18,25.74199867,14.34719944,-34.45280075
1.62E+18,25.33939934,9.735599518,-34.72119904
1.62E+18,25.36380005,9.113399506,-34.62360001
1.62E+18,25.37599945,8.527799606,-34.64799881
1.62E+18,25.36380005,7.91779995,-34.75780106
1.62E+18,25.38819885,7.319999695,-34.84320068
1.62E+18,25.33939934,6.661200047,-34.81879807
1.62E+18,25.27840042,6.07559967,-34.91640091
1.62E+18,25.2173996,5.465600014,-35.00180054
1.62E+18,25.04660034,4.928800106,-35.05059814
1.62E+18,24.88799858,4.50180006,-35.209198
1.62E+18,24.72939873,4.062600136,-35.209198
1.62E+18,24.54640007,3.635599852,-35.29459763
1.62E+18,24.33899879,3.257400036,-35.31900024
1.62E+18,24.15600014,2.988999844,-35.31900024
1.62E+18,23.93639946,2.635200024,-35.31900024
1.62E+18,23.74119949,2.305799961,-35.29459763
1.62E+18,23.52159882,1.976400018,-35.30680084
1.62E+18,23.30200005,1.659199953,-35.30680084
1.62E+18,23.14340019,1.354200006,-35.36779785
1.62E+18,22.97259903,1.061399937,-35.36779785
1.62E+18,22.80179977,0.817399979,-35.44099808
1.62E+18,22.67980003,0.585600019,-35.4776001
1.62E+18,22.60659981,0.439199984,-35.52639771
1.62E+18,22.48460007,0.341600001,-35.59959793
1.62E+18,22.41139984,0.317200005,-35.69720078
1.62E+18,22.32600021,0.268399984,-35.74599838
1.62E+18,22.20400047,0.195199996,-35.80699921
1.62E+18,22.09420013,0.097599998,-35.80699921
