Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s)
4.839234021E1,-4.520269856E-2,-8.887827396E-2,1.343864016E-2,1.006142564E-1
4.839474286E1,-4.764608666E-2,-8.276980370E-2,1.466033421E-2,9.662254074E-2
4.839714484E1,-5.008947477E-2,-7.543963939E-2,1.466033421E-2,9.173341852E-2
4.839954755E1,-4.764608666E-2,-6.688777357E-2,1.466033421E-2,8.342091601E-2
4.840195115E1,-4.520269856E-2,-5.711421743E-2,1.343864016E-2,7.406696186E-2
4.840435380E1,-4.153761268E-2,-4.611896724E-2,1.221694518E-2,6.325809162E-2
4.840675578E1,-3.787253052E-2,-3.145863488E-2,1.343864016E-2,5.103500099E-2
4.840915849E1,-3.420744836E-2,-2.046338283E-2,1.221694518E-2,4.169116585E-2
4.841156208E1,-2.809897438E-2,-1.191152167E-2,1.099525020E-2,3.243967072E-2
4.841396474E1,-1.954711229E-2,-9.162708884E-4,1.099525020E-2,2.244603925E-2
4.841636672E1,-1.588202827E-2,8.857285604E-3,9.773556143E-3,2.064492019E-2
4.841876943E1,-8.551862091E-3,1.863084175E-2,1.099525020E-2,2.326237598E-2
4.842117297E1,-1.221694518E-3,2.718270384E-2,1.099525020E-2,2.934769927E-2
4.842357568E1,3.665083554E-3,3.451287001E-2,1.099525020E-2,3.640695759E-2
4.842597760E1,9.773556143E-3,4.306473210E-2,1.099525020E-2,4.550812101E-2
4.842838042E1,1.343864016E-2,5.039490014E-2,1.343864016E-2,5.385944726E-2
4.843078391E1,1.466033421E-2,5.528167635E-2,1.466033421E-2,5.904163394E-2
4.843318661E1,1.832541823E-2,5.772506446E-2,1.588202827E-2,6.261184266E-2
4.843558854E1,2.199050039E-2,6.139015034E-2,1.710372418E-2,6.741565135E-2
4.843799135E1,2.076880634E-2,6.261184067E-2,2.076880634E-2,6.915872486E-2
4.844039484E1,2.199050039E-2,6.505523622E-2,2.443389036E-2,7.288882538E-2
4.844279755E1,1.954711229E-2,6.627693027E-2,3.054236248E-2,7.554837517E-2
4.844519948E1,1.832541823E-2,6.749862432E-2,3.909422457E-2,8.012642282E-2
4.844760229E1,1.466033421E-2,6.994201243E-2,4.520269856E-2,8.455823117E-2
4.845000578E1,1.221694518E-2,6.872031838E-2,5.619794875E-2,8.960996235E-2
4.845240849E1,7.330167107E-3,6.749862432E-2,6.841489673E-2,9.638668855E-2
4.845481042E1,-0.000000000E0,6.261184067E-2,8.063183725E-2,1.020869030E-1
4.845721323E1,-4.886778072E-3,5.894676223E-2,9.651386738E-2,1.131968550E-1
4.845961672E1,-1.099525020E-2,5.283828825E-2,1.111742035E-1,1.235818908E-1
4.846201937E1,-1.710372418E-2,4.428642616E-2,1.270562261E-1,1.356359448E-1
4.846442135E1,-2.443389036E-2,3.817795217E-2,1.441599578E-1,1.511180481E-1
4.846682406E1,-3.176405653E-2,3.084778599E-2,1.588202864E-1,1.648769983E-1
4.846922766E1,-4.153761268E-2,2.718270384E-2,1.759240031E-1,1.827936748E-1
4.847163031E1,-5.131116882E-2,2.229592577E-2,1.905843467E-1,1.986261250E-1
4.847403229E1,-5.741964281E-2,1.496575773E-2,2.040229887E-1,2.124767498E-1
4.847643500E1,-6.719319522E-2,7.635590620E-3,2.186833173E-1,2.289008978E-1
4.847883859E1,-7.330167294E-2,1.527118147E-3,2.296785712E-1,2.410968963E-1
4.848124125E1,-8.185353130E-2,-3.359660041E-3,2.418955117E-1,2.553913203E-1
4.848364323E1,-8.918370306E-2,-9.468132630E-3,2.516690791E-1,2.671716747E-1
4.848604594E1,-9.284878522E-2,-1.924168877E-2,2.602209449E-1,2.769586245E-1
4.848844953E1,-9.895725548E-2,-2.535016090E-2,2.675510943E-1,2.863891708E-1
4.849085219E1,-1.050657257E-1,-3.390202299E-2,2.712161839E-1,2.928248150E-1
4.849325411E1,-1.075091213E-1,-4.489727318E-2,2.761029601E-1,2.996778619E-1
4.849565693E1,-1.099525094E-1,-5.589252338E-2,2.761029601E-1,3.024010137E-1
4.849806042E1,-1.087308154E-1,-6.810946763E-2,2.773246467E-1,3.055654586E-1
4.850046312E1,-1.111742035E-1,-8.032641560E-2,2.761029601E-1,3.082934984E-1
4.850286505E1,-1.111742035E-1,-9.132166207E-2,2.748812735E-1,3.102564488E-1
4.850526786E1,-1.099525094E-1,-1.035386100E-1,2.712161839E-1,3.104319837E-1
4.850767135E1,-1.087308154E-1,-1.133121699E-1,2.663294077E-1,3.091818097E-1
4.851007406E1,-1.075091213E-1,-1.218640283E-1,2.626643181E-1,3.088714887E-1
4.851247599E1,-1.062874198E-1,-1.304158866E-1,2.589992285E-1,3.088461097E-1
4.851487880E1,-1.062874198E-1,-1.353026628E-1,2.541124523E-1,3.068826560E-1
4.851728229E1,-1.014006436E-1,-1.401894391E-1,2.504473627E-1,3.043994921E-1
4.851968500E1,-1.001789495E-1,-1.450762302E-1,2.467822880E-1,3.032893538E-1
4.852208693E1,-9.773556143E-2,-1.475196183E-1,2.443388999E-1,3.016882095E-1
4.852448974E1,-9.284878522E-2,-1.511846930E-1,2.406738251E-1,2.990010007E-1
4.852689323E1,-9.407047927E-2,-1.524063945E-1,2.394521236E-1,2.990222127E-1
4.852929594E1,-9.162709117E-2,-1.548497826E-1,2.382304370E-1,2.985426605E-1
4.853169786E1,-8.796200156E-2,-1.536280811E-1,2.357870489E-1,2.948464574E-1
4.853410057E1,-8.551861346E-2,-1.536280811E-1,2.345653474E-1,2.931482948E-1
4.853650417E1,-8.307522535E-2,-1.524063945E-1,2.345653474E-1,2.918049081E-1
4.853890682E1,-8.307522535E-2,-1.475196183E-1,2.357870489E-1,2.902741175E-1
4.854130880E1,-7.941014320E-2,-1.462979168E-1,2.370087355E-1,2.896242255E-1
4.854371151E1,-7.574506104E-2,-1.426328421E-1,2.370087355E-1,2.868005973E-1
4.854611510E1,-7.574506104E-2,-1.353026628E-1,2.382304370E-1,2.842496543E-1
4.854851776E1,-7.085828483E-2,-1.267508119E-1,2.406738251E-1,2.810881623E-1
4.855091974E1,-6.841489673E-2,-1.157555580E-1,2.418955117E-1,2.767551010E-1
4.855332245E1,-6.474980712E-2,-1.047603041E-1,2.431172132E-1,2.725311693E-1
4.855572604E1,-6.352811307E-2,-9.254335612E-2,2.455606014E-1,2.700001905E-1
4.855812870E1,-5.986303091E-2,-7.910472155E-2,2.455606014E-1,2.648417421E-1
4.856053068E1,-5.375456065E-2,-6.688777357E-2,2.467822880E-1,2.612757637E-1
4.856293338E1,-4.886778072E-2,-5.344913527E-2,2.492256761E-1,2.595347908E-1
4.856533693E1,-4.520269856E-2,-4.123219103E-2,2.504473627E-1,2.578124493E-1
4.856773963E1,-4.398100078E-2,-3.145863488E-2,2.504473627E-1,2.562183748E-1
4.857014156E1,-4.153761268E-2,-2.412846684E-2,2.504473627E-1,2.550126225E-1
4.857254437E1,-3.542914242E-2,-1.801999472E-2,2.528907657E-1,2.559954759E-1
4.857494786E1,-3.420744836E-2,-1.313321572E-2,2.504473627E-1,2.531136352E-1
4.857735057E1,-3.176405653E-2,-1.068982668E-2,2.492256761E-1,2.514690146E-1
4.857975250E1,-3.298575059E-2,-1.068982668E-2,2.492256761E-1,2.516262501E-1
4.858215531E1,-3.176405653E-2,-9.468132630E-3,2.480039895E-1,2.502090718E-1
4.858455880E1,-3.420744836E-2,-9.468132630E-3,2.467822880E-1,2.493216651E-1
4.858696151E1,-3.420744836E-2,-8.246437646E-3,2.443388999E-1,2.468595780E-1
4.858936344E1,-3.787253052E-2,-1.068982668E-2,2.382304370E-1,2.414587793E-1
4.859176625E1,-3.787253052E-2,-1.313321572E-2,2.345653474E-1,2.379657793E-1
4.859416974E1,-4.153761268E-2,-1.557660475E-2,2.309002578E-1,2.351232293E-1
4.859657240E1,-4.398100078E-2,-1.924168877E-2,2.272351831E-1,2.322507254E-1
4.859897437E1,-4.398100078E-2,-2.657185495E-2,2.211267054E-1,2.270185273E-1
4.860137719E1,-4.886778072E-2,-3.390202299E-2,2.162399292E-1,2.242701811E-1
4.860378068E1,-5.131116882E-2,-4.367557913E-2,2.101314515E-1,2.206708389E-1
4.860618333E1,-5.375456065E-2,-5.344913527E-2,2.040229887E-1,2.176505060E-1
4.860858531E1,-5.864133686E-2,-6.566607952E-2,1.979145110E-1,2.166125436E-1
4.861098802E1,-6.352811307E-2,-7.910472155E-2,1.905843467E-1,2.159068579E-1
4.861339161E1,-6.474980712E-2,-9.254335612E-2,1.832541823E-1,2.152647338E-1
4.861579427E1,-6.963659078E-2,-1.059819981E-1,1.771457046E-1,2.178578421E-1
4.861819625E1,-7.452336699E-2,-1.181989461E-1,1.698155403E-1,2.199137122E-1
4.862059896E1,-8.063183725E-2,-1.304158866E-1,1.637070626E-1,2.242984597E-1
4.862300255E1,-8.185353130E-2,-1.414111406E-1,1.563768983E-1,2.261655269E-1
4.862540521E1,-8.429691941E-2,-1.511846930E-1,1.514901221E-1,2.300261705E-1
4.862780719E1,-8.674030751E-2,-1.621799469E-1,1.453816444E-1,2.344398401E-1
4.863020990E1,-9.040539712E-2,-1.731752008E-1,1.392731816E-1,2.399162460E-1
4.863261349E1,-9.407047927E-2,-1.829487532E-1,1.331647038E-1,2.450557890E-1
4.863501614E1,-9.529217333E-2,-1.915006191E-1,1.270562261E-1,2.487898109E-1
4.863741807E1,-9.529217333E-2,-1.988307834E-1,1.209477559E-1,2.514808907E-1
4.863982088E1,-9.407047927E-2,-2.049392611E-1,1.160609797E-1,2.536129074E-1
4.864222437E1,-9.407047927E-2,-2.110477239E-1,1.099525094E-1,2.558905062E-1
4.864462708E1,-9.407047927E-2,-2.159345001E-1,1.038440317E-1,2.574112397E-1
4.864702901E1,-9.284878522E-2,-2.171562016E-1,9.651386738E-2,2.551325918E-1
4.864943182E1,-8.918370306E-2,-2.159345001E-1,9.162709117E-2,2.509521171E-1
4.865183531E1,-8.674030751E-2,-2.159345001E-1,8.551861346E-2,2.479214039E-1
4.865423802E1,-8.429691941E-2,-2.134911120E-1,8.063183725E-2,2.432815626E-1
4.865663995E1,-8.063183725E-2,-2.073826492E-1,7.574506104E-2,2.350454650E-1
4.865904276E1,-7.574506104E-2,-2.049392611E-1,7.085828483E-2,2.296917751E-1
4.866144625E1,-7.330167294E-2,-1.988307834E-1,6.841489673E-2,2.226823158E-1
4.866384896E1,-7.085828483E-2,-1.939440072E-1,6.474980712E-2,2.163971163E-1
4.866625088E1,-6.597150117E-2,-1.866138428E-1,6.108472496E-2,2.071432088E-1
4.866865370E1,-6.352811307E-2,-1.805053651E-1,5.986303091E-2,2.005033428E-1
4.867105719E1,-5.986303091E-2,-1.719534993E-1,5.741964281E-2,1.909151743E-1
4.867345984E1,-5.375456065E-2,-1.634016484E-1,5.497625470E-2,1.805880397E-1
4.867586182E1,-4.886778072E-2,-1.524063945E-1,5.497625470E-2,1.692281231E-1
4.867826453E1,-4.520269856E-2,-1.414111406E-1,5.497625470E-2,1.583122965E-1
4.868066812E1,-4.031591862E-2,-1.316375881E-1,5.619794875E-2,1.487011680E-1
4.868307078E1,-3.420744836E-2,-1.194206402E-1,5.497625470E-2,1.358448652E-1
4.868547276E1,-3.176405653E-2,-1.072036922E-1,5.619794875E-2,1.251391080E-1
4.868787547E1,-2.565558441E-2,-9.498675168E-2,5.619794875E-2,1.133088763E-1
4.869027906E1,-2.199050039E-2,-8.276980370E-2,5.741964281E-2,1.031088643E-1
4.869268172E1,-1.710372418E-2,-7.055285573E-2,5.741964281E-2,9.255948472E-2
4.869508370E1,-1.588202827E-2,-5.955760926E-2,5.864133686E-2,8.507734147E-2
4.869748641E1,-9.773556143E-3,-4.978405312E-2,5.741964281E-2,7.662238396E-2
4.869989000E1,-8.551862091E-3,-3.878879920E-2,5.619794875E-2,6.881798262E-2
4.870229266E1,-7.330167107E-3,-3.023693897E-2,5.375456065E-2,6.210923135E-2
4.870469458E1,-8.551862091E-3,-2.168507688E-2,5.253286287E-2,5.747241587E-2
4.870709740E1,-3.665083554E-3,-1.435491070E-2,4.764608666E-2,4.989635130E-2
4.870950088E1,-6.108472589E-3,-8.246437646E-3,4.398100078E-2,4.516243573E-2
4.871190359E1,-7.330167107E-3,-3.359660041E-3,3.909422457E-2,3.991712741E-2
4.871430552E1,-8.551862091E-3,-2.137965523E-3,3.420744836E-2,3.532498783E-2
4.871670833E1,-1.099525020E-2,3.970507067E-3,2.687728032E-2,2.930953174E-2
4.871911182E1,-1.099525020E-2,5.192201585E-3,2.199050039E-2,2.512840209E-2
4.872151453E1,-1.343864016E-2,5.192201585E-3,1.221694518E-2,1.888940857E-2
4.872391646E1,-1.710372418E-2,6.413896102E-3,6.108472589E-3,1.926107166E-2
4.872631927E1,-1.710372418E-2,5.192201585E-3,-3.665083554E-3,1.824634691E-2
4.872872276E1,-1.954711229E-2,5.192201585E-3,-1.221694518E-2,2.362842156E-2
4.873112547E1,-2.199050039E-2,3.970507067E-3,-2.199050039E-2,3.135170077E-2
4.873352740E1,-1.832541823E-2,-2.137965523E-3,-3.054236248E-2,3.568231713E-2
4.873593021E1,-2.199050039E-2,-3.359660041E-3,-4.031591862E-2,4.604609340E-2
4.873833370E1,-2.321219631E-2,-5.803049076E-3,-5.131116882E-2,5.661552333E-2
4.874073635E1,-2.443389036E-2,-9.468132630E-3,-6.230641901E-2,6.759253201E-2
4.874313833E1,-2.321219631E-2,-1.068982668E-2,-7.085828483E-2,7.532579227E-2
4.874554104E1,-2.443389036E-2,-1.313321572E-2,-8.307522535E-2,8.758418476E-2
4.874794463E1,-2.321219631E-2,-1.068982668E-2,-9.284878522E-2,9.630148165E-2
4.875034729E1,-2.443389036E-2,-9.468132630E-3,-1.026223376E-1,1.059150826E-1
4.875274927E1,-2.443389036E-2,-9.468132630E-3,-1.111742035E-1,1.142206813E-1
4.875515198E1,-2.199050039E-2,-7.024743594E-3,-1.185043678E-1,1.207319937E-1
4.875755557E1,-2.321219631E-2,-4.581354558E-3,-1.246128380E-1,1.268390881E-1
4.875995823E1,-2.321219631E-2,-9.162708884E-4,-1.307213157E-1,1.327693790E-1
4.876236021E1,-2.199050039E-2,3.970507067E-3,-1.356080920E-1,1.374369006E-1
4.876476292E1,-2.321219631E-2,1.252236869E-2,-1.392731816E-1,1.417484916E-1
4.876716651E1,-2.321219631E-2,1.985253580E-2,-1.417165697E-1,1.449707396E-1
4.876956916E1,-2.076880634E-2,2.718270384E-2,-1.429382563E-1,1.469747863E-1
4.877197114E1,-2.199050039E-2,3.206948191E-2,-1.429382563E-1,1.481329770E-1
4.877437385E1,-2.076880634E-2,3.451287001E-2,-1.404948682E-1,1.461550187E-1
4.877677740E1,-2.076880634E-2,3.939964995E-2,-1.392731816E-1,1.462213898E-1
4.877918010E1,-2.199050039E-2,3.817795217E-2,-1.356080920E-1,1.425857382E-1
4.878158203E1,-2.443389036E-2,3.695625812E-2,-1.331647038E-1,1.403410787E-1
4.878398484E1,-2.809897438E-2,3.573456407E-2,-1.282779276E-1,1.360945927E-1
4.878638833E1,-3.176405653E-2,3.573456407E-2,-1.246128380E-1,1.334701231E-1
4.878879104E1,-3.298575059E-2,3.573456407E-2,-1.209477559E-1,1.303586532E-1
4.879119297E1,-3.787253052E-2,3.573456407E-2,-1.185043678E-1,1.294394562E-1
4.879359578E1,-4.398100078E-2,3.695625812E-2,-1.148392856E-1,1.284062108E-1
4.879599927E1,-4.886778072E-2,3.817795217E-2,-1.123958975E-1,1.283684299E-1
4.879840198E1,-5.253286287E-2,4.184303805E-2,-1.123958975E-1,1.309327281E-1
4.880080390E1,-5.986303091E-2,4.550812021E-2,-1.111742035E-1,1.342172678E-1
4.880320672E1,-6.474980712E-2,4.917320609E-2,-1.111742035E-1,1.377325133E-1
4.880561021E1,-7.085828483E-2,5.161659420E-2,-1.099525094E-1,1.406226285E-1
4.880801292E1,-7.330167294E-2,5.894676223E-2,-1.111742035E-1,1.456281551E-1
4.881041484E1,-7.452336699E-2,6.261184067E-2,-1.136175916E-1,1.496092642E-1
4.881281755E1,-7.818844914E-2,6.749862432E-2,-1.123958975E-1,1.526510257E-1
4.881522114E1,-7.696675509E-2,7.238540053E-2,-1.123958975E-1,1.542607059E-1
4.881762380E1,-7.574506104E-2,7.482878864E-2,-1.160609797E-1,1.575017869E-1
4.882002578E1,-7.330167294E-2,7.482878864E-2,-1.160609797E-1,1.563414016E-1
4.882242849E1,-7.085828483E-2,7.482878864E-2,-1.172826737E-1,1.561264542E-1
4.882483208E1,-6.719319522E-2,7.360709459E-2,-1.197260618E-1,1.557795228E-1
4.882723474E1,-6.108472496E-2,6.872031838E-2,-1.221694499E-1,1.529025843E-1
4.882963672E1,-5.497625470E-2,6.505523622E-2,-1.246128380E-1,1.509401595E-1
4.883203943E1,-5.253286287E-2,5.894676223E-2,-1.282779276E-1,1.506308374E-1
4.883444302E1,-4.764608666E-2,5.650337040E-2,-1.319430023E-1,1.512340448E-1
4.883684568E1,-4.520269856E-2,5.283828825E-2,-1.356080920E-1,1.523965986E-1
4.883924766E1,-4.398100078E-2,4.795150831E-2,-1.392731816E-1,1.537227852E-1
4.884165036E1,-4.398100078E-2,4.550812021E-2,-1.453816444E-1,1.585595786E-1
4.884405390E1,-4.520269856E-2,3.939964995E-2,-1.502684206E-1,1.617906505E-1
4.884645661E1,-4.642439261E-2,3.206948191E-2,-1.539335102E-1,1.639487769E-1
4.884885854E1,-5.008947477E-2,2.596100792E-2,-1.588202864E-1,1.685432075E-1
4.885126135E1,-5.497625470E-2,1.985253580E-2,-1.637070626E-1,1.738289795E-1
4.885366484E1,-5.986303091E-2,1.374406368E-2,-1.698155403E-1,1.805818360E-1
4.885606755E1,-6.719319522E-2,5.192201585E-3,-1.759240031E-1,1.883909215E-1
4.885846948E1,-7.207997888E-2,-9.162708884E-4,-1.808107942E-1,1.946507288E-1
4.886087229E1,-7.574506104E-2,-7.024743594E-3,-1.869192570E-1,2.018055251E-1
4.886327578E1,-8.307522535E-2,-1.313321572E-2,-1.930277348E-1,2.105556478E-1
4.886567849E1,-8.674030751E-2,-1.557660475E-2,-1.979145110E-1,2.166487139E-1
4.886808042E1,-9.162709117E-2,-1.435491070E-2,-2.040229887E-1,2.241137372E-1
4.887048312E1,-9.651386738E-2,-1.435491070E-2,-2.089097649E-1,2.305738058E-1
4.887288672E1,-1.001789495E-1,-1.068982668E-2,-2.137965411E-1,2.363452037E-1
4.887528937E1,-1.026223376E-1,-4.581354558E-3,-2.174616307E-1,2.405034175E-1
4.887769135E1,-1.014006436E-1,2.748812549E-3,-2.186833173E-1,2.410643892E-1
4.888009406E1,-1.001789495E-1,1.007897966E-2,-2.211267054E-1,2.429700138E-1
4.888249766E1,-9.773556143E-2,1.985253580E-2,-2.199050188E-1,2.414634143E-1
4.888490031E1,-9.651386738E-2,2.840439789E-2,-2.186833173E-1,2.407158692E-1
4.888730229E1,-9.162709117E-2,3.817795217E-2,-2.174616307E-1,2.390452691E-1
4.888970500E1,-8.918370306E-2,4.428642616E-2,-2.137965411E-1,2.358473689E-1
4.889210859E1,-8.551861346E-2,5.405998230E-2,-2.089097649E-1,2.321189454E-1
4.889451125E1,-7.941014320E-2,6.261184067E-2,-2.028012872E-1,2.266154794E-1
4.889691323E1,-7.452336699E-2,7.116370648E-2,-1.966928244E-1,2.220497073E-1
4.889931594E1,-7.085828483E-2,7.849387079E-2,-1.905843467E-1,2.179554484E-1
4.890171948E1,-6.352811307E-2,8.460234851E-2,-1.820324808E-1,2.105450132E-1
4.890412219E1,-5.741964281E-2,9.071081877E-2,-1.734806150E-1,2.040122345E-1
4.890652411E1,-5.375456065E-2,9.681928903E-2,-1.661504507E-1,1.996734829E-1
4.890892693E1,-4.642439261E-2,1.004843712E-1,-1.575985998E-1,1.925867382E-1
4.891133042E1,-4.275930673E-2,1.017060652E-1,-1.502684206E-1,1.864217805E-1
4.891373312E1,-4.031591862E-2,1.004843712E-1,-1.417165697E-1,1.783425588E-1
4.891613505E1,-3.420744836E-2,1.017060652E-1,-1.356080920E-1,1.729272328E-1
4.891853786E1,-2.932066843E-2,1.017060652E-1,-1.294996142E-1,1.672542238E-1
4.892094135E1,-2.565558441E-2,1.004843712E-1,-1.233911440E-1,1.611852731E-1
4.892334406E1,-2.565558441E-2,9.804098308E-2,-1.197260618E-1,1.568584497E-1
4.892574599E1,-2.443389036E-2,9.804098308E-2,-1.160609797E-1,1.538804743E-1
4.892814880E1,-2.199050039E-2,9.681928903E-2,-1.123958975E-1,1.499679786E-1
4.893055229E1,-2.076880634E-2,9.681928903E-2,-1.111742035E-1,1.488792180E-1
4.893295500E1,-1.710372418E-2,9.804098308E-2,-1.111742035E-1,1.492121820E-1
4.893535693E1,-1.710372418E-2,1.017060652E-1,-1.087308154E-1,1.498634422E-1
4.893775974E1,-1.832541823E-2,1.053711548E-1,-1.087308154E-1,1.525165284E-1
4.894016323E1,-1.466033421E-2,1.078145429E-1,-1.099525094E-1,1.546882523E-1
4.894256588E1,-9.773556143E-3,1.102579311E-1,-1.087308154E-1,1.551603170E-1
4.894496786E1,-6.108472589E-3,1.114796251E-1,-1.099525094E-1,1.566989935E-1
4.894737057E1,-2.443389036E-3,1.127013192E-1,-1.075091213E-1,1.557747369E-1
4.894977416E1,3.665083554E-3,1.151447073E-1,-1.075091213E-1,1.575752126E-1
4.895217682E1,8.551862091E-3,1.163664013E-1,-1.075091213E-1,1.586583905E-1
4.895457880E1,1.588202827E-2,1.188097894E-1,-1.050657257E-1,1.593951430E-1
4.895698151E1,2.321219631E-2,1.188097894E-1,-1.062874198E-1,1.610949649E-1
4.895938510E1,2.932066843E-2,1.200314835E-1,-1.014006436E-1,1.598416377E-1
4.896178776E1,3.542914242E-2,1.200314835E-1,-1.014006436E-1,1.610741186E-1
4.896418974E1,4.275930673E-2,1.175880954E-1,-9.651386738E-2,1.580197617E-1
4.896659245E1,4.886778072E-2,1.163664013E-1,-9.407047927E-2,1.574117353E-1
4.896899599E1,5.497625470E-2,1.127013192E-1,-8.918370306E-2,1.538756277E-1
4.897139870E1,5.864133686E-2,1.078145429E-1,-8.429691941E-2,1.488917482E-1
4.897380062E1,6.230641901E-2,1.029277667E-1,-7.941014320E-2,1.441602784E-1
4.897620344E1,6.719319522E-2,9.804098308E-2,-7.452336699E-2,1.402878900E-1
4.897860693E1,6.719319522E-2,9.315420687E-2,-6.841489673E-2,1.336907994E-1
4.898100963E1,6.841489673E-2,8.704573661E-2,-6.230641901E-2,1.270419152E-1
4.898341156E1,6.963659078E-2,8.338065445E-2,-5.619794875E-2,1.223102521E-1
4.898581437E1,6.963659078E-2,8.093725890E-2,-4.886778072E-2,1.174229732E-1
4.898821786E1,6.597150117E-2,7.849387079E-2,-4.275930673E-2,1.110940369E-1
4.899062057E1,6.352811307E-2,7.727217674E-2,-3.665083647E-2,1.065368212E-1
4.899302250E1,6.230641901E-2,7.238540053E-2,-2.932066843E-2,9.990714518E-2
4.899542531E1,5.864133686E-2,6.872031838E-2,-2.321219631E-2,9.327429766E-2
4.899782880E1,5.619794875E-2,6.505523622E-2,-1.466033421E-2,8.720847782E-2
4.900023146E1,5.008947477E-2,6.016845629E-2,-7.330167107E-3,7.863160919E-2
4.900263344E1,4.764608666E-2,5.772506446E-2,2.443389036E-3,7.488860254E-2
4.900503615E1,4.398100078E-2,5.283828825E-2,1.099525020E-2,6.962117969E-2
4.900743974E1,3.665083647E-2,4.672981426E-2,1.954711229E-2,6.252238762E-2
4.900984240E1,3.542914242E-2,3.695625812E-2,3.054236248E-2,5.961396692E-2
4.901224437E1,2.932066843E-2,2.962609194E-2,3.909422457E-2,5.714687494E-2
4.901464708E1,2.687728032E-2,2.351761982E-2,4.764608666E-2,5.954507716E-2
4.901705068E1,2.565558441E-2,1.007897966E-2,5.864133686E-2,6.479661435E-2
4.901945333E1,2.076880634E-2,-9.162708884E-4,6.719319522E-2,7.033568336E-2
4.902185531E1,1.588202827E-2,-1.435491070E-2,7.452336699E-2,7.753731044E-2
4.902425802E1,1.221694518E-2,-2.779355086E-2,8.063183725E-2,8.615815920E-2
4.902666161E1,8.551862091E-3,-4.001049697E-2,8.796200156E-2,9.701179275E-2
4.902906427E1,2.443389036E-3,-5.222744122E-2,9.162709117E-2,1.054950217E-1
4.903146620E1,-6.108472589E-3,-6.322269142E-2,9.651386738E-2,1.155393818E-1
4.903386901E1,-8.551862091E-3,-7.666133344E-2,9.773556143E-2,1.245083706E-1
4.903627250E1,-1.343864016E-2,-8.887827396E-2,9.773556143E-2,1.327862365E-1
4.903867521E1,-2.321219631E-2,-9.865183383E-2,1.001789495E-1,1.425019730E-1
4.904107713E1,-2.809897438E-2,-1.108687744E-1,1.001789495E-1,1.520436102E-1
4.904347995E1,-3.420744836E-2,-1.230857223E-1,9.773556143E-2,1.608492603E-1
4.904588344E1,-4.153761268E-2,-1.328592747E-1,9.773556143E-2,1.700858610E-1
4.904828615E1,-5.131116882E-2,-1.401894391E-1,9.773556143E-2,1.784324938E-1
4.905068807E1,-5.741964281E-2,-1.475196183E-1,9.773556143E-2,1.860411060E-1
4.905309088E1,-6.597150117E-2,-1.560714692E-1,9.895725548E-2,1.962220193E-1
4.905549437E1,-7.330167294E-2,-1.609582454E-1,9.895725548E-2,2.026653163E-1
4.905789708E1,-8.307522535E-2,-1.646233350E-1,9.895725548E-2,2.092722483E-1
4.906029901E1,-9.040539712E-2,-1.670667231E-1,9.895725548E-2,2.141890852E-1
4.906270172E1,-9.895725548E-2,-1.682884246E-1,9.773556143E-2,2.183249235E-1
4.906510531E1,-1.087308154E-1,-1.670667231E-1,9.651386738E-2,2.214692005E-1
4.906750797E1,-1.136175916E-1,-1.634016484E-1,9.529217333E-2,2.206573228E-1
4.906990995E1,-1.209477559E-1,-1.597365588E-1,9.529217333E-2,2.218664602E-1
4.907231266E1,-1.282779276E-1,-1.560714692E-1,9.284878522E-2,2.223385417E-1
4.907471625E1,-1.331647038E-1,-1.511846930E-1,9.040539712E-2,2.208229734E-1
4.907711891E1,-1.380514801E-1,-1.462979168E-1,8.674030751E-2,2.190551815E-1
4.907952088E1,-1.392731816E-1,-1.438545287E-1,8.551861346E-2,2.177259235E-1
4.908192359E1,-1.392731816E-1,-1.401894391E-1,8.185353130E-2,2.138927266E-1
4.908432719E1,-1.417165697E-1,-1.340809762E-1,7.941014320E-2,2.106353844E-1
4.908672984E1,-1.417165697E-1,-1.279724985E-1,7.696675509E-2,2.058747869E-1
4.908913182E1,-1.392731816E-1,-1.194206402E-1,7.207997888E-2,1.971137533E-1
