,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
2016-02-08 20:06:23.906222,1.3842479,0.67298138,9.68853855
2016-02-08 20:06:24.156222,1.38664067,0.67058855,9.67418194
2016-02-08 20:06:24.406222,1.39621198,0.67776704,9.69093132
2016-02-08 20:06:24.656222,1.39621198,0.6658029,9.69332409
2016-02-08 20:06:24.906222,1.39381921,0.65623158,9.70768166
2016-02-08 20:06:25.156222,1.39381921,0.67298138,9.70289612
2016-02-08 20:06:25.406222,1.38664067,0.67298138,9.69093132
2016-02-08 20:06:25.656222,1.40339053,0.65144599,9.72203827
2016-02-08 20:06:25.906222,1.39381921,0.65144599,9.71485996
2016-02-08 20:06:26.156222,1.38903356,0.66101724,9.70289612
2016-02-08 20:06:26.406222,1.39860487,0.64905316,9.70528889
2016-02-08 20:06:26.656222,1.41774738,0.64905316,9.68853855
2016-02-08 20:06:26.906222,1.41296172,0.65383881,9.6693964
2016-02-08 20:06:27.156222,1.4057833,0.62751776,9.6502533
2016-02-08 20:06:27.406222,1.42492592,0.65623158,9.64307499
2016-02-08 20:06:27.656222,1.41774738,0.63230336,9.60239697
2016-02-08 20:06:27.906222,1.42731869,0.63230336,9.60957527
2016-02-08 20:06:28.156222,1.41535461,0.64187467,9.5877409
2016-02-08 20:06:28.406222,1.41774738,0.6227321,9.56859875
2016-02-08 20:06:28.656222,1.42971158,0.62751776,9.57099152
2016-02-08 20:06:28.906222,1.39621198,0.64666033,9.54945564
2016-02-08 20:06:29.156222,1.4057833,0.63708901,9.56142044
2016-02-08 20:06:29.406222,1.43449712,0.6658029,9.57338429
2016-02-08 20:06:29.656222,1.41535461,0.65623158,9.54227734
2016-02-08 20:06:29.906222,1.39860487,0.64666033,9.56381321
2016-02-08 20:06:30.156222,1.3842479,0.64187467,9.57099152
2016-02-08 20:06:30.406222,1.36031961,0.6442675,9.59043312
2016-02-08 20:06:30.656222,1.36989093,0.65862441,9.57577705
2016-02-08 20:06:30.906222,1.32682014,0.6442675,9.5877409
2016-02-08 20:06:31.156222,1.34117711,0.64187467,9.61675453
2016-02-08 20:06:31.406222,1.31724882,0.65383881,9.62632561
2016-02-08 20:06:31.656222,1.31246316,0.64905316,9.66221809
2016-02-08 20:06:31.906222,1.27178526,0.63469619,9.68136025
2016-02-08 20:06:32.156222,1.27178526,0.6442675,9.70289612
2016-02-08 20:06:32.406222,1.28135657,0.65383881,9.71007443
2016-02-08 20:06:32.656222,1.27896369,0.6658029,9.72921658
2016-02-08 20:06:32.906222,1.28374934,0.63469619,9.72443104
2016-02-08 20:06:33.156222,1.28614223,0.65383881,9.71725273
2016-02-08 20:06:33.406222,1.30049908,0.64666033,9.71485996
2016-02-08 20:06:33.656222,1.32442737,0.63708901,9.69571781
2016-02-08 20:06:33.906222,1.36031961,0.61794645,9.67657471
2016-02-08 20:06:34.156222,1.3627125,0.61316079,9.68375301
2016-02-08 20:06:34.406222,1.42014027,0.61076796,9.69093132
2016-02-08 20:06:34.656222,1.43928278,0.61555362,9.68375301
2016-02-08 20:06:34.906222,1.45603263,0.61316079,9.66461086
2016-02-08 20:06:35.156222,1.4799608,0.61076796,9.6502533
2016-02-08 20:06:35.406222,1.48474646,0.59401822,9.67418194
2016-02-08 20:06:35.656222,1.49431777,0.61316079,9.67418194
2016-02-08 20:06:35.906222,1.47756803,0.59162539,9.66461086
2016-02-08 20:06:36.156222,1.4799608,0.58444691,9.67896748
2016-02-08 20:06:36.406222,1.45603263,0.59162539,9.69093132
2016-02-08 20:06:36.656222,1.44167566,0.59880388,9.67896748
2016-02-08 20:06:36.906222,1.42971158,0.59401822,9.71725273
2016-02-08 20:06:37.156222,1.41774738,0.59162539,9.70528889
2016-02-08 20:06:37.406222,1.41535461,0.59641105,9.71485996
2016-02-08 20:06:37.656222,1.39381921,0.58923256,9.69571781
2016-02-08 20:06:37.906222,1.38664067,0.59401822,9.69811058
2016-02-08 20:06:38.156222,1.41056895,0.57487565,9.69093132
2016-02-08 20:06:38.406222,1.41056895,0.57966131,9.67657471
2016-02-08 20:06:38.656222,1.40817618,0.5697909,9.67657471
2016-02-08 20:06:38.906222,1.39142633,0.58923256,9.65264702
2016-02-08 20:06:39.156222,1.40099764,0.59162539,9.63111115
2016-02-08 20:06:39.406222,1.42731869,0.59880388,9.64307499
2016-02-08 20:06:39.656222,1.43928278,0.60837513,9.64786053
2016-02-08 20:06:39.906222,1.46081817,0.61076796,9.62871838
2016-02-08 20:06:40.156222,1.45363975,0.62751776,9.61675453
2016-02-08 20:06:40.406222,1.44646132,0.63708901,9.65264702
2016-02-08 20:06:40.656222,1.46799672,0.62751776,9.63589668
2016-02-08 20:06:40.906222,1.45124698,0.61794645,9.63589668
2016-02-08 20:06:41.156222,1.47038949,0.63230336,9.6191473
2016-02-08 20:06:41.406222,1.45603263,0.62751776,9.61436176
2016-02-08 20:06:41.656222,1.4584254,0.63708901,9.60239697
2016-02-08 20:06:41.906222,1.45363975,0.64187467,9.62871838
2016-02-08 20:06:42.156222,1.42492592,0.65383881,9.57577705
2016-02-08 20:06:42.406222,1.39142633,0.66341007,9.59761143
2016-02-08 20:06:42.656222,1.39381921,0.66341007,9.6071825
2016-02-08 20:06:42.906222,1.35553408,0.67537421,9.62393284
2016-02-08 20:06:43.156222,1.36510527,0.68733829,9.61675453
2016-02-08 20:06:43.406222,1.32921302,0.69212395,9.59521866
2016-02-08 20:06:43.656222,1.34117711,0.70648086,9.5877409
2016-02-08 20:06:43.906222,1.31964171,0.68973112,9.56381321
2016-02-08 20:06:44.156222,1.32442737,0.67537421,9.5877409
2016-02-08 20:06:44.406222,1.32442737,0.70648086,9.57099152
2016-02-08 20:06:44.656222,1.29810631,0.73040909,9.57577705
2016-02-08 20:06:44.906222,1.29332066,0.72562349,9.56859875
2016-02-08 20:06:45.156222,1.29332066,0.70648086,9.56859875
2016-02-08 20:06:45.406222,1.30767763,0.70169526,9.54227734
2016-02-08 20:06:45.656222,1.31485605,0.70408809,9.53988457
2016-02-08 20:06:45.906222,1.32442737,0.71126652,9.51834965
2016-02-08 20:06:46.156222,1.33160579,0.71365935,9.49442101
2016-02-08 20:06:46.406222,1.32203448,0.72083783,9.50399208
2016-02-08 20:06:46.656222,1.34835553,0.718445,9.48963547
2016-02-08 20:06:46.906222,1.34356988,0.69930244,9.51356411
2016-02-08 20:06:47.156222,1.35553408,0.70648086,9.52074242
2016-02-08 20:06:47.406222,1.35314119,0.68973112,9.52792072
2016-02-08 20:06:47.656222,1.35314119,0.69690961,9.53988457
2016-02-08 20:06:47.906222,1.34835553,0.70169526,9.53270626
2016-02-08 20:06:48.156222,1.36989093,0.68255264,9.55424213
2016-02-08 20:06:48.406222,1.35553408,0.68733829,9.57099152
2016-02-08 20:06:48.656222,1.35314119,0.68015981,9.55902767
2016-02-08 20:06:48.906222,1.36749816,0.68733829,9.59282589
2016-02-08 20:06:49.156222,1.37467659,0.69690961,9.58295536
2016-02-08 20:06:49.406222,1.36031961,0.68973112,9.63589668
2016-02-08 20:06:49.656222,1.34835553,0.68255264,9.64786053
2016-02-08 20:06:49.906222,1.33639145,0.68015981,9.65503979
2016-02-08 20:06:50.156222,1.34835553,0.65862441,9.64307499
2016-02-08 20:06:50.406222,1.35074842,0.6658029,9.64786053
2016-02-08 20:06:50.656222,1.35792685,0.65862441,9.65264702
2016-02-08 20:06:50.906222,1.36510527,0.6442675,9.67657471
2016-02-08 20:06:51.156222,1.34835553,0.64905316,9.6693964
2016-02-08 20:06:51.406222,1.36749816,0.64187467,9.66700363
2016-02-08 20:06:51.656222,1.36031961,0.66101724,9.67896748
2016-02-08 20:06:51.906222,1.35314119,0.65383881,9.70289612
2016-02-08 20:06:52.156222,1.34117711,0.65623158,9.71007443
2016-02-08 20:06:52.406222,1.35314119,0.63469619,9.71485996
2016-02-08 20:06:52.656222,1.37946224,0.64187467,9.71246719
2016-02-08 20:06:52.906222,1.35314119,0.64666033,9.73400211
2016-02-08 20:06:53.156222,1.3627125,0.65144599,9.71485996
2016-02-08 20:06:53.406222,1.35553408,0.62512493,9.71725273
2016-02-08 20:06:53.656222,1.3627125,0.62991059,9.71246719
2016-02-08 20:06:53.906222,1.33639145,0.63948184,9.70050335
2016-02-08 20:06:54.156222,1.33639145,0.64666033,9.68853855
2016-02-08 20:06:54.406222,1.34117711,0.6227321,9.68614578
2016-02-08 20:06:54.656222,1.34835553,0.65862441,9.65982533
2016-02-08 20:06:54.906222,1.32921302,0.64187467,9.68614578
2016-02-08 20:06:55.156222,1.33878422,0.65144599,9.6693964
2016-02-08 20:06:55.406222,1.34117711,0.64666033,9.67896748
2016-02-08 20:06:55.656222,1.31964171,0.65383881,9.67178917
2016-02-08 20:06:55.906222,1.31724882,0.65144599,9.6693964
2016-02-08 20:06:56.156222,1.3100704,0.64905316,9.68375301
2016-02-08 20:06:56.406222,1.31724882,0.65862441,9.6693964
2016-02-08 20:06:56.656222,1.33399868,0.6658029,9.65503979
2016-02-08 20:06:56.906222,1.32921302,0.66101724,9.64786053
2016-02-08 20:06:57.156222,1.31964171,0.64666033,9.67896748
2016-02-08 20:06:57.406222,1.32203448,0.66341007,9.66221809
2016-02-08 20:06:57.656222,1.31246316,0.63230336,9.67657471
2016-02-08 20:06:57.906222,1.33399868,0.64187467,9.66221809
2016-02-08 20:06:58.156222,1.35074842,0.63708901,9.65982533
2016-02-08 20:06:58.406222,1.34117711,0.62991059,9.64307499
2016-02-08 20:06:58.656222,1.34596276,0.64187467,9.62871838
2016-02-08 20:06:58.906222,1.33160579,0.6442675,9.63828945
2016-02-08 20:06:59.156222,1.36749816,0.64666033,9.64307499
2016-02-08 20:06:59.406222,1.37467659,0.6442675,9.64068222
2016-02-08 20:06:59.656222,1.40339053,0.67776704,9.65264702
2016-02-08 20:06:59.906222,1.38664067,0.65383881,9.64546776
2016-02-08 20:07:00.156222,1.39621198,0.65144599,9.63589668
2016-02-08 20:07:00.406222,1.4057833,0.67058855,9.63589668
2016-02-08 20:07:00.656222,1.4057833,0.6658029,9.63589668
2016-02-08 20:07:00.906222,1.38903356,0.63948184,9.63350391
2016-02-08 20:07:01.156222,1.37946224,0.66341007,9.62393284
2016-02-08 20:07:01.406222,1.36989093,0.6442675,9.62632561
2016-02-08 20:07:01.656222,1.39860487,0.65144599,9.6191473
2016-02-08 20:07:01.906222,1.39142633,0.64666033,9.61436176
2016-02-08 20:07:02.156222,1.37946224,0.65623158,9.64786053
2016-02-08 20:07:02.406222,1.36510527,0.65383881,9.62393284
2016-02-08 20:07:02.656222,1.36510527,0.65144599,9.60239697
2016-02-08 20:07:02.906222,1.32921302,0.66819573,9.62632561
2016-02-08 20:07:03.156222,1.33160579,0.6658029,9.61675453
2016-02-08 20:07:03.406222,1.33160579,0.65862441,9.59761143
2016-02-08 20:07:03.656222,1.32682014,0.66819573,9.59761143
2016-02-08 20:07:03.906222,1.33399868,0.67776704,9.59521866
2016-02-08 20:07:04.156222,1.3627125,0.64187467,9.58056259
2016-02-08 20:07:04.406222,1.33878422,0.67537421,9.58534813
2016-02-08 20:07:04.656222,1.36031961,0.65623158,9.59043312
2016-02-08 20:07:04.906222,1.34835553,0.64187467,9.59043312
2016-02-08 20:07:05.156222,1.34356988,0.67058855,9.60478973
2016-02-08 20:07:05.406222,1.34117711,0.65383881,9.61196899
2016-02-08 20:07:05.656222,1.33160579,0.64666033,9.60957527
2016-02-08 20:07:05.906222,1.36749816,0.62991059,9.62393284
2016-02-08 20:07:06.156222,1.37467659,0.64666033,9.61675453
2016-02-08 20:07:06.406222,1.37946224,0.62751776,9.62393284
2016-02-08 20:07:06.656222,1.38185513,0.60837513,9.61675453
2016-02-08 20:07:06.906222,1.40339053,0.61316079,9.62632561
2016-02-08 20:07:07.156222,1.41535461,0.62033927,9.62154007
2016-02-08 20:07:07.406222,1.40817618,0.59880388,9.6071825
2016-02-08 20:07:07.656222,1.41774738,0.59641105,9.62393284
2016-02-08 20:07:07.906222,1.42971158,0.60598236,9.63350391
2016-02-08 20:07:08.156222,1.42253304,0.60119671,9.65503979
2016-02-08 20:07:08.406222,1.43210435,0.59401822,9.66461086
2016-02-08 20:07:08.656222,1.44646132,0.61316079,9.67657471
2016-02-08 20:07:08.906222,1.44646132,0.61076796,9.70768166
2016-02-08 20:07:09.156222,1.44406843,0.60119671,9.70528889
2016-02-08 20:07:09.406222,1.41535461,0.60837513,9.71725273
2016-02-08 20:07:09.656222,1.40339053,0.58923256,9.72682381
2016-02-08 20:07:09.906222,1.4057833,0.61555362,9.71725273
2016-02-08 20:07:10.156222,1.40817618,0.61076796,9.7196455
2016-02-08 20:07:10.406222,1.37467659,0.61316079,9.7196455
2016-02-08 20:07:10.656222,1.39860487,0.62033927,9.70289612
2016-02-08 20:07:10.906222,1.36749816,0.6227321,9.70289612
2016-02-08 20:07:11.156222,1.35792685,0.64666033,9.69811058
2016-02-08 20:07:11.406222,1.35074842,0.64187467,9.69093132
2016-02-08 20:07:11.656222,1.34356988,0.62991059,9.68136025
2016-02-08 20:07:11.906222,1.33399868,0.6227321,9.71485996
2016-02-08 20:07:12.156222,1.35314119,0.63469619,9.69332409
2016-02-08 20:07:12.406222,1.3627125,0.62033927,9.67178917
2016-02-08 20:07:12.656222,1.3627125,0.63948184,9.65503979
2016-02-08 20:07:12.906222,1.35553408,0.62512493,9.63828945
2016-02-08 20:07:13.156222,1.36989093,0.61555362,9.63589668
2016-02-08 20:07:13.406222,1.3842479,0.63948184,9.63350391
2016-02-08 20:07:13.656222,1.35314119,0.63708901,9.62154007
2016-02-08 20:07:13.906222,1.3627125,0.62751776,9.59521866
2016-02-08 20:07:14.156222,1.36031961,0.6442675,9.6071825
2016-02-08 20:07:14.406222,1.37467659,0.63469619,9.60239697
2016-02-08 20:07:14.656222,1.37706947,0.64187467,9.55184937
2016-02-08 20:07:14.906222,1.3842479,0.63948184,9.54706287
2016-02-08 20:07:15.156222,1.35314119,0.62033927,9.56142044
2016-02-08 20:07:15.406222,1.37946224,0.62512493,9.55424213
2016-02-08 20:07:15.656222,1.37228382,0.63469619,9.55902767
2016-02-08 20:07:15.906222,1.38185513,0.64187467,9.58056259
2016-02-08 20:07:16.156222,1.37467659,0.6227321,9.58056259
2016-02-08 20:07:16.406222,1.34835553,0.60119671,9.57577705
2016-02-08 20:07:16.656222,1.36749816,0.60119671,9.57816982
2016-02-08 20:07:16.906222,1.34835553,0.61555362,9.6000042
2016-02-08 20:07:17.156222,1.33639145,0.62991059,9.6000042
2016-02-08 20:07:17.406222,1.34596276,0.62751776,9.6071825
2016-02-08 20:07:17.656222,1.35553408,0.60837513,9.59761143
2016-02-08 20:07:17.906222,1.34356988,0.6227321,9.59761143
2016-02-08 20:07:18.156222,1.32442737,0.63469619,9.60478973
2016-02-08 20:07:18.406222,1.32682014,0.63230336,9.59282589
2016-02-08 20:07:18.656222,1.32203448,0.63708901,9.60478973
2016-02-08 20:07:18.906222,1.33399868,0.6442675,9.63350391
2016-02-08 20:07:19.156222,1.32442737,0.62751776,9.63111115
2016-02-08 20:07:19.406222,1.31964171,0.63230336,9.64307499
2016-02-08 20:07:19.656222,1.32203448,0.6442675,9.62632561
2016-02-08 20:07:19.906222,1.31964171,0.63948184,9.65264702
2016-02-08 20:07:20.156222,1.32442737,0.61794645,9.66221809
2016-02-08 20:07:20.406222,1.34356988,0.62512493,9.67178917
2016-02-08 20:07:20.656222,1.34596276,0.61316079,9.66700363
2016-02-08 20:07:20.906222,1.3627125,0.60837513,9.65743256
2016-02-08 20:07:21.156222,1.36989093,0.6227321,9.67657471
2016-02-08 20:07:21.406222,1.36989093,0.62512493,9.68136025
2016-02-08 20:07:21.656222,1.4057833,0.59880388,9.65503979
2016-02-08 20:07:21.906222,1.40099764,0.60837513,9.65743256
2016-02-08 20:07:22.156222,1.40817618,0.61555362,9.67178917
2016-02-08 20:07:22.406222,1.41296172,0.61555362,9.65743256
2016-02-08 20:07:22.656222,1.42253304,0.61316079,9.65264702
2016-02-08 20:07:22.906222,1.43210435,0.60598236,9.6693964
2016-02-08 20:07:23.156222,1.44406843,0.60837513,9.67178917
2016-02-08 20:07:23.406222,1.43210435,0.62033927,9.64068222
2016-02-08 20:07:23.656222,1.43928278,0.61555362,9.65264702
2016-02-08 20:07:23.906222,1.43449712,0.61794645,9.62154007
2016-02-08 20:07:24.156222,1.42971158,0.63230336,9.61436176
2016-02-08 20:07:24.406222,1.40817618,0.62991059,9.61675453
2016-02-08 20:07:24.656222,1.44167566,0.63948184,9.59043312
2016-02-08 20:07:24.906222,1.42014027,0.62751776,9.57577705
2016-02-08 20:07:25.156222,1.42014027,0.6442675,9.56381321
2016-02-08 20:07:25.406222,1.41535461,0.62512493,9.57577705
2016-02-08 20:07:25.656222,1.39142633,0.63230336,9.57099152
2016-02-08 20:07:25.906222,1.41535461,0.66101724,9.52313519
2016-02-08 20:07:26.156222,1.36031961,0.63708901,9.50159931
2016-02-08 20:07:26.406222,1.37706947,0.65862441,9.50399208
2016-02-08 20:07:26.656222,1.36749816,0.66101724,9.49202824
2016-02-08 20:07:26.906222,1.3842479,0.65623158,9.47049332
2016-02-08 20:07:27.156222,1.37706947,0.67537421,9.46810055
2016-02-08 20:07:27.406222,1.3627125,0.67298138,9.46810055
2016-02-08 20:07:27.656222,1.36749816,0.67776704,9.48006439
2016-02-08 20:07:27.906222,1.37228382,0.68255264,9.48245716
2016-02-08 20:07:28.156222,1.36989093,0.68015981,9.49442101
2016-02-08 20:07:28.406222,1.3627125,0.66819573,9.5374918
2016-02-08 20:07:28.656222,1.32682014,0.65144599,9.5566349
2016-02-08 20:07:28.906222,1.31246316,0.67537421,9.59521866
2016-02-08 20:07:29.156222,1.30289197,0.6442675,9.61675453
2016-02-08 20:07:29.406222,1.29571343,0.64187467,9.63350391
2016-02-08 20:07:29.656222,1.27417803,0.65383881,9.64307499
2016-02-08 20:07:29.906222,1.29332066,0.64666033,9.67896748
2016-02-08 20:07:30.156222,1.29332066,0.6227321,9.69332409
2016-02-08 20:07:30.406222,1.31246316,0.62751776,9.71007443
2016-02-08 20:07:30.656222,1.31724882,0.62991059,9.71246719
2016-02-08 20:07:30.906222,1.34117711,0.63708901,9.72443104
2016-02-08 20:07:31.156222,1.37467659,0.62751776,9.71485996
2016-02-08 20:07:31.406222,1.40099764,0.6227321,9.68375301
2016-02-08 20:07:31.656222,1.36510527,0.62033927,9.69332409
2016-02-08 20:07:31.906222,1.40099764,0.62033927,9.7196455
2016-02-08 20:07:32.156222,1.42014027,0.61555362,9.72443104
2016-02-08 20:07:32.406222,1.44646132,0.60837513,9.69811058
2016-02-08 20:07:32.656222,1.45603263,0.62991059,9.68136025
2016-02-08 20:07:32.906222,1.47517514,0.60358954,9.69571781
2016-02-08 20:07:33.156222,1.48235369,0.61555362,9.69571781
2016-02-08 20:07:33.406222,1.47756803,0.59880388,9.65982533
2016-02-08 20:07:33.656222,1.47517514,0.59880388,9.67896748
2016-02-08 20:07:33.906222,1.45363975,0.60358954,9.64068222
2016-02-08 20:07:34.156222,1.47038949,0.60598236,9.64307499
2016-02-08 20:07:34.406222,1.44167566,0.59162539,9.65503979
2016-02-08 20:07:34.656222,1.44167566,0.58444691,9.64307499
2016-02-08 20:07:34.906222,1.43928278,0.60358954,9.63828945
2016-02-08 20:07:35.156222,1.41535461,0.58444691,9.6191473
2016-02-08 20:07:35.406222,1.41535461,0.57487565,9.64546776
2016-02-08 20:07:35.656222,1.40817618,0.59641105,9.6502533
2016-02-08 20:07:35.906222,1.39381921,0.58205408,9.65264702
2016-02-08 20:07:36.156222,1.36989093,0.58683974,9.66461086
2016-02-08 20:07:36.406222,1.35792685,0.57248282,9.69332409
2016-02-08 20:07:36.656222,1.35792685,0.58205408,9.69571781
2016-02-08 20:07:36.906222,1.34596276,0.56500524,9.71007443
2016-02-08 20:07:37.156222,1.33160579,0.58683974,9.72203827
2016-02-08 20:07:37.406222,1.33399868,0.58444691,9.71725273
2016-02-08 20:07:37.656222,1.32682014,0.57248282,9.72682381
2016-02-08 20:07:37.906222,1.30049908,0.57487565,9.70768166
2016-02-08 20:07:38.156222,1.31485605,0.57726848,9.73400211
2016-02-08 20:07:38.406222,1.30528474,0.56021959,9.7196455
2016-02-08 20:07:38.656222,1.32203448,0.57966131,9.73639488
2016-02-08 20:07:38.906222,1.31724882,0.57966131,9.71007443
2016-02-08 20:07:39.156222,1.33399868,0.58444691,9.71725273
2016-02-08 20:07:39.406222,1.34356988,0.58205408,9.69093132
2016-02-08 20:07:39.656222,1.35553408,0.58683974,9.68853855
2016-02-08 20:07:39.906222,1.37467659,0.61555362,9.63828945
2016-02-08 20:07:40.156222,1.39142633,0.59162539,9.64068222
2016-02-08 20:07:40.406222,1.3842479,0.62512493,9.63828945
2016-02-08 20:07:40.656222,1.3842479,0.60837513,9.64307499
2016-02-08 20:07:40.906222,1.38185513,0.65144599,9.63111115
2016-02-08 20:07:41.156222,1.36510527,0.65862441,9.63828945
2016-02-08 20:07:41.406222,1.36989093,0.65383881,9.62871838
2016-02-08 20:07:41.656222,1.35314119,0.67058855,9.60239697
2016-02-08 20:07:41.906222,1.32921302,0.68733829,9.60957527
2016-02-08 20:07:42.156222,1.34117711,0.68015981,9.60478973
2016-02-08 20:07:42.406222,1.32442737,0.67776704,9.58295536
2016-02-08 20:07:42.656222,1.30767763,0.70169526,9.56381321
2016-02-08 20:07:42.906222,1.29810631,0.68255264,9.56859875
2016-02-08 20:07:43.156222,1.30767763,0.66101724,9.57338429
2016-02-08 20:07:43.406222,1.31485605,0.6658029,9.5374918
2016-02-08 20:07:43.656222,1.30767763,0.67776704,9.54227734
2016-02-08 20:07:43.906222,1.31485605,0.65623158,9.51117134
2016-02-08 20:07:44.156222,1.33399868,0.65383881,9.52074242
2016-02-08 20:07:44.406222,1.33639145,0.64666033,9.50877762
2016-02-08 20:07:44.656222,1.37706947,0.66101724,9.52074242
2016-02-08 20:07:44.906222,1.39621198,0.67298138,9.50638485
2016-02-08 20:07:45.156222,1.4057833,0.66819573,9.52552795
2016-02-08 20:07:45.406222,1.41296172,0.66341007,9.53270626
2016-02-08 20:07:45.656222,1.42492592,0.65862441,9.52552795
2016-02-08 20:07:45.906222,1.44167566,0.6442675,9.53988457
2016-02-08 20:07:46.156222,1.42492592,0.62033927,9.56620598
2016-02-08 20:07:46.406222,1.45603263,0.60598236,9.56142044
2016-02-08 20:07:46.656222,1.42971158,0.59401822,9.59521866
2016-02-08 20:07:46.906222,1.40817618,0.57726848,9.63589668
2016-02-08 20:07:47.156222,1.39621198,0.59641105,9.66700363
2016-02-08 20:07:47.406222,1.37467659,0.59641105,9.66461086
2016-02-08 20:07:47.656222,1.38903356,0.58683974,9.69811058
2016-02-08 20:07:47.906222,1.3842479,0.58683974,9.69811058
2016-02-08 20:07:48.156222,1.37467659,0.60837513,9.73400211
2016-02-08 20:07:48.406222,1.37706947,0.58683974,9.73878861
2016-02-08 20:07:48.656222,1.35792685,0.58444691,9.74118137
2016-02-08 20:07:48.906222,1.34356988,0.5697909,9.75075245
2016-02-08 20:07:49.156222,1.34596276,0.57487565,9.77468014
2016-02-08 20:07:49.406222,1.32682014,0.59162539,9.77707291
2016-02-08 20:07:49.656222,1.31485605,0.57726848,9.7698946
2016-02-08 20:07:49.906222,1.30289197,0.59401822,9.76032352
2016-02-08 20:07:50.156222,1.33399868,0.58683974,9.78664494
2016-02-08 20:07:50.406222,1.34117711,0.58444691,9.80339432
2016-02-08 20:07:50.656222,1.32203448,0.58205408,9.76510906
2016-02-08 20:07:50.906222,1.35314119,0.60358954,9.74596691
2016-02-08 20:07:51.156222,1.35792685,0.60837513,9.74596691
2016-02-08 20:07:51.406222,1.35553408,0.61794645,9.7196455
2016-02-08 20:07:51.656222,1.39381921,0.59641105,9.69811058
2016-02-08 20:07:51.906222,1.39381921,0.61316079,9.68136025
2016-02-08 20:07:52.156222,1.40817618,0.60119671,9.6693964
2016-02-08 20:07:52.406222,1.42014027,0.60358954,9.67657471
2016-02-08 20:07:52.656222,1.44167566,0.59880388,9.61675453
2016-02-08 20:07:52.906222,1.43689001,0.59880388,9.61675453
2016-02-08 20:07:53.156222,1.43928278,0.61076796,9.6071825
2016-02-08 20:07:53.406222,1.42731869,0.6227321,9.60239697
2016-02-08 20:07:53.656222,1.42971158,0.61076796,9.59282589
2016-02-08 20:07:53.906222,1.43928278,0.60837513,9.55424213
2016-02-08 20:07:54.156222,1.44406843,0.61555362,9.55184937
2016-02-08 20:07:54.406222,1.43689001,0.6227321,9.55184937
2016-02-08 20:07:54.656222,1.44885409,0.63469619,9.53031349
2016-02-08 20:07:54.906222,1.43210435,0.62512493,9.52552795
2016-02-08 20:07:55.156222,1.40817618,0.60837513,9.51834965
2016-02-08 20:07:55.406222,1.42014027,0.63469619,9.52552795
2016-02-08 20:07:55.656222,1.40099764,0.60358954,9.52074242
2016-02-08 20:07:55.906222,1.40099764,0.61076796,9.54706287
2016-02-08 20:07:56.156222,1.38664067,0.61555362,9.52313519
2016-02-08 20:07:56.406222,1.40339053,0.61555362,9.50877762
2016-02-08 20:07:56.656222,1.40099764,0.62751776,9.5374918
2016-02-08 20:07:56.906222,1.38664067,0.61555362,9.54467011
2016-02-08 20:07:57.156222,1.40099764,0.61076796,9.53509903
2016-02-08 20:07:57.406222,1.40099764,0.62751776,9.53270626
2016-02-08 20:07:57.656222,1.3842479,0.62033927,9.54706287
2016-02-08 20:07:57.906222,1.3627125,0.60837513,9.53509903
2016-02-08 20:07:58.156222,1.36989093,0.62512493,9.54706287
2016-02-08 20:07:58.406222,1.36989093,0.64187467,9.54706287
2016-02-08 20:07:58.656222,1.34835553,0.64666033,9.57577705
2016-02-08 20:07:58.906222,1.33639145,0.62033927,9.57577705
2016-02-08 20:07:59.156222,1.34356988,0.61316079,9.56620598
2016-02-08 20:07:59.406222,1.31724882,0.64187467,9.56859875
2016-02-08 20:07:59.656222,1.30289197,0.60598236,9.57816982
2016-02-08 20:07:59.906222,1.31724882,0.6227321,9.58534813
2016-02-08 20:08:00.156222,1.31724882,0.63469619,9.5877409
2016-02-08 20:08:00.406222,1.32203448,0.61555362,9.59043312
2016-02-08 20:08:00.656222,1.32682014,0.63708901,9.59521866
2016-02-08 20:08:00.906222,1.31964171,0.62033927,9.61436176
2016-02-08 20:08:01.156222,1.32442737,0.62033927,9.61436176
2016-02-08 20:08:01.406222,1.31246316,0.60598236,9.64307499
2016-02-08 20:08:01.656222,1.33160579,0.59880388,9.62154007
2016-02-08 20:08:01.906222,1.34596276,0.60358954,9.62154007
2016-02-08 20:08:02.156222,1.35792685,0.60598236,9.64068222
2016-02-08 20:08:02.406222,1.37946224,0.58444691,9.63828945
2016-02-08 20:08:02.656222,1.40817618,0.55064833,9.63828945
2016-02-08 20:08:02.906222,1.41774738,0.54586268,9.65982533
2016-02-08 20:08:03.156222,1.43449712,0.53868419,9.6693964
2016-02-08 20:08:03.406222,1.44406843,0.53389853,9.6502533
2016-02-08 20:08:03.656222,1.46560383,0.55064833,9.66461086
2016-02-08 20:08:03.906222,1.4799608,0.51954162,9.65743256
2016-02-08 20:08:04.156222,1.49431777,0.52672011,9.67896748
2016-02-08 20:08:04.406222,1.52303159,0.52193445,9.66700363
2016-02-08 20:08:04.656222,1.48953211,0.51954162,9.66461086
2016-02-08 20:08:04.906222,1.49431777,0.52672011,9.6693964
2016-02-08 20:08:05.156222,1.51346028,0.54107702,9.65743256
2016-02-08 20:08:05.406222,1.51106751,0.53389853,9.65503979
2016-02-08 20:08:05.656222,1.51346028,0.52911294,9.63350391
2016-02-08 20:08:05.906222,1.52542448,0.55543393,9.63589668
2016-02-08 20:08:06.156222,1.51824594,0.55304116,9.63589668
