Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
1.6226222759610125e+18,28.70673447,115.9059665,76.17224829,0.0,0.0,11.54207325,4.894436359
1.6226222769630449e+18,28.70673445,115.9059665,76.182319,0.0,0.0,11.54049397,4.927886486
1.622622277959809e+18,28.70673438,115.9059667,76.19190078,0.0,0.0,11.52585506,4.98413229
1.6226222789588654e+18,28.70673436,115.9059667,76.1961731,0.0,0.0,11.51996708,5.13011837
1.622622279960141e+18,28.70673438,115.9059667,76.20319226,0.0,0.0,11.51857662,5.014974594
1.6226222809605683e+18,28.70673417,115.9059677,76.20721703,0.0,0.0,11.53218174,4.738382339
1.6226222819591148e+18,28.70673418,115.9059677,76.20801057,0.0,0.0,11.53862,4.676287174
1.622622282962165e+18,28.70673421,115.9059676,76.2147858,0.0,0.0,11.58349037,4.400742054
1.6226222839599675e+18,28.70673426,115.9059675,76.21869243,0.0,0.0,11.61712456,4.289772987
1.6226222849637435e+18,28.70673426,115.9059675,76.24054299,0.0,0.0,11.66030788,4.132399082
1.6226222859614016e+18,28.70673426,115.9059675,76.24530391,0.0,0.0,11.64564037,4.153607368
1.6226222869565688e+18,28.70673423,115.9059674,76.25036987,0.0,0.0,11.63035297,4.176077366
1.6226222879600686e+18,28.70673431,115.9059674,76.25366614,0.0,0.0,11.60679245,4.23289299
1.6226222889615836e+18,28.70673434,115.9059674,76.2519573,0.0,0.0,11.57700634,4.35931015
1.6226222899605676e+18,28.70673435,115.9059673,76.25915957,0.0,0.0,11.57900333,4.36253643
1.6226222909633124e+18,28.7067344,115.9059673,76.26031946,0.0,0.0,11.55965805,4.488975048
1.6226222919602883e+18,28.70673443,115.9059673,76.25635232,0.0,0.0,11.53494167,4.653301239
1.6226222929849354e+18,28.70673446,115.9059672,76.25403325,0.0,0.0,11.5203104,4.889224052
1.6226222939552852e+18,28.70673444,115.9059672,76.25293465,0.0,0.0,11.50312805,5.193379402
1.6226222949561254e+18,28.70673446,115.9059672,76.25372814,0.0,0.0,11.49774837,5.259438038
1.6226222959582085e+18,28.7067345,115.9059666,76.27472613,0.0,0.0,11.57087803,4.677227497
1.6226222969563072e+18,28.7067345,115.9059666,76.28101272,0.0,0.0,11.62571144,4.530126572
1.6226222979570322e+18,28.70673455,115.9059665,76.28296622,0.0,0.0,11.55112743,4.278669834
1.6226222989570268e+18,28.70673448,115.9059664,76.29291503,0.0,0.0,11.48101711,4.222506046
1.622622299960953e+18,28.70673443,115.9059664,76.29614973,0.0,0.0,11.47369003,4.288152695
1.6226223009581842e+18,28.70673442,115.9059664,76.29578355,0.0,0.0,11.50532055,4.480764389
1.6226223019611638e+18,28.70673444,115.9059664,76.29315918,0.0,0.0,11.61405563,4.624620438
1.6226223029588088e+18,28.70673446,115.9059664,76.28925287,0.0,0.0,11.63170338,4.687991619
1.6226223039662812e+18,28.70673441,115.9059664,76.28797102,0.0,0.0,11.60518551,4.817014217
1.6226223049601428e+18,28.70673434,115.9059664,76.28644501,0.0,0.0,11.57776737,4.974299431
1.6226223059614277e+18,28.70673431,115.9059664,76.28504118,0.0,0.0,11.59837914,4.996729851
1.6226223069580196e+18,28.7067343,115.9059664,76.28559044,0.0,0.0,11.5416584,5.27603817
1.6226223079637752e+18,28.7067343,115.9059664,76.28528532,0.0,0.0,11.52549076,5.418134689
1.6226223089608187e+18,28.7067343,115.9059664,76.28504127,0.0,0.0,11.44679642,5.824104309
1.6226223099623836e+18,28.70673429,115.9059663,76.2847361,0.0,0.0,11.4101181,6.044464588
1.622622310960707e+18,28.70673425,115.9059663,76.28400363,0.0,0.0,11.29817295,6.874638557
1.622622311960774e+18,28.70673422,115.9059663,76.2836984,0.0,0.0,11.25504017,7.811468124
1.6226223129617178e+18,28.7067342,115.9059663,76.28394242,0.0,0.0,11.27631378,8.864299774
