"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.731021630E1,-1.971613121E1,3.601416779E1,1.969219208E1
2.732021630E1,-1.987013435E1,3.688238907E1,1.874971771E1
2.733021630E1,-2.263725853E1,3.768312836E1,1.588585663E1
2.734021630E1,-2.417442131E1,3.865690231E1,1.351487732E1
2.735021630E1,-2.540167618E1,3.975032043E1,8.983528137E0
2.736021630E1,-2.493601227E1,4.071507263E1,4.031471252E0
2.737021630E1,-2.462176704E1,3.990857697E1,-9.038314819E-1
2.738021630E1,-2.477644348E1,4.252253723E1,-3.414176941E0
2.739021630E1,-2.215691948E1,4.178117371E1,-6.280960083E0
2.740021630E1,-2.076952934E1,4.132984924E1,-8.253166199E0
2.741021630E1,-2.091822815E1,3.894348907E1,-9.931648254E0
2.742021630E1,-2.060835075E1,3.920822906E1,-1.224845123E1
