"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.332082377E2,5.233439992E1,4.867694910E0,8.183623771E1,0.000000000E0,0.000000000E0,4.395199966E1,3.200000000E1
2.342082378E2,5.233439974E1,4.867693950E0,8.176250644E1,0.000000000E0,0.000000000E0,4.073600006E1,3.200000000E1
2.352082373E2,5.233439952E1,4.867692680E0,8.169774711E1,0.000000000E0,0.000000000E0,3.859200287E1,2.400000000E1
2.362082381E2,5.233439941E1,4.867692290E0,8.168486831E1,0.000000000E0,0.000000000E0,3.859200287E1,2.400000000E1
2.372082371E2,5.233439936E1,4.867691930E0,8.167803210E1,0.000000000E0,0.000000000E0,3.752000046E1,2.400000000E1
2.382082376E2,5.233439939E1,4.867691850E0,8.169335192E1,0.000000000E0,0.000000000E0,3.752000046E1,2.400000000E1
2.392082378E2,5.233439951E1,4.867692130E0,8.172087910E1,0.000000000E0,0.000000000E0,3.966400146E1,3.200000000E1
2.402082377E2,5.233439943E1,4.867691780E0,8.168639392E1,0.000000000E0,0.000000000E0,3.752000046E1,2.400000000E1
2.412082375E2,5.233439945E1,4.867691760E0,8.167894765E1,0.000000000E0,0.000000000E0,3.966400146E1,3.200000000E1
2.422082376E2,5.233439948E1,4.867691890E0,8.168242677E1,0.000000000E0,0.000000000E0,4.073600006E1,3.200000000E1
