"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.428817510E0,-4.956229925E-1,-2.230400324E0,1.251060367E-1
1.433848552E0,-1.909576356E-1,-2.340655088E0,7.450603694E-2
1.438879490E0,1.243603528E-1,-2.430670023E0,-2.725576516E-3
1.443910479E0,4.396783412E-1,-2.455171108E0,-1.012624428E-1
1.448941469E0,7.502027154E-1,-2.414158344E0,-2.131151259E-1
1.453972458E0,1.049541831E0,-2.308164597E0,-3.350877762E-1
1.459160063E0,1.346750259E0,-2.141450882E0,-4.565278590E-1
1.464191052E0,1.643426180E0,-1.934257150E0,-5.699783564E-1
1.469221990E0,1.933177829E0,-1.712149620E0,-6.717110276E-1
1.474253031E0,2.210678816E0,-1.495368600E0,-7.729111314E-1
1.479283969E0,2.459417820E0,-1.308947444E0,-8.964816928E-1
1.484314958E0,2.647969484E0,-1.145429492E0,-1.058934331E0
1.489509021E0,2.735853434E0,-9.845747948E-1,-1.229909062E0
1.494540010E0,2.657024145E0,-7.992189527E-1,-1.347620726E0
1.499571052E0,2.260746241E0,-5.643283129E-1,-1.374784946E0
1.504601990E0,1.586434603E0,-3.267745972E-1,-1.303412199E0
1.509632979E0,1.000006914E0,-2.218461186E-1,-1.155340672E0
1.514663969E0,6.330237389E-1,-3.496777415E-1,-9.012753963E-1
1.519842823E0,3.869478106E-1,-6.346356869E-1,-4.852899313E-1
1.524873813E0,2.969330549E-1,-8.349052668E-1,4.840707406E-2
1.529904802E0,4.183730781E-1,-9.068105817E-1,5.240472555E-1
1.534935792E0,6.229037046E-1,-9.739221334E-1,7.573398948E-1
1.539966729E0,6.878848076E-1,-1.038903236E0,7.445567846E-1
1.544997719E0,5.323563814E-1,-1.066067457E0,6.034093499E-1
1.550210948E0,2.569856644E-1,-1.071393728E0,4.670556188E-1
1.555241990E0,-3.170074150E-2,-1.120928526E0,3.578661382E-1
1.560272927E0,-3.028103411E-1,-1.228520036E0,2.305671424E-1
1.565303917E0,-5.153303742E-1,-1.288174868E0,6.864708662E-2
1.570334906E0,-6.426293254E-1,-1.194431663E0,-9.380560368E-2
1.575365896E0,-7.390356660E-1,-9.994884729E-1,-2.152456492E-1
1.580526156E0,-8.961620331E-1,-7.986863256E-1,-2.780961990E-1
1.585557146E0,-1.164608479E0,-6.245157123E-1,-2.844877839E-1
1.590588135E0,-1.503894925E0,-4.604651332E-1,-2.642477453E-1
1.595619125E0,-1.860225558E0,-3.219808936E-1,-2.168435305E-1
1.600650063E0,-2.157434225E0,-1.403534561E-1,-1.017950773E-1
1.605681052E0,-2.275146008E0,2.271624506E-1,9.314814955E-2
1.610872771E0,-2.094583750E0,8.460805416E-1,3.115271330E-1
1.615903708E0,-1.566745400E0,1.495358706E0,4.319019318E-1
1.620934698E0,-7.928314805E-1,1.835177779E0,3.541377187E-1
1.625965688E0,-5.069156177E-3,1.866603017E0,1.277692020E-1
1.630996625E0,6.985374689E-1,2.002424240E0,-1.342856139E-1
1.636027615E0,1.294552445E0,2.374201059E0,-4.235046506E-1
1.641245063E0,1.655144095E0,2.641582489E0,-7.223110795E-1
1.646276052E0,1.659405231E0,2.590982199E0,-9.348311424E-1
1.651306990E0,1.501213551E0,2.319339991E0,-1.009932160E0
1.656337979E0,1.499082923E0,1.879386187E0,-9.747785330E-1
1.661369021E0,1.686569333E0,1.322785974E0,-8.959490061E-1
1.666399958E0,1.916666269E0,7.960131764E-1,-7.974121571E-1
1.671568604E0,2.049823999E0,3.587224782E-1,-6.488078833E-1
1.676599594E0,2.016800880E0,1.142445132E-1,-4.314941168E-1
1.681630583E0,1.871392608E0,1.792255938E-1,-1.843530089E-1
1.686661573E0,1.741963029E0,5.291646719E-1,1.964495704E-2
1.691692563E0,1.740897775E0,1.084167004E0,1.410849839E-1
1.696723500E0,1.934243083E0,1.860744119E0,1.762386858E-1
1.701919073E0,2.381120920E0,2.837058306E0,1.288344562E-1
1.706950063E0,3.053302288E0,3.842666864E0,2.230811492E-2
1.711981052E0,3.801117182E0,4.703931808E0,-1.321550906E-1
1.717012042E0,4.453590870E0,5.323915005E0,-3.409467340E-1
1.722042979E0,4.942014217E0,5.668528080E0,-5.476078391E-1
1.727073969E0,5.237624645E0,5.682909489E0,-7.595953345E-1
1.732311052E0,5.320715427E0,5.396353245E0,-9.156564474E-1
1.737342042E0,5.186492443E0,4.959595203E0,-9.412227273E-1
1.742373031E0,4.906327724E0,4.501532078E0,-8.639911413E-1
1.747404021E0,4.539344788E0,4.022696018E0,-6.999405622E-1
1.752434958E0,4.126022816E0,3.543327808E0,-4.213741422E-1
1.757465948E0,3.735603571E0,3.073546410E0,-1.049908698E-1
1.762642615E0,3.397914886E0,2.655963182E0,1.559986919E-1
1.767673604E0,3.155567408E0,2.312948227E0,3.599966466E-1
1.772704646E0,3.045312881E0,1.963009357E0,4.617293179E-1
1.777735583E0,3.051171780E0,1.497489214E0,3.882261217E-1
1.782766573E0,3.080466270E0,1.038360715E0,2.076639682E-1
1.787797563E0,3.070878983E0,7.741752863E-1,4.893970490E-2
1.792967563E0,3.016550541E0,7.028025985E-1,-2.722663805E-2
1.797998604E0,2.932927608E0,7.384889126E-1,-2.136768959E-2
1.803029542E0,2.840249538E0,8.098616004E-1,3.935233504E-2
1.808060531E0,2.750234604E0,9.062679410E-1,1.336281598E-1
1.813091573E0,2.663948298E0,1.036230206E0,2.390892357E-1
1.818122510E0,2.570737839E0,1.207204938E0,3.509418964E-1
1.823318552E0,2.480722904E0,1.419724941E0,4.617293179E-1
1.828349542E0,2.383251429E0,1.629581928E0,5.565377474E-1
1.833380531E0,2.277790308E0,1.803219795E0,6.332367063E-1
1.838411521E0,2.184579849E0,1.954487324E0,7.024788260E-1
1.843442510E0,2.122794390E0,2.109483004E0,7.733188868E-1
1.848473448E0,2.091901779E0,2.275131702E0,8.372346759E-1
1.853693917E0,2.087108135E0,2.453030586E0,8.830410242E-1
1.858724958E0,2.096162796E0,2.630929470E0,9.027484059E-1
1.863755896E0,2.111609221E0,2.793382406E0,8.841062784E-1
1.868786885E0,2.134512424E0,2.906832933E0,8.217884302E-1
1.873817875E0,2.187775612E0,2.945182562E0,7.179251909E-1
