"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.069735917E0,-5.896687775E0,1.035097504E0,-9.497749329E-1
4.079688917E0,-5.474565582E0,5.638774109E-1,-9.313632202E-1
4.089641917E0,-5.027295685E0,4.296066284E-2,-6.530918884E-1
4.099594917E0,-4.627926178E0,-3.963757324E-1,-5.529501343E-1
4.109547917E0,-4.386927338E0,-7.203021240E-1,-3.873944092E-1
4.119500917E0,-4.385729828E0,-8.915460205E-1,-2.597099304E-1
4.129453917E0,-4.429289246E0,-9.982740784E-1,-1.868115234E-1
4.139405917E0,-4.615352325E0,-9.613009644E-1,-2.570155334E-1
4.149359917E0,-5.145400085E0,-7.897576904E-1,-4.649331665E-1
4.159312917E0,-5.763764191E0,-7.328759766E-1,-5.373825073E-1
4.169264917E0,-6.092779999E0,-1.127904510E0,-2.559677124E-1
4.179217917E0,-6.281238098E0,-1.675465851E0,-1.206491089E-1
4.189171917E0,-6.623725891E0,-1.935624847E0,-7.035369873E-2
4.199123917E0,-7.109465790E0,-1.980681152E0,-1.621128845E-1
4.209076917E0,-7.969277802E0,-2.112257538E0,-5.020559692E-1
4.219029917E0,-8.902736664E0,-2.353705444E0,-7.622149658E-1
4.228982917E0,-9.946516113E0,-2.352957001E0,-1.028361511E0
4.238935917E0,-1.133308273E1,-2.265389099E0,-1.435814209E0
4.248888917E0,-1.285990768E1,-2.176623688E0,-1.585652618E0
4.258841917E0,-1.417282745E1,-2.292782135E0,-1.398242340E0
4.268794917E0,-1.536913971E1,-2.710713043E0,-9.541159058E-1
4.278747917E0,-1.662712372E1,-3.525319061E0,-4.156855774E-1
4.288700917E0,-1.721061035E1,-4.546794891E0,3.896397400E-1
4.298653917E0,-1.736389160E1,-5.149591370E0,1.112336884E0
4.308606917E0,-1.715342926E1,-5.232369232E0,1.911375275E0
4.318559917E0,-1.684102890E1,-4.979245605E0,2.620001678E0
4.328512917E0,-1.650976776E1,-4.359085236E0,3.250191193E0
4.338465917E0,-1.621248596E1,-3.431015167E0,3.477418671E0
4.348418917E0,-1.608689713E1,-2.588417358E0,3.093916168E0
4.358371917E0,-1.608584930E1,-2.271077271E0,2.685116272E0
4.368324917E0,-1.641875702E1,-2.542612610E0,2.144290924E0
4.378277917E0,-1.656081161E1,-3.083288269E0,1.653311920E0
4.388230917E0,-1.648506912E1,-3.677103424E0,1.284329224E0
4.398183917E0,-1.639525589E1,-4.394860840E0,9.431886292E-1
4.408136917E0,-1.648566788E1,-5.396877136E0,5.821394348E-1
4.418089917E0,-1.648312317E1,-6.469097443E0,7.864645386E-1
4.428042917E0,-1.609887222E1,-7.038064270E0,1.484313354E0
4.437995917E0,-1.570189774E1,-7.089257813E0,2.009122009E0
4.447948917E0,-1.508009079E1,-6.861880646E0,2.579735413E0
4.457901917E0,-1.420201675E1,-6.509064331E0,2.974913635E0
4.467854917E0,-1.318832474E1,-5.998176727E0,3.288511505E0
4.477807917E0,-1.205802521E1,-5.442532196E0,3.494034119E0
4.487760917E0,-1.107561813E1,-4.960085449E0,3.428320770E0
4.497713917E0,-1.039228912E1,-4.703369293E0,3.285068665E0
4.507666917E0,-9.846374359E0,-4.571792908E0,3.166066132E0
4.517619917E0,-9.370813293E0,-4.400848389E0,3.113525391E0
4.527572917E0,-8.929381256E0,-4.252057800E0,3.246748352E0
4.537525917E0,-8.491990814E0,-4.080514526E0,3.452420654E0
4.547478917E0,-8.128396912E0,-3.827241211E0,3.637435913E0
4.557431917E0,-7.817194061E0,-3.577560425E0,3.709286499E0
4.567384917E0,-7.621550903E0,-3.506607971E0,3.550017700E0
4.577337917E0,-7.454049225E0,-3.613635406E0,3.243006134E0
4.587290917E0,-7.292385406E0,-3.775299225E0,2.979553986E0
4.597242583E0,-7.190297699E0,-3.921844482E0,2.728825378E0
4.607195583E0,-7.070846100E0,-3.976480865E0,2.612367554E0
4.617148583E0,-6.960375824E0,-4.005819855E0,2.540666656E0
4.627101583E0,-6.745273132E0,-4.070635071E0,2.418071594E0
4.637054583E0,-6.372548218E0,-4.302802277E0,2.284848633E0
4.647007583E0,-5.893244934E0,-4.643942871E0,2.044747925E0
4.656960583E0,-5.244793396E0,-4.731361084E0,1.746717682E0
4.666913583E0,-4.640649719E0,-4.715643768E0,1.457519073E0
4.676866583E0,-4.193230133E0,-4.861590271E0,1.187031555E0
4.686819583E0,-3.891457672E0,-5.082231445E0,8.759783936E-1
4.696772583E0,-3.668571167E0,-5.211412811E0,5.243595886E-1
4.706725583E0,-3.457360382E0,-5.317841492E0,1.555265808E-1
4.716678583E0,-3.190615082E0,-5.507946167E0,-4.161346436E-2
4.726631583E0,-2.938389587E0,-5.677094421E0,-1.932481384E-1
4.736584583E0,-2.794239349E0,-5.861510925E0,-9.131011963E-2
4.746537583E0,-2.775228882E0,-6.137387238E0,2.662962341E-1
4.756490583E0,-2.930306396E0,-6.379583588E0,5.545967102E-1
4.766443583E0,-3.288810883E0,-6.559958496E0,7.981402588E-1
4.776396583E0,-3.838018799E0,-6.690636749E0,1.104403381E0
4.786349583E0,-4.408632202E0,-6.689738617E0,1.330433350E0
4.796302583E0,-4.861590271E0,-6.521488495E0,1.501078491E0
4.806255583E0,-5.492528229E0,-6.300697632E0,1.546134796E0
4.816208583E0,-6.561455383E0,-6.261479187E0,1.625619507E0
4.826161583E0,-7.503895569E0,-6.668482819E0,1.810036011E0
4.836114583E0,-8.370892639E0,-7.329358521E0,1.963766327E0
4.846067583E0,-8.922345886E0,-7.850424957E0,2.396516418E0
4.856020583E0,-9.192534027E0,-7.989635468E0,2.802172852E0
4.865973583E0,-9.730215912E0,-7.672594757E0,3.269351349E0
4.875926583E0,-1.045485901E1,-7.121889954E0,3.935765533E0
4.885879583E0,-1.141346558E1,-6.562054138E0,4.346361694E0
4.895832583E0,-1.245485001E1,-5.927823029E0,4.208049316E0
4.905785583E0,-1.352796844E1,-5.595214691E0,3.690425720E0
4.915738583E0,-1.447070801E1,-5.797144775E0,2.933000793E0
4.925691583E0,-1.516556305E1,-6.574627991E0,1.883832550E0
4.935644583E0,-1.570908279E1,-7.565267944E0,9.812095642E-1
4.945597583E0,-1.630050293E1,-8.184829559E0,5.742059326E-1
4.955550583E0,-1.657114014E1,-8.187374268E0,8.240364075E-1
4.965503583E0,-1.656874512E1,-7.663763123E0,1.593586121E0
4.975456583E0,-1.634570892E1,-6.709198151E0,2.399959259E0
4.985409583E0,-1.598750381E1,-5.549709320E0,2.955603790E0
4.995362583E0,-1.528875687E1,-4.102967834E0,3.390150146E0
5.005315583E0,-1.431248703E1,-2.360591125E0,3.769311676E0
5.015268583E0,-1.340791809E1,-8.331674194E-1,3.829636230E0
5.025221583E0,-1.256247620E1,2.959346008E-1,3.467688904E0
5.035174583E0,-1.167078049E1,1.187480621E0,2.761906586E0
5.045127583E0,-1.064092209E1,1.904339905E0,1.984872437E0
5.055080583E0,-9.780810699E0,2.371967468E0,1.177301788E0
5.065033583E0,-9.062304840E0,2.717299347E0,4.308041382E-1
5.074986583E0,-8.403524780E0,2.812201996E0,2.395019531E-3
5.084939583E0,-7.946824493E0,2.537074127E0,-1.094224548E-1
5.094893583E0,-7.551197205E0,1.992057495E0,3.712280273E-2
5.104846583E0,-7.137457581E0,1.260828094E0,3.306623840E-1
5.114798583E0,-6.798113251E0,6.514453125E-1,5.888754272E-1
5.124752583E0,-6.856491852E0,7.155120850E-2,8.431965637E-1
5.134705583E0,-7.094197540E0,-6.991960144E-1,1.127904510E0
5.144658583E0,-7.314689026E0,-1.218466187E0,1.273102570E0
5.154611583E0,-7.560477905E0,-1.323098602E0,1.259480896E0
5.164564583E0,-7.806117096E0,-1.231788483E0,1.338217163E0
5.174517583E0,-7.983647919E0,-1.076411591E0,1.278940430E0
5.184470583E0,-8.290809174E0,-1.237027588E0,9.854008484E-1
5.194423583E0,-8.545729065E0,-1.586251373E0,6.481521606E-1
5.204376583E0,-8.773106232E0,-1.766476593E0,1.619631958E-1
5.214329583E0,-9.100325775E0,-2.071093140E0,-2.724334717E-1
5.224282583E0,-9.748627625E0,-2.521805878E0,-6.475534058E-1
5.234235583E0,-1.073567505E1,-2.772983551E0,-9.773176575E-1
5.244188583E0,-1.165102158E1,-2.458487549E0,-1.034498749E0
5.254141583E0,-1.278042297E1,-1.731898499E0,-1.137484589E0
5.264094583E0,-1.400293076E1,-1.091380463E0,-1.204994202E0
5.274047583E0,-1.487112534E1,-8.056246948E-1,-1.152902527E0
5.284000583E0,-1.526016632E1,-8.596623230E-1,-1.080453186E0
5.293953583E0,-1.529160095E1,-9.184899902E-1,-8.846603394E-1
5.303906583E0,-1.531195862E1,-9.473799133E-1,-6.265969849E-1
5.313859583E0,-1.529803757E1,-1.046623535E0,-2.787203979E-1
5.323812583E0,-1.542572205E1,-1.406475220E0,3.023712158E-2
5.333765583E0,-1.563543594E1,-1.988614655E0,3.610491943E-1
5.343718583E0,-1.569875427E1,-2.163151703E0,8.015830994E-1
5.353671583E0,-1.553948547E1,-1.731299744E0,1.388961639E0
5.363624583E0,-1.530552200E1,-1.063837738E0,1.833537140E0
5.373577583E0,-1.539578430E1,-5.929170227E-1,1.941462708E0
5.383530583E0,-1.560205536E1,-6.523434448E-1,1.963167572E0
5.393483583E0,-1.563723221E1,-1.067729645E0,1.751657410E0
5.403436583E0,-1.561986832E1,-1.689536591E0,1.333427124E0
5.413389583E0,-1.551194275E1,-2.312241669E0,7.541317749E-1
5.423342583E0,-1.532528091E1,-2.969674530E0,1.496887207E-1
5.433295583E0,-1.514385818E1,-3.645519104E0,-2.103126526E-1
5.443248583E0,-1.485151611E1,-4.087250519E0,-1.986369324E-1
5.453201583E0,-1.453821762E1,-4.238136749E0,9.041198730E-2
5.463154583E0,-1.433958069E1,-4.314028931E0,4.728666687E-1
5.473107583E0,-1.418525162E1,-4.376000061E0,9.937834167E-1
5.483060583E0,-1.378034363E1,-4.191433868E0,1.649869080E0
5.493013583E0,-1.312156357E1,-3.773652649E0,2.274071045E0
5.502966583E0,-1.229812592E1,-3.365750885E0,2.740501099E0
5.512919583E0,-1.143352386E1,-3.040626984E0,2.940784607E0
5.522872583E0,-1.083132614E1,-2.941982117E0,2.835852814E0
5.532825583E0,-1.036923706E1,-2.907254333E0,2.642305298E0
5.542778583E0,-9.846374359E0,-2.733615417E0,2.447709961E0
5.552731583E0,-9.402696991E0,-2.479893036E0,2.178719330E0
5.562684583E0,-8.956923981E0,-2.396067352E0,2.036365356E0
5.572637583E0,-8.505313110E0,-2.430795135E0,1.999541931E0
5.582591583E0,-8.146658936E0,-2.600242767E0,2.017055511E0
5.592545292E0,-7.806117096E0,-2.883154449E0,2.054178314E0
5.602498292E0,-7.464228058E0,-3.105891266E0,2.066602478E0
5.612451292E0,-7.148983612E0,-3.244053955E0,2.082170105E0
5.622404292E0,-6.902745667E0,-3.454665985E0,2.085313568E0
5.632357292E0,-6.643335114E0,-3.693269806E0,2.084116058E0
5.642310292E0,-6.443949738E0,-3.917054443E0,2.035467224E0
5.652263292E0,-6.466702423E0,-4.198618927E0,1.760489044E0
5.662216292E0,-6.522386627E0,-4.441713409E0,1.518891449E0
5.672169292E0,-6.609206085E0,-4.659959564E0,1.476230164E0
5.682122292E0,-6.843169556E0,-4.837340698E0,1.390907593E0
5.692075292E0,-6.986870728E0,-4.963827667E0,1.358125763E0
5.702028292E0,-6.973997498E0,-5.142556000E0,1.363514557E0
5.711981292E0,-6.732250214E0,-5.468128967E0,1.444645844E0
5.721934292E0,-6.394552460E0,-5.785918121E0,1.451531525E0
5.731887292E0,-6.023923187E0,-5.986650696E0,1.213227081E0
5.741840292E0,-5.696104889E0,-6.097869415E0,9.086105347E-1
5.751793292E0,-5.527854767E0,-6.245312805E0,5.794450378E-1
5.761746292E0,-5.254972229E0,-6.300997009E0,3.498225403E-1
5.771699292E0,-5.015619965E0,-6.356531525E0,1.746867371E-1
5.781652292E0,-4.993466034E0,-6.579268341E0,-9.520202637E-2
5.791605292E0,-5.071902924E0,-6.943161621E0,-2.691403198E-1
5.801558292E0,-5.096152496E0,-7.226672058E0,-2.591111755E-1
5.811511292E0,-5.188061371E0,-7.339687042E0,-1.270857239E-1
5.821464292E0,-5.352419586E0,-7.240892487E0,1.532812500E-1
5.831417292E0,-5.662574615E0,-6.896458740E0,5.706134033E-1
5.841370292E0,-6.387068024E0,-6.703360291E0,9.357041931E-1
5.851323292E0,-7.467371521E0,-6.866371307E0,1.241069183E0
5.861276292E0,-8.526119843E0,-7.096891937E0,1.664089508E0
5.871229292E0,-8.934470673E0,-6.954088898E0,2.180216217E0
5.881183292E0,-8.996292114E0,-6.599775696E0,2.532284088E0
5.891136292E0,-9.229058075E0,-6.363866272E0,2.659070435E0
5.901089292E0,-9.790390778E0,-6.375691681E0,2.796035614E0
5.911042292E0,-1.052296738E1,-6.620432739E0,2.918181610E0
5.920995292E0,-1.121467896E1,-6.745123444E0,3.028502197E0
5.930948292E0,-1.196147598E1,-6.509513397E0,2.937192078E0
5.940901292E0,-1.274794052E1,-6.113437042E0,2.597099304E0
5.950854292E0,-1.351329895E1,-5.919141083E0,2.242486725E0
5.960807292E0,-1.431592987E1,-6.237229614E0,1.950593719E0
5.970760292E0,-1.481589020E1,-6.690187683E0,1.836830292E0
5.980713292E0,-1.477906677E1,-6.650969238E0,1.739532623E0
5.990666292E0,-1.434496948E1,-6.188580780E0,1.653461609E0
6.000619292E0,-1.373858047E1,-5.569917297E0,1.589843903E0
6.010572292E0,-1.302351746E1,-4.781955872E0,1.606609039E0
6.020525292E0,-1.215861603E1,-3.844605103E0,1.703457642E0
6.030478292E0,-1.125105331E1,-2.818039856E0,1.848655701E0
6.040431292E0,-1.047806076E1,-1.814676361E0,1.822310486E0
6.050384292E0,-9.793384552E0,-8.894503784E-1,1.764830017E0
6.060337292E0,-9.225315857E0,-2.573149109E-1,1.714833984E0
6.070290292E0,-8.688532104E0,1.317260742E-1,1.646126862E0
6.080243292E0,-8.198750610E0,4.297563171E-1,1.457519073E0
6.090196292E0,-7.853718109E0,7.140151978E-1,1.197958832E0
6.100149292E0,-7.606282654E0,8.403524780E-1,9.334588623E-1
6.110102292E0,-7.499704285E0,7.914042664E-1,6.882687378E-1
6.120055292E0,-7.387587433E0,7.056326294E-1,5.008584595E-1
6.130009292E0,-7.300917664E0,8.279283142E-1,3.697311401E-1
6.139962292E0,-7.471712494E0,1.119971008E0,1.769320679E-1
6.149915292E0,-7.847431183E0,1.276395721E0,-8.936416626E-2
6.159868292E0,-7.999514923E0,1.073268127E0,-4.474195862E-1
6.169821292E0,-8.108488312E0,5.466632080E-1,-9.000782776E-1
6.179774292E0,-8.239615631E0,-3.606001282E-1,-1.359922028E0
6.189727292E0,-8.319399719E0,-1.265169067E0,-1.618284760E0
6.199680292E0,-8.471483459E0,-1.814676361E0,-1.551822968E0
6.209633292E0,-8.819360046E0,-1.970801697E0,-1.303040314E0
6.219586292E0,-9.287286987E0,-1.808389435E0,-1.048719177E0
6.229539292E0,-9.893376617E0,-1.583107910E0,-8.214916992E-1
6.239492292E0,-1.054871384E1,-1.435514832E0,-6.354286194E-1
6.249445292E0,-1.107472000E1,-1.424437866E0,-6.189628601E-1
6.259398292E0,-1.152588181E1,-1.633403320E0,-7.478448486E-1
6.269351292E0,-1.188752975E1,-1.905836792E0,-8.644523621E-1
6.279304292E0,-1.222043747E1,-2.300116882E0,-8.652008057E-1
6.289257292E0,-1.242057129E1,-2.798131256E0,-6.804849243E-1
6.299210292E0,-1.249466721E1,-3.085383911E0,-4.655319214E-1
6.309163292E0,-1.262968643E1,-3.270848236E0,-3.391946411E-1
6.319116292E0,-1.279599060E1,-3.485052795E0,-2.577639771E-1
6.329069292E0,-1.296409103E1,-3.559897156E0,-1.320254517E-1
6.339022292E0,-1.300001633E1,-3.386108551E0,2.185455322E-2
6.348975292E0,-1.303429504E1,-3.140469360E0,5.987548828E-3
6.358929292E0,-1.334624634E1,-3.146756287E0,-1.935475159E-1
6.368882292E0,-1.367466339E1,-3.635789337E0,-2.252815247E-1
6.378835292E0,-1.359457993E1,-4.092938690E0,8.592132568E-2
6.388788292E0,-1.315329758E1,-3.865711212E0,4.047583008E-1
6.398741292E0,-1.272339157E1,-3.141966248E0,5.194198608E-1
6.408694292E0,-1.263597336E1,-2.552042999E0,5.321434021E-1
6.418647292E0,-1.287622375E1,-2.444865875E0,4.514611816E-1
6.428600292E0,-1.320179672E1,-2.576292572E0,4.486170959E-1
6.438553292E0,-1.342872482E1,-2.812950439E0,4.535568237E-1
6.448506292E0,-1.364053436E1,-3.304528198E0,4.372407532E-1
6.458459292E0,-1.386895935E1,-3.920946350E0,4.981640625E-1
6.468412292E0,-1.400772079E1,-4.472998352E0,7.135661316E-1
6.478365292E0,-1.417222870E1,-4.945266266E0,1.131197662E0
6.488318292E0,-1.436457870E1,-5.360053711E0,1.703008575E0
6.498271292E0,-1.452399719E1,-5.710624695E0,2.212548981E0
6.508224292E0,-1.436667435E1,-5.661077728E0,2.854563904E0
6.518177292E0,-1.393527145E1,-5.236410828E0,3.414399719E0
6.528130292E0,-1.356808502E1,-4.851112061E0,3.696413269E0
6.538083292E0,-1.302097275E1,-4.442461853E0,3.894301758E0
6.548036292E0,-1.221415054E1,-3.760030975E0,4.055666199E0
6.557989292E0,-1.143487106E1,-2.929857330E0,4.024830322E0
6.567943292E0,-1.074495575E1,-2.358944550E0,3.870351563E0
6.577896292E0,-1.014994308E1,-2.072739716E0,3.590882721E0
6.587849292E0,-9.660011902E0,-1.984123993E0,3.272195435E0
6.597803167E0,-9.132359161E0,-1.971550140E0,2.969824219E0
6.607756167E0,-8.645122375E0,-1.977088623E0,2.708018646E0
6.617709167E0,-8.278085632E0,-2.041454773E0,2.527643738E0
6.627662167E0,-8.148604889E0,-2.157313843E0,2.553539886E0
6.637615167E0,-8.085735626E0,-2.331701202E0,2.576741638E0
6.647568167E0,-7.956554260E0,-2.545307007E0,2.337688751E0
6.657521167E0,-7.571704559E0,-2.738405457E0,2.087109833E0
6.667474167E0,-7.130571899E0,-2.958447876E0,1.890867920E0
6.677427167E0,-6.806196442E0,-3.335214386E0,1.718875580E0
6.687380167E0,-6.465504913E0,-3.616180115E0,1.561852112E0
6.697333167E0,-6.187383270E0,-3.767964478E0,1.428778839E0
6.707286167E0,-6.095175018E0,-4.044589233E0,1.289568329E0
6.717239167E0,-6.112389221E0,-4.511468353E0,1.203497314E0
6.727192167E0,-5.940696259E0,-4.974904633E0,1.277892609E0
6.737145167E0,-5.616620178E0,-5.180277557E0,1.460662537E0
6.747098167E0,-5.479205933E0,-5.334606628E0,1.468296661E0
6.757052167E0,-5.357359314E0,-5.423821106E0,1.376387787E0
6.767005167E0,-5.326224060E0,-5.421725464E0,1.235231323E0
6.776958167E0,-5.413791962E0,-5.295537872E0,9.879455566E-1
6.786911167E0,-5.577401733E0,-5.220094757E0,6.668632507E-1
6.796864167E0,-5.626948700E0,-5.398823090E0,4.432283020E-1
6.806817167E0,-5.699248352E0,-5.770649872E0,3.826043701E-1
6.816770167E0,-5.806126099E0,-6.212980042E0,4.555027771E-1
6.826723167E0,-5.863007812E0,-6.648125153E0,6.098318481E-1
6.836676167E0,-5.811365204E0,-6.880591736E0,8.458909607E-1
6.846629167E0,-5.704337769E0,-6.972350922E0,1.225052490E0
6.856582167E0,-5.565576324E0,-6.942413177E0,1.766775970E0
6.866535167E0,-5.463189240E0,-6.620732117E0,2.199526062E0
6.876488167E0,-5.929619293E0,-6.234086151E0,2.322270813E0
6.886441167E0,-7.160060577E0,-6.067183228E0,2.006128235E0
6.896394167E0,-8.192912750E0,-5.825286255E0,1.854643250E0
6.906347167E0,-8.781488800E0,-5.331912231E0,1.907483368E0
6.916300167E0,-9.001381531E0,-4.649331665E0,1.947300568E0
6.926253167E0,-9.075327759E0,-4.394561462E0,1.897903290E0
6.936206167E0,-9.273066559E0,-4.725822601E0,1.826801147E0
6.946160167E0,-9.834848328E0,-5.255421295E0,1.790726166E0
6.956113167E0,-1.066891388E1,-5.653443604E0,1.753303986E0
6.966066167E0,-1.142124939E1,-6.067033539E0,1.730401611E0
6.976019167E0,-1.213960556E1,-6.476881256E0,1.610650635E0
6.985972167E0,-1.286409897E1,-6.742728424E0,1.409618683E0
6.995925167E0,-1.342438385E1,-6.756499786E0,1.189127197E0
7.005878167E0,-1.375070526E1,-6.509064331E0,9.865983582E-1
7.015831167E0,-1.391102188E1,-6.048921204E0,8.623567200E-1
7.025784167E0,-1.386087616E1,-5.525759125E0,8.143066406E-1
7.035737167E0,-1.365640137E1,-4.915328522E0,7.640112305E-1
7.045690167E0,-1.314970505E1,-4.126319275E0,7.491920471E-1
7.055643167E0,-1.230306564E1,-3.403173065E0,8.075706482E-1
7.065596167E0,-1.147214355E1,-2.845432892E0,8.352630615E-1
7.075549167E0,-1.075977493E1,-2.393522644E0,9.051676941E-1
7.085502167E0,-1.011506561E1,-2.031874695E0,9.244775391E-1
7.095455167E0,-9.629325714E0,-1.777254181E0,9.101074219E-1
7.105408167E0,-9.432335358E0,-1.652713165E0,8.171507263E-1
7.115361167E0,-9.466015320E0,-1.541494446E0,7.250921631E-1
7.125315167E0,-9.386231232E0,-1.120420074E0,7.453001404E-1
7.135268167E0,-9.244176636E0,-3.884422302E-1,8.093669128E-1
7.145221167E0,-9.057963867E0,3.911366272E-1,7.794291687E-1
7.155174167E0,-8.762628021E0,9.864486694E-1,5.423222351E-1
7.165127167E0,-8.436306610E0,1.256786499E0,2.664459229E-1
7.175080167E0,-8.003855896E0,1.205293579E0,1.083746338E-1
7.185033167E0,-7.516319733E0,1.057550812E0,6.706054688E-2
7.194986167E0,-7.267836456E0,6.541397095E-1,1.844165039E-1
7.204939167E0,-7.166497192E0,-1.841171265E-2,4.439767456E-1
7.214892167E0,-7.150929565E0,-5.243595886E-1,6.291416931E-1
7.224845167E0,-7.384294281E0,-7.512876892E-1,7.093748474E-1
7.234798167E0,-7.780819702E0,-7.909552002E-1,7.203021240E-1
7.244751167E0,-8.150101776E0,-8.797206116E-1,5.700146484E-1
7.254704167E0,-8.569080505E0,-1.099912720E0,2.477348328E-1
7.264657167E0,-8.928932190E0,-1.247954865E0,-1.140628052E-1
7.274610167E0,-9.041647797E0,-1.352736969E0,-3.209326172E-1
7.284563167E0,-8.982221375E0,-1.443448334E0,-4.815486145E-1
7.294517167E0,-9.048832855E0,-1.630858612E0,-5.935157776E-1
7.304470167E0,-9.278605042E0,-2.010020142E0,-5.484594727E-1
7.314423167E0,-9.765542450E0,-2.463876343E0,-4.673281860E-1
7.324376167E0,-1.032537827E1,-3.000660095E0,-3.110531616E-1
7.334329167E0,-1.086994583E1,-3.372337189E0,-1.722917175E-1
7.344282167E0,-1.139789795E1,-3.525917816E0,-1.594184875E-1
7.354235167E0,-1.194156738E1,-3.621269531E0,-2.251318359E-1
7.364188167E0,-1.241892471E1,-3.683240662E0,-2.567161560E-1
7.374141167E0,-1.286110519E1,-3.641028442E0,-3.779640198E-1
7.384094167E0,-1.330687820E1,-3.589834900E0,-5.433700562E-1
7.394047167E0,-1.373678421E1,-3.894601135E0,-6.924600220E-1
7.404000167E0,-1.406759628E1,-4.606520691E0,-6.700067139E-1
7.413953167E0,-1.403631134E1,-5.284909973E0,-4.361929321E-1
7.423906167E0,-1.377300888E1,-5.302124176E0,-2.215393066E-2
7.433859167E0,-1.360236374E1,-4.483775940E0,3.620970154E-1
7.443812167E0,-1.370400238E1,-3.452570343E0,6.451583862E-1
7.453766167E0,-1.403930511E1,-2.731968842E0,7.920030212E-1
7.463719167E0,-1.440349777E1,-2.475252686E0,7.613168335E-1
7.473672167E0,-1.454255859E1,-2.606529694E0,8.014334106E-1
7.483625167E0,-1.445259567E1,-2.988385620E0,8.187973022E-1
7.493578167E0,-1.431398392E1,-3.572021942E0,8.081694031E-1
7.503531167E0,-1.425710220E1,-4.296365662E0,8.485853577E-1
7.513484167E0,-1.429467407E1,-4.854405212E0,1.089284821E0
7.523437167E0,-1.434646637E1,-5.110522614E0,1.524579620E0
7.533390167E0,-1.426758041E1,-5.066963196E0,2.077080688E0
7.543343167E0,-1.394530060E1,-4.837490387E0,2.585423584E0
7.553296167E0,-1.352482498E1,-4.573888550E0,2.924169159E0
7.563249167E0,-1.298878967E1,-4.288881226E0,3.258274384E0
7.573202167E0,-1.240769806E1,-3.962110748E0,3.498225403E0
7.583155167E0,-1.177870605E1,-3.568728790E0,3.668870544E0
7.593107833E0,-1.115899475E1,-3.230581970E0,3.703897705E0
7.603060833E0,-1.060230240E1,-3.037932587E0,3.653901672E0
7.613014833E0,-1.003453308E1,-2.849923553E0,3.529360657E0
7.622967833E0,-9.485774231E0,-2.825075226E0,3.303181000E0
7.632920833E0,-9.091793518E0,-2.989882507E0,3.057541809E0
7.642873833E0,-8.805738373E0,-3.240760803E0,2.930456085E0
7.652826833E0,-8.583300934E0,-3.591780853E0,2.938389587E0
7.662779833E0,-8.293653259E0,-3.831133118E0,2.974165192E0
7.672732833E0,-8.040679321E0,-3.942501526E0,2.870281219E0
7.682685833E0,-7.830666046E0,-4.012106781E0,2.701881409E0
7.692638833E0,-7.708070984E0,-4.105213165E0,2.501298523E0
