,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),lux_Illuminance (lx),loc_Latitude (°),loc_Longitude (°),loc_Velocity (m/s),mag_Magnetic field x (µT),mag_Magnetic field y (µT),mag_Magnetic field z (µT),labelbike,labeldance,labeldesk,labelrun,labelsit,labelwalki,labelwalko
2021-06-05 09:52:58.816535552,-1.1591114841,-1.9662337945859598,-5.90089188440404,1.6300153711429999,0.4374035323057999,-0.089558868190028,,52.32805644,4.86363117,1.639999986,-10.19914775908,14.84586532664,42.1661785884,1,0,0,0,0,0,0
2021-06-05 09:52:59.066535552,-0.33354246825853534,-10.206607433282828,-8.161328339808081,2.157032718312245,0.07971674015116328,0.20343336947257146,,,,,-14.335571366400002,34.3744252008,24.342575378400003,1,0,0,0,0,0,0
2021-06-05 09:52:59.316535552,-0.176820104180101,-9.183689839929293,-6.744656827686868,-1.214210886112245,-0.14495603297857143,-0.11374339141857143,,,,,-12.84159278976,36.394400940400004,23.0687039188,1,0,0,0,0,0,0
2021-06-05 09:52:59.566535552,-1.034764365424091,-5.8027499179797974,-8.252477544717172,-2.35509287124,-0.40673257992184003,0.30322508579701996,,,,,-10.448857612320001,23.8000810236,39.77814392,1,0,0,0,0,0,0
2021-06-05 09:52:59.816535552,-1.612244063229192,-1.1961963911657576,-6.206980830494949,0.7067417865291836,0.41152458411585713,-0.036598746872102045,,52.32804879,4.86360573,1.5399999619999998,-10.14396167708,10.889568481519998,47.2896414172,1,0,0,0,0,0,0
2021-06-05 09:53:00.066535552,-0.41358729100862246,-8.499516230234695,-8.110296672785715,2.6607962418200004,0.030323729532580012,0.012749037752059995,,,,,-13.063775138399999,30.2633796692,31.318120423200003,1,0,0,0,0,0,0
2021-06-05 09:53:00.316535552,-0.21551071724721213,-9.969503465363637,-6.526329599272728,-0.5018105043483673,-0.07888795695034694,-0.25888012062346943,,,,,-11.752127724,37.4373196404,21.5360818472,1,0,0,0,0,0,0
2021-06-05 09:53:00.566535552,-0.3857832584103536,-7.383620589676768,-7.919530184525253,-2.0536445332,-0.390167731648,0.21354055105062003,,,,,-12.14779491432,29.4785804748,33.1390676872,1,0,0,0,0,0,0
2021-06-05 09:53:00.816535552,-1.629302779553535,-1.839588016988081,-6.7123783959494965,-0.9525800794220408,0.009039763738306122,0.13333252016138775,,52.32804412,4.86358345,1.49000001,-7.893492622319999,12.67141174316,46.693544616400004,1,0,0,0,0,0,0
2021-06-05 09:53:01.066535552,-0.5763084837219191,-4.363889913573737,-7.6863944506969695,2.550038816979592,0.4229816004758531,-0.3422206860844898,,,,,-11.249205399160001,24.4705886836,39.267607727599994,1,0,0,0,0,0,0
2021-06-05 09:53:01.316535552,-0.054844271628606056,-11.4827684100101,-7.572935896696969,1.0544642061908,0.05725358717664,0.21592673340679996,,,,,-9.44505897476,43.3613163756,20.2372253416,1,0,0,0,0,0,0
2021-06-05 09:53:01.566535552,-0.24164321176018178,-7.981352989111111,-6.431526704272728,-1.2405381190755103,-0.09383425829324489,-0.2691414265020408,,,,,-11.92264316532,44.4071498108,27.932663268800002,1,0,0,0,0,0,0
2021-06-05 09:53:01.816535552,-0.9195465886455102,-5.555595385816326,-8.05632509505102,-2.1203939771800004,-0.5713264346120001,0.26768789972533996,,52.32804218,4.86355397,1.399999976,-12.17223804396,25.136085968800003,49.562823944399995,1,0,0,0,0,0,0
2021-06-05 09:53:02.066535552,-1.2096584975014142,-1.066017859709596,-7.0969373625757575,0.41445740847742857,0.45977667889959184,-0.05280597287106328,,,,,-12.878977927239998,7.476786193600001,54.052194670400006,1,0,0,0,0,0,0
2021-06-05 09:53:02.316535552,-0.5074445331226263,-6.6037351120909085,-7.359375317929292,2.602984333,0.2611130747346,0.0529840414164,,,,,-19.214373855599998,25.9070710752,39.4923797608,1,0,0,0,0,0,0
2021-06-05 09:53:02.566535552,-0.36981339800737373,-10.107594461030303,-6.917373276717171,0.3894346010734694,0.006354860729387755,0.22253203053483675,,,,,-16.387972907600002,37.577121735199995,23.245372923999998,1,0,0,0,0,0,0
2021-06-05 09:53:02.816535552,-0.798531469649899,-8.44779377749495,-6.407644503,-1.2855074600755103,-0.11325901054546937,-0.04019673011612245,,52.32803566,4.8635234,1.350000024,-16.7607535168,32.6684518428,27.025863646800005,1,0,0,0,0,0,0
2021-06-05 09:53:03.066535552,-0.798652451450202,-4.924117511060606,-7.491852541242424,-1.4542632848119998,-0.25501775982936,0.25687547600404,,,,,-13.409504357200001,22.086536102399997,36.9757284548,1,0,0,0,0,0,0
2021-06-05 09:53:03.316535552,-1.5170540397474745,-3.95939283059596,-8.613226900242424,0.3191054452793878,0.18499303024457145,-0.10819967266644898,,,,,-11.698339957800002,19.7264309704,39.5404251092,1,0,0,0,0,0,0
2021-06-05 09:53:03.566535552,-1.090407760796194,-5.01504819732653,-9.276185799806123,0.032194756737634,0.017892101728599997,0.061367666779062,,,,,-12.370646400399998,23.6333599852,36.0612609868,1,0,0,0,0,0,0
2021-06-05 09:53:03.816535552,-1.1637572576622224,-4.536920935222223,-9.338524510313134,-0.205449884336,-0.01564609217918367,0.12986497924153062,,52.32803431,4.86348818,1.389999986,-10.77438739804,24.2039186096,38.7129733276,1,0,0,0,0,0,0
2021-06-05 09:53:04.066535552,-1.1940273919545454,-4.726187920313131,-9.293881618575758,0.1282389158897,-0.06233289527568,0.11735791636501998,,,,,-9.269075203,25.0213313288,39.8243029788,1,0,0,0,0,0,0
2021-06-05 09:53:04.316535552,-1.0997084490666666,-3.5224479509191924,-8.864340719666668,-0.18190538001265308,-0.10666090196038774,-0.07374166102220409,,,,,-7.092563018719999,24.771623229199996,41.868505248800005,1,0,0,0,0,0,0
2021-06-05 09:53:04.566535552,-1.7263559653929295,-4.582846335676767,-8.797340002929294,0.01870112943702041,-0.20885010488404085,-0.3840485804397552,,,,,-7.541020164519999,23.0702746588,43.300883483999996,1,0,0,0,0,0,0
2021-06-05 09:53:04.816535552,-1.4075395320159294,-4.1411830656666675,-9.318925164020202,0.09801739160366,0.21006564220902,-0.07274901016856,,52.32803504,4.86344969,1.399999976,-9.45977531416,22.3373410036,43.1192608632,1,0,0,0,0,0,0
2021-06-05 09:53:05.066535552,-1.4024582107414143,-4.384094216616162,-8.525634630838384,0.05628971476419184,0.0924890265842245,0.06761228443387755,,,,,-10.02504230432,22.716882782000003,41.8503103636,1,0,0,0,0,0,0
2021-06-05 09:53:05.316535552,-1.2660843385979592,-4.985642469632653,-9.5351419255,0.09457659022331401,0.21508302860332001,0.03276534135036,,,,,-12.11472698184,22.750441131599995,39.464096374,1,0,0,0,0,0,0
2021-06-05 09:53:05.566535552,-0.623371168819899,-4.119139782070707,-9.119906941090909,-0.14577337860530612,-0.010058890623591834,0.4125511193183674,,,,,-12.19431114208,23.5137086476,38.1346865848,1,0,0,0,0,0,0
2021-06-05 09:53:05.816535552,-0.7609781026756566,-4.704749544454546,-8.864364946606061,0.07410222746669601,-0.15028104548152002,-0.22514560971116002,,52.32804571,4.86341027,1.379999995,-9.67191814492,23.211555785599998,39.0923703012,1,0,0,0,0,0,0
2021-06-05 09:53:06.066535552,-1.0585255731031313,-4.6671961702525255,-8.65796669558586,0.09458484914930612,-0.03754921060724489,-0.03156592151510204,,,,,-9.94004982024,24.6787066644,40.4492099,1,0,0,0,0,0,0
2021-06-05 09:53:06.316535552,-0.4770050169176767,-5.2222939321111115,-8.687680263656565,0.3288123844998306,-0.10743267072938774,-0.09415559083408163,,,,,-8.69902740468,26.431624297200006,40.10072632000001,1,0,0,0,0,0,0
2021-06-05 09:53:06.566535552,-0.8211796247911111,-6.348531713404041,-8.378373203959596,0.27463809324589206,0.2211337251818,-0.30386859169648,,,,,-10.92745456572,28.997265472000002,37.5950674432,1,0,0,0,0,0,0
2021-06-05 09:53:06.816535552,-0.6304025525427551,-6.259328185306122,-7.471437196346938,0.0438870046267551,-0.1234768445477551,0.040143705767685715,,52.32805702,4.86335767,1.340000033,-12.378588790800002,29.256114653599997,36.2311904908,1,0,0,0,0,0,0
2021-06-05 09:53:07.066535552,-0.803830554398384,-6.776233576727273,-8.124936354444444,0.020604691877014,0.14760923724122,-0.1439405710296,,,,,-11.929777222400002,29.2681202696,36.588888244,1,0,0,0,0,0,0
2021-06-05 09:53:07.316535552,-0.825922187839495,-6.769313308939394,-7.822525371222222,0.10674841951469183,-0.03190766580004083,-0.021250256913612247,,,,,-13.0918556976,29.585536956000002,35.3058102416,1,0,0,0,0,0,0
2021-06-05 09:53:07.566535552,-1.0231741154885556,-7.160163566343435,-7.476681179424242,-0.006964328948939999,0.2617522222518,0.06276316291242001,,,,,-13.534610519600001,30.634313355599996,33.7102474988,1,0,0,0,0,0,0
2021-06-05 09:53:07.816535552,-0.7859491567482828,-5.975321064101011,-7.919893091414141,-0.24951700131044902,0.2807580483567347,0.38193023022020406,,52.32806942,4.86328972,1.330000043,-14.0768030928,31.445749358399997,33.2973574824,1,0,0,0,0,0,0
2021-06-05 09:53:08.066535552,-0.3886142797522424,-5.512848545818182,-8.403828153555557,-0.16057837651938775,0.03978022448161224,0.21320554070316328,,,,,-12.02224277616,30.8666905204,34.7356661988,1,0,0,0,0,0,0
2021-06-05 09:53:08.316535552,-0.8565552758318687,-5.522406154222224,-8.557985623666667,-0.11503531191719998,0.089296713706,0.044898694270219995,,,,,-11.635944787200001,30.404519042800004,36.57065582319999,1,0,0,0,0,0,0
2021-06-05 09:53:08.566535552,-1.1446971312132654,-5.124849107826531,-8.758591340591835,-0.11996791339404081,0.1801993454502857,0.23786965438265306,,,,,-11.84621807088,30.6643382264,37.1938562012,1,0,0,0,0,0,0
2021-06-05 09:53:08.816535552,-1.4113868206521214,-4.991626244268182,-8.670694112767677,0.148319131073688,0.3794958032574,0.32435991585,,52.328084000000004,4.8632295,1.330000043,-11.846523208959997,31.102580947999996,36.9225781244,1,0,0,0,0,0,0
2021-06-05 09:53:09.066535552,-1.3954653610161616,-5.368127777131313,-9.303971555828284,-0.16293717331806123,0.4513523926234693,0.602885435432653,,,,,-11.126793022119998,33.0963378916,34.664024354,1,0,0,0,0,0,0
2021-06-05 09:53:09.316535552,-1.224660478769899,-5.14258978579798,-9.134110402636363,-0.12220453827326003,0.453435742053,0.501470623016,,,,,-10.492198868440001,33.408053436,33.5866589352,1,0,0,0,0,0,0
2021-06-05 09:53:09.566535552,-1.2489782162655556,-5.410883465171717,-9.297898176676767,-0.1393274439434898,0.2478653159244898,0.7389347942530612,,,,,-7.95216682408,34.657009888000005,33.350609434800006,1,0,0,0,0,0,0
2021-06-05 09:53:09.816535552,-1.3780195002579796,-4.800181567060607,-8.991276919242424,-0.1357512117307551,0.17946018166714284,0.4924241365244898,,52.32810448,4.86317073,1.330000043,-3.12908159258,35.898410034,33.109527893199996,1,0,0,0,0,0,0
2021-06-05 09:53:10.066535552,-1.7224844781121207,-3.738476486114344,-9.64231480030303,-1.317643205594,0.21680875735320002,0.7955259782159999,,,,,0.5584085869527999,29.744805908400004,39.531181946000004,1,0,0,0,0,0,0
2021-06-05 09:53:10.316535552,-1.318515984069898,-2.0058140202123265,-8.065686911918366,1.0595179300375512,0.44006929862677546,0.560677085,,,,,3.01994346136,27.8117695616,41.9114990236,1,0,0,0,0,0,0
2021-06-05 09:53:10.566535552,-0.7310225295190607,-7.240762898383838,-8.109595655212122,2.0445200514199997,0.48891968027,0.63851677297,,,,,3.243647816056,41.5583235176,22.765184630799993,1,0,0,0,0,0,0
2021-06-05 09:53:10.816535552,-1.083230452998081,-10.270656440959597,-7.341856889040404,-0.07532463955510205,0.25848534434255105,0.45282460004428565,,52.32812132,4.86311784,1.299999952,11.02605483996,44.2963955692,10.069224242919999,1,0,0,0,0,0,0
2021-06-05 09:53:11.066535552,0.741882201091717,-7.407188165070708,-6.527660377141414,-0.88456033467,-0.320052084551,-0.20753680187144,,,,,11.388298263600001,42.47853103680001,18.667045897599998,1,0,0,0,0,0,0
2021-06-05 09:53:11.316535552,-1.7270576568337372,-4.956492534767675,-7.959769330787879,-1.4391228008775507,-0.7652763549369388,0.3208949918894694,,,,,13.0554295348,38.678463898,29.474599914800002,1,0,0,0,0,0,0
2021-06-05 09:53:11.566535552,-2.0895975852202024,-3.224513361755657,-8.323664342343434,-0.9621565198627959,0.5381170217928571,0.6954655373530613,,,,,18.932472306,23.499910277999998,42.6667630008,1,0,0,0,0,0,0
2021-06-05 09:53:11.816535552,-0.5660974548666665,-2.244593246107071,-8.02009191409091,2.138263229742,0.1461178692028,-0.17960559588105998,,52.32813619,4.86307758,1.289999962,15.4282062144,28.401087646000004,39.068499756,1,0,0,0,0,0,0
2021-06-05 09:53:12.066535552,-0.879727866865306,-9.079368819918368,-6.822115839816327,1.8452802020408163,-0.2442864200591837,0.20942276636551022,,,,,16.5290039828,42.3368775948,16.72890197708,1,0,0,0,0,0,0
2021-06-05 09:53:12.316535552,-0.7541304014305051,-10.800323308161618,-6.311801123514141,-0.9884128936558,-0.1410452030566,-0.3684235654605399,,,,,16.5982362744,42.99367980879999,8.935270996640002,1,0,0,0,0,0,0
2021-06-05 09:53:12.566535552,-0.8133640770790911,-6.224499114888889,-7.637541226686868,-1.4607650820408165,-0.8057781123265306,-0.25257551519634897,,,,,12.440985449600003,42.53003479,23.818431701999998,1,0,0,0,0,0,0
2021-06-05 09:53:12.816535552,-1.9569994078777782,-3.62138841197303,-8.20045450009091,-1.5951231548563998,0.1869174673588,0.7501777017139999,,52.32815179,4.86303583,1.269999981,17.6372483432,27.711557770000002,40.0662094108,1,0,0,0,0,0,0
2021-06-05 09:53:13.066535552,-0.46720531945020205,-2.096799510681314,-7.274154349929293,1.9501433568268776,0.47392946116979595,-0.24318378900530616,,,,,15.686211586039999,26.581506652399998,41.7517465208,1,0,0,0,0,0,0
2021-06-05 09:53:13.316535552,-0.6461403227979797,-9.715413242606063,-7.011619654585858,2.2419494268816327,-0.34150801709300405,0.37310376088653063,,,,,13.864319420400001,42.780189667200005,16.27986206068,1,0,0,0,0,0,0
2021-06-05 09:53:13.566535552,-0.8920035247681818,-10.143115217242423,-6.280417924483737,-1.2468032240544,-0.1057849902441,-0.3644927383094801,,,,,15.289397278000001,44.252759094800005,11.209601440600002,1,0,0,0,0,0,0
2021-06-05 09:53:13.816535552,-0.7727868526417347,-5.920832471071428,-8.320121010948979,-1.5821073152857146,-0.688805651210204,-0.02727225400916329,,52.32817011,4.86298089,1.2200000290000002,11.523624458239999,40.820762481200006,26.3659246824,1,0,0,0,0,0,0
2021-06-05 09:53:14.066535552,-1.9779779453698993,-2.5163953289005048,-7.2694360270404035,-1.04731135871712,0.6015819467628001,0.5332900605976001,,,,,17.0593128208,25.050668793199996,42.9241241464,1,0,0,0,0,0,0
2021-06-05 09:53:14.316535552,-0.6491891085518181,-3.8600169001818183,-6.882626726171716,2.7434167764673463,0.23868014294081635,-0.03951192025734694,,,,,11.653452912,33.0746502684,35.5032894888,1,0,0,0,0,0,0
2021-06-05 09:53:14.566535552,-0.2661303170643536,-11.644644588202022,-8.403949142727273,0.7509386733563999,-0.32958620235159997,0.06937843298021998,,,,,14.723639336000002,44.4767468264,10.580068664399999,1,0,0,0,0,0,0
2021-06-05 09:53:14.816535552,-0.4505095743765253,-7.856497697070708,-5.921434922656567,-1.351858167065306,-0.2783204904362653,-0.4630411434309387,,52.32818517,4.86292313,1.190000057,10.644062575519998,43.394866180399994,17.189327392,1,0,0,0,0,0,0
2021-06-05 09:53:15.066535552,-1.8355316947056666,-4.505416790352526,-8.174805920676768,-2.188883698734694,-0.14933665049008163,0.774708120187755,,,,,13.6346484378,32.7254739388,36.2190048224,1,0,0,0,0,0,0
2021-06-05 09:53:15.316535552,-0.8460296961624241,-1.9824698377336365,-7.10690643560606,1.6510010516395999,0.7911988609999999,0.015444157508898,,,,,12.06806442316,26.230329742,41.9629638668,1,0,0,0,0,0,0
2021-06-05 09:53:15.566535552,-0.3654332945517347,-9.481589181265306,-7.990840498020409,2.072181234592653,-0.30191934756387756,0.6093205283467347,,,,,12.730699501840002,42.607797088,17.70225647004,1,0,0,0,0,0,0
2021-06-05 09:53:15.816535552,-0.01801681126848486,-9.592663153050506,-6.288475475030302,-1.2330506242784,-0.42816568345002004,-0.4944228990122001,,52.32819753,4.8628658,1.190000057,15.637832030799999,43.049997865200005,14.822731323120001,1,0,0,0,0,0,0
2021-06-05 09:53:16.066535552,-1.9731386373272726,-6.181816154030304,-8.192203449414142,-2.161273776285714,-0.5996387510204082,0.2767191579889796,,,,,13.068876000400001,37.314618529200004,30.1469287104,1,0,0,0,0,0,0
2021-06-05 09:53:16.316535552,-1.1616279383574748,-1.1786295418167678,-6.508206201414141,0.5362028090282,0.7251205569636001,0.25793007685080005,,,,,15.503871346159999,23.1677505492,43.95963653599999,1,0,0,0,0,0,0
2021-06-05 09:53:16.566535552,-0.5419007031038383,-8.213665957101012,-7.4183670342929275,2.8545193866816327,-0.14128196047448982,0.09171114815257143,,,,,11.73714294444,40.5756195064,22.783540345040002,1,0,0,0,0,0,0
2021-06-05 09:53:16.816535552,-0.32037943870272717,-10.308645142111112,-6.7807825599292935,-0.598347290485102,-0.010537165024693878,-0.3070887280103878,,52.3282096,4.86281866,1.149999976,12.853246804000001,44.3176190192,10.46729156512,1,0,0,0,0,0,0
2021-06-05 09:53:17.066535552,-1.192478798250404,-6.940868329606062,-8.529191554565656,-2.20330346108,-0.5748737654229,0.1429668327568,,,,,10.380837745280001,39.60485611,26.2463406364,1,0,0,0,0,0,0
2021-06-05 09:53:17.316535552,-1.340930805517857,-1.6527986769485714,-5.832587647699999,-0.2540281147955102,0.5245186193261225,0.3244277364304082,,,,,15.041341553200002,24.3032177732,43.44592651479999,1,0,0,0,0,0,0
2021-06-05 09:53:17.566535552,-1.2594796118151514,-6.858938236656565,-6.769289161313132,3.0545921826800004,0.4998492806534,0.22907209639093998,,,,,8.183447456,39.649131012400005,26.6492724616,1,0,0,0,0,0,0
2021-06-05 09:53:17.816535552,-0.0650552986838384,-10.83736852188889,-7.501628052111111,-0.4692221216706123,-0.030255418031265306,-0.12467865516938777,,52.32821738,4.86278854,1.080000043,12.072454146559998,44.852260895600004,9.13546691948,1,0,0,0,0,0,0
2021-06-05 09:53:18.066535552,-0.5736226478686869,-7.253950138353535,-8.03221443450505,-2.12581613062,-0.5824477929543999,0.2301053924314,,,,,11.49965782156,40.811772155199996,25.789708861999998,1,0,0,0,0,0,0
2021-06-05 09:53:18.316535552,-1.5841032467693938,-2.0344928326624245,-6.187647607676769,-0.7375164642137142,0.10918539800489795,0.27261028332281634,,,,,16.587190514,23.214745331599996,43.66412780760001,1,0,0,0,0,0,0
2021-06-05 09:53:18.566535552,-0.7126813934344446,-5.792805100619898,-7.218526011757576,2.898749531632653,0.40682873363122457,0.23785880223326533,,,,,12.687173576400001,36.622449036,31.1668939212,1,0,0,0,0,0,0
2021-06-05 09:53:18.816535552,0.09824857810858585,-10.632518623494951,-7.495675652848486,-0.11567446666819999,-0.3992224657805648,-0.182993145323,,52.32822574,4.86276013,1.100000024,16.428329697200002,43.7706971744,11.367326049719999,1,0,0,0,0,0,0
2021-06-05 09:53:19.066535552,-0.6439932359617347,-8.232958239020409,-7.891257028163265,-2.0727264661836737,-0.691838388522449,-0.07916583406183673,,,,,13.6478896332,40.6963644416,25.4111407476,1,0,0,0,0,0,0
2021-06-05 09:53:19.316535552,-1.5870310435454549,-1.616687524047677,-6.636255401575757,-0.6510866318330001,0.47231221627079994,0.29244461297820007,,,,,17.294267501600004,23.296737518399997,44.107915954,1,0,0,0,0,0,0
2021-06-05 09:53:19.566535552,-0.4368626080620202,-6.727864445057576,-6.482218901303029,3.1920992087142857,0.33282552991875514,-0.0031951339730612207,,,,,11.56188007332,37.289575806,29.5711547856,1,0,0,0,0,0,0
2021-06-05 09:53:19.816535552,0.16991936558987883,-10.792241380414142,-7.9325964043434345,-0.342106834907,-0.11381707662880002,-0.15977040395800002,,52.32822176,4.86272404,1.100000024,13.880424804239999,44.7501879884,10.376401672279998,1,0,0,0,0,0,0
2021-06-05 09:53:20.066535552,-0.9072716744770505,-7.061537649838384,-7.71206720429293,-2.437079203367347,-0.5794748420115305,0.18225855730363266,,,,,11.66076190864,39.80363861,26.046823424,1,0,0,0,0,0,0
2021-06-05 09:53:20.316535552,-1.3241817062873737,-1.5212313413407172,-5.739547955858587,-0.2633654659853062,0.27330120585740814,0.16343164460679593,,,,,14.3779156868,22.639563445999997,44.4577554324,1,0,0,0,0,0,0
2021-06-05 09:53:20.566535552,-0.16343930274494947,-8.038433325042828,-7.590720492161616,3.0501074266800003,0.35902144896711996,0.12303576754588001,,,,,10.442928771879998,39.0136856084,26.483781738399998,1,0,0,0,0,0,0
2021-06-05 09:53:20.816535552,-0.17553052032173477,-10.09888956482653,-7.975318748193877,-0.8781528752797959,-0.051778089062040816,0.048133171977000004,,52.32820948,4.86269512,1.080000043,13.7131816108,43.9228982548,12.39994934076,1,0,0,0,0,0,0
2021-06-05 09:53:21.066535552,-1.1104760073848485,-6.154352809474748,-8.383817484767677,-2.35574263098,-0.49546902835400003,0.2893873043912,,,,,14.516071319200002,35.9899436956,30.835896301600002,1,0,0,0,0,0,0
2021-06-05 09:53:21.316535552,-1.1230341051507071,-0.8811062896382827,-5.529810493646462,0.6875561028218368,0.5408345402816326,-0.10572130897281631,,,,,15.738947790800001,22.309503631200002,43.913515319599995,1,0,0,0,0,0,0
2021-06-05 09:53:21.566535552,-0.7123426322419697,-9.372908450131312,-8.081817780979799,2.800835809764001,0.056092457830999996,0.15846642879990003,,,,,10.53217094392,40.965236587199996,21.2447460936,1,0,0,0,0,0,0
2021-06-05 09:53:21.816535552,0.1786060053466667,-9.608923531555554,-7.350301598242424,-1.3570214277471428,-0.08206200479887756,-0.16616957571642854,,52.32819877,4.86266695,1.049999952,12.7940722276,43.7883845528,14.563918456840002,1,0,0,0,0,0,0
2021-06-05 09:53:22.066535552,-1.1375037841461313,-5.5010405562474745,-8.332859135676769,-2.4110129245102043,-0.4476973921310204,0.3040681654695918,,,,,13.494903296119999,33.822655488,33.2251559444,1,0,0,0,0,0,0
2021-06-05 09:53:22.316535552,-1.1816803824835713,-1.2629711921204083,-5.575562616938775,1.6341485845964,0.535738009558,-0.08074913941506001,,,,,14.204645270799999,25.9844265744,41.1522753904,1,0,0,0,0,0,0
2021-06-05 09:53:22.566535552,-0.45459883167696974,-11.304631895585857,-8.249138376737374,2.1408472388081634,0.029214553424346944,0.11435343361653062,,,,,12.369367752559999,43.0424940484,15.583438109840001,1,0,0,0,0,0,0
2021-06-05 09:53:22.816535552,-0.30257062115203026,-9.099993127585858,-6.967847706141415,-1.7989293581199999,-0.28007275040988,-0.05598176184312,,52.32820001,4.86262496,1.0299999709999998,12.0663338844,43.4517492676,16.43165283116,1,0,0,0,0,0,0
2021-06-05 09:53:23.066535552,-1.5768684112480305,-3.2327885776615157,-6.908614038262627,-2.190101132819388,-0.1683700812220408,0.4979352445743061,,,,,16.89274643,28.567757110799995,38.904901427999995,1,0,0,0,0,0,0
2021-06-05 09:53:23.316535552,-0.6949935630608081,-2.933353796187111,-6.056017297646464,2.723295259422,0.54446251479206,-0.27360444269760004,,,,,13.75358871484,29.400509796800005,38.5447894284,1,0,0,0,0,0,0
2021-06-05 09:53:23.566535552,-0.054650692914848475,-11.734801711888887,-8.558832592252525,0.9498066275442857,-0.11093281822336733,0.09448299823034693,,,,,13.154077529800002,43.88559326160001,11.643605956959998,1,0,0,0,0,0,0
2021-06-05 09:53:23.816535552,-0.6623521423098989,-8.249791761858587,-7.386257942171717,-2.0624977276938776,-0.5619197221595102,0.00790316684122449,,52.32820758,4.86258159,1.0299999709999998,12.271040878400001,42.386111297999996,21.8596493524,1,0,0,0,0,0,0
2021-06-05 09:53:24.066535552,-1.491308211347245,-1.7638951020047962,-6.098779095582654,-1.2647743037139998,0.2250539025574,0.34213916480479994,,,,,17.283465652,23.9248876944,41.9584347532,1,0,0,0,0,0,0
2021-06-05 09:53:24.316535552,-0.7469197930337373,-6.469249584222223,-6.578667113292929,3.161869637836735,0.2989218932091836,-0.035479145765918374,,,,,11.544169196719999,35.6757373044,30.9079956056,1,0,0,0,0,0,0
2021-06-05 09:53:24.566535552,0.1366730248307071,-10.83574722730303,-8.348490151181819,-0.12625252743300003,-0.2561362785316,-0.03708399587298,,,,,13.9306451804,44.3093226632,10.029892883479999,1,0,0,0,0,0,0
2021-06-05 09:53:24.816535552,-1.3020658944760606,-7.4733663809798,-8.145721389878789,-2.516832716612245,-0.5090043962240817,0.3441025155332653,,52.3282157,4.86253458,1.049999952,13.8648382568,38.154575958,27.1669512932,1,0,0,0,0,0,0
2021-06-05 09:53:25.066535552,-1.4166859174271715,-1.207109089088586,-5.216099571982728,0.32958428728199995,0.67218762118,-0.04603220609556,,,,,16.3044285968,23.183343658,43.422215576,1,0,0,0,0,0,0
2021-06-05 09:53:25.316535552,-0.664965398684414,-8.87522947921212,-7.766655074353536,2.912315393,0.05021547179573469,0.1964982878150612,,,,,10.229138642000002,41.1834324648,22.330413208640003,1,0,0,0,0,0,0
2021-06-05 09:53:25.566535552,0.17023391042686867,-10.123298042929294,-7.244029452313132,-1.359217168404898,-0.11924840192265307,-0.2830768220286326,,,,,11.86611122192,43.91449188320001,13.270308532480001,1,0,0,0,0,0,0
2021-06-05 09:53:25.816535552,-1.389549260515357,-5.228832531639081,-8.02533039867347,-2.55096291532,-0.500188142302804,0.5268771539312,,52.32822864,4.86248673,1.070000052,13.807715797359998,33.0188555912,35.1613223264,1,0,0,0,0,0,0
2021-06-05 09:53:26.066535552,-1.2506719806389395,-1.309533943751818,-5.720674462999999,1.9063914382893878,0.8628050086363265,-0.3795375206035918,,,,,12.481143684919997,25.757036285199998,41.8487185676,1,0,0,0,0,0,0
2021-06-05 09:53:26.316535552,-0.04366537418222222,-11.422204085070707,-8.592877445979799,1.801810416054,0.02700010284902,0.3834500701722,,,,,10.22871532492,42.7742933652,15.14948242268,1,0,0,0,0,0,0
2021-06-05 09:53:26.566535552,-0.68064488185,-8.57136673379798,-7.001214995525252,-1.8161827252938776,-0.3562803978128367,-0.11237377239653062,,,,,10.98839340128,42.73205368,18.2703469844,1,0,0,0,0,0,0
2021-06-05 09:53:26.816535552,-1.3138981037028483,-3.149866314535353,-6.66492856225505,-1.9089498240222804,-0.20695306003733996,0.39369791598279996,,52.32824443,4.86244795,1.049999952,15.805631522399999,26.625189513600002,39.432744446399994,1,0,0,0,0,0,0
2021-06-05 09:53:27.066535552,-1.0023649042872727,-4.9716157771629295,-6.331037550292931,2.9940797699183674,0.5375952726877551,-0.07140461940734695,,,,,11.077142944359998,33.0087806696,33.6449252312,1,0,0,0,0,0,0
2021-06-05 09:53:27.316535552,-0.0749759683048485,-11.155580077565656,-8.514721880101009,0.48335166786755107,-0.06944189104836736,0.02744748517344694,,,,,14.534405898400001,44.164116821600004,9.58229797344,1,0,0,0,0,0,0
2021-06-05 09:53:27.566535552,-0.7336525646370408,-7.632035269979592,-7.365913950683672,-2.24544523952,-0.515293580298,-0.08236834486354201,,,,,13.163634529600001,40.872534789599996,23.477975770000004,1,0,0,0,0,0,0
2021-06-05 09:53:27.816535552,-1.5906847781435356,-1.8138910328985653,-5.870403968878789,-0.7781160523732653,0.27729052276040816,0.015707857297959187,,52.32826733,4.86242068,1.049999952,15.606732139800002,24.848285980399996,43.4474874876,1,0,0,0,0,0,0
2021-06-05 09:53:28.066535552,-0.4518403865331919,-7.4611953979868675,-7.356931435969697,3.1748391056,0.359735165783,0.25762115504739996,,,,,9.9057937614,38.6472534188,28.536127014799998,1,0,0,0,0,0,0
