"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.037952764E0,-2.869649325E-5,1.636878005E-5,-1.084927935E-3
1.043010525E0,2.634462435E-3,1.081632334E-3,1.578230876E-3
1.048068910E0,1.569198794E-3,1.614264096E-3,1.578230876E-3
1.053126150E0,1.569198794E-3,2.146895742E-3,1.045599231E-3
1.058183650E0,2.634462435E-3,2.146895742E-3,5.129674682E-4
1.063241983E0,-2.869649325E-5,3.212158335E-3,-5.522961728E-4
1.068299483E0,1.036567031E-3,2.146895742E-3,-5.522961728E-4
1.073357816E0,5.039352691E-4,1.081632334E-3,2.110862639E-3
1.078414587E0,5.039352691E-4,1.614264096E-3,5.129674682E-4
1.083473806E0,-2.869649325E-5,5.490005715E-4,-1.084927935E-3
1.088530577E0,5.039352691E-4,5.490005715E-4,-1.966441050E-5
1.093587087E0,3.699725959E-3,3.212158335E-3,-1.084927935E-3
1.098646462E0,1.036567031E-3,3.212158335E-3,-5.522961728E-4
1.103704066E0,1.036567031E-3,-5.162634188E-4,5.129674682E-4
1.108761046E0,2.634462435E-3,1.636878005E-5,1.578230876E-3
1.113818858E0,1.569198794E-3,-1.048894715E-3,-1.966441050E-5
1.118876618E0,5.039352691E-4,1.636878005E-5,5.129674682E-4
1.123933493E0,1.036567031E-3,2.146895742E-3,-1.966441050E-5
1.128990941E0,1.569198794E-3,1.081632334E-3,-1.966441050E-5
1.134040577E0,1.569198794E-3,1.614264096E-3,1.045599231E-3
1.139090212E0,5.039352691E-4,-1.581526478E-3,2.110862639E-3
1.144139796E0,1.036567031E-3,1.614264096E-3,5.129674682E-4
1.149189431E0,1.569198794E-3,2.146895742E-3,1.578230876E-3
1.154239066E0,-1.093959552E-3,5.490005715E-4,2.110862639E-3
1.159316462E0,2.634462435E-3,-1.048894715E-3,5.129674682E-4
1.164366098E0,3.167094197E-3,1.081632334E-3,-1.084927935E-3
1.169415733E0,-1.093959552E-3,3.744791029E-3,-5.522961728E-4
1.174465316E0,-2.691855188E-3,1.614264096E-3,2.110862639E-3
1.179515004E0,1.569198794E-3,-5.162634188E-4,1.578230876E-3
1.184564639E0,2.101830672E-3,5.490005715E-4,-1.966441050E-5
1.189661150E0,-1.093959552E-3,1.614264096E-3,1.045599231E-3
1.194710785E0,5.039352691E-4,2.679527504E-3,1.045599231E-3
1.199760421E0,2.634462435E-3,1.081632334E-3,-5.522961728E-4
1.204810004E0,3.699725959E-3,-5.162634188E-4,-1.966441050E-5
1.209859691E0,2.101830672E-3,2.146895742E-3,2.110862639E-3
1.214909275E0,1.036567031E-3,1.081632334E-3,1.045599231E-3
1.220014639E0,1.569198794E-3,5.490005715E-4,1.045599231E-3
1.225064275E0,5.039352691E-4,2.146895742E-3,-1.966441050E-5
1.230113910E0,-5.613282556E-4,1.614264096E-3,1.578230876E-3
1.235163546E0,5.039352691E-4,1.081632334E-3,2.643494401E-3
1.240213181E0,2.101830672E-3,1.081632334E-3,1.045599231E-3
1.245262816E0,1.569198794E-3,5.490005715E-4,3.708757926E-3
1.250383806E0,2.101830672E-3,1.081632334E-3,2.110862639E-3
1.255433441E0,1.569198794E-3,2.679527504E-3,1.045599231E-3
1.260483077E0,3.167094197E-3,2.146895742E-3,3.176126163E-3
1.265532712E0,3.699725959E-3,2.146895742E-3,2.643494401E-3
1.270582296E0,-2.869649325E-5,1.636878005E-5,1.045599231E-3
1.275631983E0,-1.626591780E-3,1.081632334E-3,1.045599231E-3
1.280718389E0,3.167094197E-3,1.636878005E-5,-5.522961728E-4
1.285768025E0,-5.613282556E-4,5.490005715E-4,1.045599231E-3
1.290817660E0,-2.869649325E-5,1.081632334E-3,1.045599231E-3
1.295867243E0,-1.093959552E-3,5.490005715E-4,1.578230876E-3
1.300916879E0,1.036567031E-3,2.146895742E-3,-1.966441050E-5
1.305966514E0,2.634462435E-3,1.614264096E-3,1.045599231E-3
1.311062504E0,1.036567031E-3,1.081632334E-3,1.578230876E-3
1.316112139E0,-5.613282556E-4,2.679527504E-3,-5.522961728E-4
1.321161723E0,-2.869649325E-5,1.614264096E-3,5.129674682E-4
1.326211358E0,2.101830672E-3,5.490005715E-4,1.045599231E-3
1.331260993E0,1.569198794E-3,2.146895742E-3,-1.617559465E-3
1.336310629E0,-5.613282556E-4,1.614264096E-3,5.129674682E-4
1.341409796E0,1.036567031E-3,1.636878005E-5,1.578230876E-3
1.346459379E0,5.039352691E-4,1.636878005E-5,5.129674682E-4
1.351509066E0,5.039352691E-4,2.146895742E-3,1.578230876E-3
1.356558650E0,1.569198794E-3,1.614264096E-3,-1.966441050E-5
1.361608285E0,-1.093959552E-3,1.636878005E-5,1.578230876E-3
1.366657921E0,2.634462435E-3,1.081632334E-3,1.578230876E-3
1.371757712E0,3.167094197E-3,1.636878005E-5,1.045599231E-3
1.376807348E0,1.569198794E-3,5.490005715E-4,-5.522961728E-4
1.381856983E0,1.036567031E-3,5.490005715E-4,5.129674682E-4
1.386906566E0,1.036567031E-3,1.614264096E-3,2.643494401E-3
1.391956202E0,3.699725959E-3,2.679527504E-3,1.578230876E-3
1.397005837E0,3.699725959E-3,2.146895742E-3,1.578230876E-3
1.402090004E0,1.569198794E-3,2.146895742E-3,-5.522961728E-4
1.407139639E0,1.569198794E-3,-5.162634188E-4,2.110862639E-3
1.412189275E0,-2.869649325E-5,5.490005715E-4,2.643494401E-3
1.417238910E0,1.569198794E-3,-1.048894715E-3,-1.617559465E-3
1.422288546E0,5.039352691E-4,1.614264096E-3,-5.522961728E-4
1.427338181E0,-5.613282556E-4,5.342686549E-3,1.045599231E-3
1.432466202E0,-5.613282556E-4,3.744791029E-3,-1.966441050E-5
1.437515837E0,1.569198794E-3,1.081632334E-3,3.176126163E-3
