"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.147775839E2,5.232947409E1,4.861972950E0,9.229419914E0,3.400000095E0,1.768000031E2,1.072000027E1,6.000000000E0
2.157775844E2,5.232944307E1,4.861968700E0,9.299747412E0,3.400000095E0,1.673999939E2,1.072000027E1,6.000000000E0
2.167775844E2,5.232941251E1,4.861964850E0,9.704792583E0,3.400000095E0,1.751999969E2,1.072000027E1,6.000000000E0
2.177775838E2,5.232938295E1,4.861962980E0,9.558998005E0,3.369999886E0,1.753999939E2,1.072000027E1,6.000000000E0
2.187775835E2,5.232935058E1,4.861961480E0,9.417166973E0,3.430000067E0,1.730000000E2,1.072000027E1,6.000000000E0
2.197775842E2,5.232931612E1,4.861961610E0,9.124760204E0,3.470000029E0,1.745000000E2,1.072000027E1,6.000000000E0
2.207775843E2,5.232928135E1,4.861966300E0,9.823932751E0,3.500000000E0,1.740000000E2,1.072000027E1,6.000000000E0
2.217775840E2,5.232924706E1,4.861970580E0,9.900486111E0,3.500000000E0,1.693000031E2,1.072000027E1,6.000000000E0
2.227775845E2,5.232921113E1,4.861970600E0,9.942061587E0,3.549999952E0,1.735000000E2,1.072000027E1,6.000000000E0
2.237775846E2,5.232917755E1,4.861972900E0,9.083251044E0,3.480000019E0,1.741000061E2,1.072000027E1,6.000000000E0
2.247775846E2,5.232914792E1,4.861979220E0,8.565512803E0,3.400000095E0,1.733000031E2,1.072000027E1,6.000000000E0
2.257775838E2,5.232911780E1,4.861980820E0,9.246135435E0,3.390000105E0,1.741000061E2,9.648000717E0,6.000000000E0
2.267775848E2,5.232908879E1,4.861979430E0,9.978759874E0,3.339999914E0,1.726000061E2,9.648000717E0,6.000000000E0
2.277775845E2,5.232905881E1,4.861978850E0,9.662250110E0,3.380000114E0,1.746999969E2,9.648000717E0,6.000000000E0
2.287775848E2,5.232902581E1,4.861974840E0,9.747101329E0,3.410000086E0,1.746999969E2,9.648000717E0,6.000000000E0
2.297775836E2,5.232899467E1,4.861972780E0,9.429063211E0,3.359999895E0,1.755000000E2,1.072000027E1,6.000000000E0
2.307775848E2,5.232896523E1,4.861975600E0,9.201850582E0,3.329999924E0,1.731999969E2,9.648000717E0,6.000000000E0
2.317775845E2,5.232893474E1,4.861975960E0,9.447047181E0,3.349999905E0,1.735000000E2,9.648000717E0,6.000000000E0
2.327775840E2,5.232890419E1,4.861975450E0,8.404706578E0,3.359999895E0,1.721000061E2,1.072000027E1,6.000000000E0
2.337775841E2,5.232887140E1,4.861974000E0,7.907101059E0,3.410000086E0,1.731999969E2,1.072000027E1,6.000000000E0
2.347775847E2,5.232883586E1,4.861975020E0,8.405281658E0,3.500000000E0,1.701000061E2,1.072000027E1,6.000000000E0
2.357775845E2,5.232879646E1,4.861978150E0,7.974380887E0,3.609999895E0,1.701999969E2,1.072000027E1,6.000000000E0
2.367775837E2,5.232876590E1,4.861986430E0,8.299415895E0,3.450000048E0,1.671000061E2,1.072000027E1,6.000000000E0
2.377775845E2,5.232873701E1,4.861992390E0,9.314454368E0,3.430000067E0,1.678999939E2,1.072000027E1,6.000000000E0
2.387775845E2,5.232871004E1,4.862003280E0,9.009674136E0,3.390000105E0,1.611999969E2,1.072000027E1,6.000000000E0
2.397775839E2,5.232868078E1,4.862015970E0,7.755367786E0,3.450000048E0,1.668000031E2,1.072000027E1,6.000000000E0
2.407775847E2,5.232864808E1,4.862021380E0,6.767104689E0,3.410000086E0,1.690000000E2,1.072000027E1,6.000000000E0
2.417775846E2,5.232861745E1,4.862018220E0,6.389069101E0,3.420000076E0,1.768000031E2,1.072000027E1,6.000000000E0
2.427775849E2,5.232858573E1,4.862008940E0,6.879070478E0,3.410000086E0,1.786000061E2,1.072000027E1,6.000000000E0
2.437775848E2,5.232855525E1,4.862000510E0,7.113153673E0,3.410000086E0,1.781000061E2,1.072000027E1,6.000000000E0
2.447775845E2,5.232852472E1,4.861993590E0,6.846139028E0,3.420000076E0,1.806999969E2,1.072000027E1,6.000000000E0
2.457775841E2,5.232849433E1,4.861984900E0,7.301535678E0,3.410000086E0,1.818000031E2,1.072000027E1,6.000000000E0
2.467775846E2,5.232846121E1,4.861975980E0,8.065522109E0,3.420000076E0,1.796000061E2,1.072000027E1,6.000000000E0
2.477775850E2,5.232842252E1,4.861976340E0,7.984840481E0,3.509999990E0,1.711000061E2,1.072000027E1,6.000000000E0
2.487775848E2,5.232838639E1,4.861975530E0,1.010032878E1,3.440000057E0,1.831000061E2,1.072000027E1,6.000000000E0
2.497775848E2,5.232835596E1,4.861969550E0,8.852540882E0,3.289999962E0,1.860000000E2,1.072000027E1,6.000000000E0
2.507775843E2,5.232832677E1,4.861959070E0,8.865067104E0,3.289999962E0,1.931000061E2,1.072000027E1,6.000000000E0
2.517775838E2,5.232829685E1,4.861950630E0,9.374236531E0,3.269999981E0,1.930000000E2,1.072000027E1,6.000000000E0
2.527775850E2,5.232826663E1,4.861944840E0,8.988936834E0,3.299999952E0,1.861000061E2,1.179199982E1,6.000000000E0
2.537775838E2,5.232823667E1,4.861948430E0,8.406499304E0,3.230000019E0,1.783000031E2,1.179199982E1,6.000000000E0
2.547775845E2,5.232820845E1,4.861957190E0,8.461823520E0,3.220000029E0,1.726000061E2,1.179199982E1,8.000000000E0
2.557775845E2,5.232818252E1,4.861973600E0,8.610661182E0,3.190000057E0,1.623999939E2,1.286400032E1,8.000000000E0
2.567775847E2,5.232815332E1,4.861984250E0,8.271392813E0,3.259999990E0,1.651999969E2,1.179199982E1,8.000000000E0
2.577775846E2,5.232812308E1,4.861993190E0,8.905937924E0,3.299999952E0,1.701000061E2,1.179199982E1,8.000000000E0
2.587775846E2,5.232809323E1,4.862000670E0,9.477799645E0,3.309999943E0,1.786000061E2,1.179199982E1,6.000000000E0
2.597775848E2,5.232806241E1,4.861991820E0,8.834990033E0,3.309999943E0,1.966999969E2,1.179199982E1,8.000000000E0
2.607775846E2,5.232803058E1,4.861978830E0,8.727393923E0,3.390000105E0,1.870000000E2,1.179199982E1,8.000000000E0
2.617775839E2,5.232799895E1,4.861978890E0,9.516778202E0,3.410000086E0,1.780000000E2,1.179199982E1,8.000000000E0
2.627775848E2,5.232796868E1,4.861989650E0,9.769488372E0,3.400000095E0,1.665000000E2,1.179199982E1,6.000000000E0
2.637775839E2,5.232794102E1,4.862002340E0,9.508409368E0,3.319999933E0,1.618999939E2,1.179199982E1,6.000000000E0
2.647775845E2,5.232791597E1,4.862020560E0,9.206016389E0,3.250000000E0,1.633000031E2,1.072000027E1,6.000000000E0
2.657775845E2,5.232789702E1,4.862050530E0,9.348218772E0,3.160000086E0,1.491999969E2,1.072000027E1,6.000000000E0
2.667775846E2,5.232788471E1,4.862092640E0,1.076265422E1,3.180000067E0,1.239000015E2,1.072000027E1,6.000000000E0
2.677775840E2,5.232788039E1,4.862145880E0,9.975813303E0,3.190000057E0,1.020999985E2,1.072000027E1,6.000000000E0
2.687775840E2,5.232788138E1,4.862202060E0,1.070356894E1,3.200000048E0,9.440000153E1,1.072000027E1,6.000000000E0
2.697775846E2,5.232788220E1,4.862253670E0,1.054106293E1,3.240000010E0,9.130000305E1,1.072000027E1,6.000000000E0
2.707775845E2,5.232788496E1,4.862301080E0,1.114436536E1,3.210000038E0,9.330000305E1,1.072000027E1,6.000000000E0
2.717775841E2,5.232788750E1,4.862345620E0,1.204185530E1,3.200000048E0,9.340000153E1,1.072000027E1,6.000000000E0
2.727775841E2,5.232789061E1,4.862390020E0,1.298335230E1,3.180000067E0,9.219999695E1,1.072000027E1,6.000000000E0
2.737775847E2,5.232789315E1,4.862433510E0,1.260856381E1,3.190000057E0,9.259999847E1,1.072000027E1,6.000000000E0
2.747775846E2,5.232789688E1,4.862475540E0,1.266242605E1,3.170000076E0,9.169999695E1,1.072000027E1,6.000000000E0
2.757775847E2,5.232790363E1,4.862509570E0,1.262723769E1,2.500000000E0,8.400000000E1,1.072000027E1,6.000000000E0
2.767775846E2,5.232791095E1,4.862546570E0,1.226587994E1,3.099999905E0,8.019999695E1,1.072000027E1,6.000000000E0
2.777775846E2,5.232791834E1,4.862589490E0,1.216093436E1,3.119999886E0,7.430000305E1,1.072000027E1,6.000000000E0
2.787775846E2,5.232792381E1,4.862636970E0,1.282094231E1,3.150000095E0,8.200000000E1,1.072000027E1,6.000000000E0
2.797775847E2,5.232792823E1,4.862686530E0,1.254784449E1,3.119999886E0,7.990000153E1,1.072000027E1,6.000000000E0
2.807775848E2,5.232793214E1,4.862732730E0,1.282168007E1,3.089999914E0,8.609999847E1,1.072000027E1,6.000000000E0
2.817775838E2,5.232792990E1,4.862767750E0,1.281418959E1,2.160000086E0,9.590000153E1,1.072000027E1,6.000000000E0
2.827775839E2,5.232792292E1,4.862795990E0,1.281175449E1,2.009999990E0,1.078000031E2,1.072000027E1,6.000000000E0
2.837775845E2,5.232791658E1,4.862831670E0,1.268218831E1,2.910000086E0,1.084000015E2,1.072000027E1,6.000000000E0
2.847775845E2,5.232791005E1,4.862873980E0,1.312019157E1,2.940000057E0,9.880000305E1,1.072000027E1,6.000000000E0
2.857775844E2,5.232790923E1,4.862914230E0,1.372488869E1,2.859999895E0,8.740000153E1,1.072000027E1,6.000000000E0
2.867775845E2,5.232791369E1,4.862940760E0,1.425689252E1,1.730000019E0,7.950000000E1,1.072000027E1,6.000000000E0
2.877775840E2,5.232792477E1,4.862967470E0,1.291573683E1,2.789999962E0,7.169999695E1,1.072000027E1,6.000000000E0
2.887775842E2,5.232793432E1,4.863004850E0,1.263989269E1,2.789999962E0,7.609999847E1,1.072000027E1,6.000000000E0
2.897775837E2,5.232793940E1,4.863038300E0,1.206899608E1,1.639999986E0,8.090000153E1,1.072000027E1,6.000000000E0
2.907775840E2,5.232794104E1,4.863070130E0,1.275883589E1,2.440000057E0,8.680000305E1,1.072000027E1,6.000000000E0
2.917775842E2,5.232794063E1,4.863113960E0,1.291694139E1,2.730000019E0,8.900000000E1,1.072000027E1,6.000000000E0
2.927775842E2,5.232793827E1,4.863159990E0,1.267727929E1,2.730000019E0,8.980000305E1,1.072000027E1,6.000000000E0
2.937775848E2,5.232793145E1,4.863209200E0,1.283251020E1,2.740000010E0,9.719999695E1,1.072000027E1,6.000000000E0
2.947775846E2,5.232792110E1,4.863258990E0,1.354962612E1,2.740000010E0,1.010000000E2,1.072000027E1,6.000000000E0
2.957775846E2,5.232791125E1,4.863310160E0,1.362642371E1,2.680000067E0,1.010999985E2,1.072000027E1,6.000000000E0
2.967775842E2,5.232791015E1,4.863357100E0,1.232585082E1,2.619999886E0,8.619999695E1,1.072000027E1,6.000000000E0
