"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.487337463E0,-1.089507461E0,-4.615304172E-1,4.766429961E-1
1.492376942E0,-9.350441694E-1,-5.227830410E-1,4.745124578E-1
1.497416369E0,-7.960272431E-1,-5.616651773E-1,5.038072467E-1
1.502455900E0,-6.660650969E-1,-6.463536024E-1,5.378956199E-1
1.507572411E0,-5.430272222E-1,-7.800441980E-1,5.597335100E-1
1.512611890E0,-4.476861656E-1,-8.972231746E-1,5.698535442E-1
1.517651369E0,-3.821724653E-1,-1.015467405E0,5.645272136E-1
1.522690848E0,-3.454208672E-1,-1.165669560E0,5.426893234E-1
1.527730275E0,-3.321050704E-1,-1.327056885E0,5.032745600E-1
1.532769755E0,-3.363661170E-1,-1.469269633E0,4.723819494E-1
1.537940223E0,-3.406271636E-1,-1.576861262E0,4.510766864E-1
1.542979703E0,-3.326376975E-1,-1.644505501E0,4.489461482E-1
1.548019130E0,-3.187892735E-1,-1.682322264E0,4.590661526E-1
1.553058609E0,-2.889618874E-1,-1.695105433E0,4.665229917E-1
1.558098088E0,-2.484818846E-1,-1.696170807E0,4.659903646E-1
1.563137567E0,-1.866965741E-1,-1.680724382E0,4.548051059E-1
1.568298921E0,-9.721445292E-2,-1.647701263E0,4.249777198E-1
1.573338453E0,1.623611525E-2,-1.591242313E0,3.887587786E-1
1.578377932E0,1.493940502E-1,-1.511880159E0,3.525398076E-1
1.583417359E0,2.937372327E-1,-1.407484412E0,3.163208365E-1
1.588456786E0,4.407436252E-1,-1.288707376E0,2.854281962E-1
1.593496265E0,5.850868821E-1,-1.153419018E0,2.529376745E-1
1.598620484E0,7.118532658E-1,-1.007477999E0,2.177839577E-1
1.603659963E0,8.103901148E-1,-8.482210636E-1,1.852934211E-1
1.608699442E0,8.785669804E-1,-6.665936708E-1,1.570639461E-1
1.613738921E0,9.089269638E-1,-4.849662185E-1,1.426828951E-1
1.618778348E0,9.073290825E-1,-3.438187838E-1,1.272365749E-1
1.623817828E0,8.796322346E-1,-2.846966684E-1,1.027355194E-1
1.629041161E0,8.418154120E-1,-3.006756306E-1,7.184287161E-2
1.634080536E0,7.954764366E-1,-3.411556184E-1,4.840707406E-2
1.639120015E0,7.459416986E-1,-3.550040424E-1,3.402601555E-2
1.644159442E0,6.884174347E-1,-3.246440291E-1,3.455865011E-2
1.649198869E0,6.271647811E-1,-2.548692822E-1,4.521128163E-2
1.654238400E0,5.600531697E-1,-1.504734606E-1,5.479865521E-2
1.659312255E0,4.780278206E-1,-1.997868344E-2,7.184287161E-2
1.664351682E0,3.794909716E-1,1.131792516E-1,9.048498422E-2
1.669391161E0,2.639098763E-1,2.324887663E-1,1.133881509E-1
1.674430640E0,1.275561601E-1,3.086551130E-1,1.453460455E-1
1.679470067E0,-2.051547542E-2,3.214382827E-1,1.773039550E-1
1.684509546E0,-1.739134192E-1,2.628487647E-1,2.097944915E-1
1.689721942E0,-3.198545277E-1,1.296908408E-1,2.417524010E-1
1.694761421E0,-4.359682500E-1,-6.951344013E-2,2.598618865E-1
1.699800900E0,-5.116019249E-1,-3.230461478E-1,2.577313483E-1
1.704840328E0,-5.392987132E-1,-6.165262461E-1,2.332302779E-1
1.709879807E0,-5.153303742E-1,-9.355726242E-1,1.868913323E-1
1.714919286E0,-4.524798691E-1,-1.250890613E0,1.235081553E-1
1.720033296E0,-3.715198040E-1,-1.516673803E0,5.266812816E-2
1.725072723E0,-2.921576798E-1,-1.701497078E0,-1.444347575E-2
1.730112203E0,-2.245134413E-1,-1.797903419E0,-7.356559485E-2
1.735151682E0,-1.701849997E-1,-1.820273995E0,-1.326877326E-1
1.740191109E0,-1.227807924E-1,-1.781924486E0,-1.934077442E-1
1.745230588E0,-8.123550564E-2,-1.705758095E0,-2.551930547E-1
1.750349338E0,-3.755969182E-2,-1.608819127E0,-3.148477972E-1
1.755388765E0,1.250769105E-2,-1.501227617E0,-3.782309592E-1
1.760428244E0,7.535822690E-2,-1.385113835E0,-4.400162399E-1
1.765467723E0,1.520572156E-1,-1.266336918E0,-5.018015504E-1
1.770507150E0,2.394088209E-1,-1.145962119E0,-5.603910089E-1
1.775546630E0,3.342172503E-1,-1.022924185E0,-6.173825860E-1
1.780724703E0,4.221014977E-1,-8.982884884E-1,-6.647868752E-1
1.785764130E0,5.009310246E-1,-7.699242234E-1,-6.956794858E-1
1.790803609E0,5.659121275E-1,-6.319725513E-1,-7.217784524E-1
1.795843036E0,6.143816113E-1,-4.865640998E-1,-7.372247577E-1
1.800882515E0,6.447415948E-1,-3.363619447E-1,-7.452142239E-1
1.805921994E0,6.596552730E-1,-1.909534782E-1,-7.414858341E-1
1.811065171E0,6.521984339E-1,-6.525238603E-2,-7.260394692E-1
1.816104598E0,6.298279762E-1,3.008870035E-2,-6.967447400E-1
1.821144078E0,6.010658145E-1,9.720029682E-2,-6.498731375E-1
1.826183505E0,5.584552884E-1,1.280929595E-1,-5.955446959E-1
1.831222984E0,5.174426436E-1,1.126466170E-1,-5.417488813E-1
1.836262463E0,4.876151979E-1,4.660028219E-2,-4.991383553E-1
1.841408348E0,4.758973122E-1,-6.205659360E-2,-4.661152065E-1
1.846447775E0,4.774951935E-1,-2.122587413E-1,-4.357551932E-1
1.851487255E0,4.897457361E-1,-3.890924752E-1,-4.037972987E-1
1.856526682E0,5.099858046E-1,-5.744483471E-1,-3.563930392E-1
1.861566161E0,5.238341689E-1,-7.464883924E-1,-3.004667163E-1
1.866605640E0,5.280953050E-1,-8.887010813E-1,-2.472035587E-1
1.871757203E0,5.142468810E-1,-9.930968881E-1,-2.013972253E-1
1.876796630E0,4.865499139E-1,-1.046892643E0,-1.705045849E-1
1.881836109E0,4.348846674E-1,-1.032511592E0,-1.454708874E-1
1.886875536E0,3.757625520E-1,-9.584758282E-1,-1.225677133E-1
1.891915015E0,3.091835678E-1,-8.381010294E-1,-9.380560368E-2
1.896954494E0,2.426046133E-1,-6.894967556E-1,-5.119506642E-2
1.902106838E0,1.733624935E-1,-5.227830410E-1,1.272074319E-2
1.907146265E0,9.240245074E-2,-3.699177504E-1,9.474603832E-2
1.912185744E0,7.714006118E-3,-2.671198249E-1,1.836955398E-1
1.917225171E0,-7.218076289E-2,-2.527387440E-1,2.614597678E-1
1.922264650E0,-1.542060375E-1,-3.571345806E-1,2.955482006E-1
1.927304130E0,-2.820376754E-1,-5.494146347E-1,2.678513527E-1
1.932456838E0,-5.014818907E-1,-7.438251972E-1,2.044681758E-1
1.937496265E0,-8.295830488E-1,-8.652652502E-1,1.096597239E-1
1.942535744E0,-1.206153631E0,-9.265179038E-1,-3.734663874E-2
1.947575171E0,-1.480991721E0,-9.760527015E-1,-2.344203889E-1
1.952614650E0,-1.507623315E0,-1.020261049E0,-4.527994394E-1
1.957654130E0,-1.250362158E0,-8.988210559E-1,-6.520037055E-1
