"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
8.975057831E1,-1.232740688E1,4.851155472E1,2.309341431E-1
8.976057831E1,-1.232814789E1,4.967924500E1,-5.564270020E-1
8.977057831E1,-1.202372551E1,4.943773651E1,2.703994751E0
8.978057831E1,-1.325588703E1,4.987287140E1,3.442131042E0
8.979057831E1,-1.248743916E1,4.917066193E1,5.017021179E0
8.980057831E1,-1.448902130E1,4.901837921E1,6.671401978E0
8.981057831E1,-1.356471348E1,4.771265411E1,7.173805237E0
8.982057831E1,-1.310679436E1,4.834635925E1,9.654090881E0
8.983057831E1,-1.249309826E1,4.881182098E1,1.059255219E1
8.984057831E1,-1.234057140E1,4.839740753E1,1.230355835E1
8.985057831E1,-1.110941601E1,4.869931793E1,1.155686188E1
8.986057831E1,-1.111067009E1,4.799238586E1,1.357695007E1
8.987057831E1,-1.188200188E1,5.018026733E1,1.275860596E1
8.988057831E1,-1.188101292E1,4.770674133E1,1.495397949E1
8.989057831E1,-1.188167191E1,4.843915558E1,1.463595581E1
8.990057831E1,-1.034317398E1,4.773703766E1,1.545617676E1
8.991057831E1,-1.172617912E1,4.610379028E1,1.605974579E1
8.992057831E1,-1.157157421E1,4.479334259E1,1.700735474E1
8.993057831E1,-9.418519020E0,4.642668152E1,1.564911652E1
8.994057831E1,-1.111357212E1,4.774157715E1,1.652030945E1
8.995057831E1,-1.003698635E1,4.732727432E1,1.732570648E1
8.996057831E1,-1.111296844E1,4.729935074E1,1.652544403E1
8.997057831E1,-1.003705025E1,4.674921799E1,1.810621643E1
8.998057831E1,-1.095854568E1,4.787279129E1,1.528453064E1
8.999057831E1,-1.080630398E1,4.804106522E1,1.652448273E1
9.000057831E1,-9.113868713E0,4.864248657E1,1.563103485E1
9.001057831E1,-1.095781326E1,4.858667374E1,1.372863770E1
9.002057831E1,-1.110980034E1,4.798080444E1,1.280328369E1
9.003057831E1,-1.326570225E1,4.855628967E1,1.398111725E1
9.004057831E1,-1.034122372E1,4.843470764E1,1.281714630E1
9.005057831E1,-1.049470329E1,4.929597855E1,1.141047668E1
9.006057831E1,-9.571714401E0,4.945507812E1,1.127682495E1
9.007057831E1,-9.571173668E0,4.843479919E1,1.206247711E1
9.008057831E1,-1.034075737E1,4.871794128E1,1.204005432E1
9.009057831E1,-1.049253368E1,4.883290482E1,1.002301788E1
9.010057831E1,-1.203130627E1,4.823613739E1,1.107499695E1
9.011057831E1,-1.126440525E1,4.929125214E1,1.185567474E1
9.012057831E1,-9.879762650E0,4.960013580E1,1.142224884E1
9.013057831E1,-1.233962822E1,4.983212280E1,9.655967712E0
9.014057831E1,-1.156949711E1,4.939693451E1,9.370635986E0
9.015057831E1,-9.416980743E0,4.930073929E1,1.066340637E1
9.016057831E1,-1.095499325E1,4.927275848E1,1.031594086E1
9.017057831E1,-1.095621109E1,4.928897476E1,1.139907837E1
9.018057831E1,-1.157218742E1,4.986695862E1,1.122229767E1
9.019057831E1,-1.018803787E1,5.003769302E1,1.140951538E1
9.020057831E1,-1.126144791E1,4.925187683E1,9.225212097E0
9.021057831E1,-1.095553398E1,5.029304504E1,9.530288696E0
9.022057831E1,-1.095553398E1,5.029304504E1,9.530288696E0
9.023057831E1,-1.187608814E1,5.010151672E1,7.497680664E0
9.024057831E1,-1.187608814E1,5.010151672E1,7.497680664E0
9.025057831E1,-1.202863312E1,4.877944946E1,7.973480225E0
9.026057831E1,-1.418316174E1,5.034973145E1,6.663597107E0
9.027057831E1,-1.418350983E1,5.035436249E1,6.973068237E0
9.028057831E1,-1.402614880E1,4.915194702E1,5.288490295E0
9.029057831E1,-1.371864223E1,5.002717590E1,4.357421875E0
9.030057831E1,-1.248676300E1,5.017472839E1,3.148239136E0
9.031057831E1,-1.279590893E1,5.062386703E1,3.909172058E0
9.032057831E1,-1.310001087E1,5.100583649E1,1.828308105E-1
9.033057831E1,-1.248489475E1,5.130767441E1,3.987884521E-2
9.034057831E1,-1.310066986E1,5.173824692E1,-1.351928711E-1
9.035057831E1,-1.171323395E1,5.012849426E1,-7.010955811E-1
9.036057831E1,-1.171435928E1,5.057767105E1,-2.420349121E-1
9.037057831E1,-1.248386955E1,5.230711365E1,-2.138381958E0
9.038057831E1,-1.340472507E1,5.096178818E1,-2.455230713E0
9.039057831E1,-1.155505848E1,4.920468140E1,-3.472229004E0
9.040057831E1,-1.094289970E1,5.229571533E1,-4.421386719E0
9.041057831E1,-1.309750271E1,5.241970444E1,-3.857345581E0
9.042057831E1,-1.185996532E1,5.017628479E1,-7.205406189E0
9.043057831E1,-1.401089668E1,4.923830032E1,-8.640922546E0
9.044057831E1,-1.416799164E1,5.087136078E1,-7.735153198E0
9.045057831E1,-1.339807892E1,5.159691620E1,-9.272056580E0
9.046057831E1,-1.355072403E1,5.172346497E1,-1.051543427E1
9.047057831E1,-1.324057961E1,4.966903687E1,-1.017440033E1
9.048057831E1,-1.339632130E1,5.056042480E1,-9.569541931E0
